Time,"Current brake pressure","Normalized accelerator pedal angle","Vehicle lateral acceleration","Vehicle longitudinal acceleration","Engine speed","Vehicle speed"
21.853,0.03,0.00,0.06,0.00,657.50,0.00
21.989,0.03,0.00,0.06,0.00,657.50,0.00
22.123,0.03,0.00,0.06,0.00,655.50,0.00
22.257,0.03,0.00,0.06,0.00,655.50,0.00
22.392,0.03,0.00,0.06,0.00,655.50,0.00
22.528,0.03,0.00,0.06,0.00,655.50,0.00
22.678,0.03,0.00,0.08,0.00,655.50,0.00
22.813,0.03,0.00,0.08,0.00,655.50,0.00
22.948,0.03,0.00,0.08,0.00,660.00,0.00
23.098,0.03,0.00,0.08,0.00,660.00,0.00
23.247,0.03,0.00,0.08,0.00,660.00,0.00
23.398,0.03,0.00,0.08,0.00,660.00,0.00
23.533,0.03,0.00,0.03,0.00,660.00,0.00
23.683,0.03,0.00,0.03,0.00,660.00,0.00
23.833,0.03,0.00,0.03,0.00,659.00,0.00
23.968,0.03,0.00,0.03,0.00,659.00,0.00
24.118,0.03,0.00,0.03,0.00,659.00,0.00
24.268,0.03,0.00,0.03,0.00,659.00,0.00
24.418,0.03,0.00,-0.00,0.00,659.00,0.00
24.568,0.03,0.00,-0.00,0.00,659.00,0.00
24.718,0.03,0.00,-0.00,0.00,635.00,0.00
24.853,0.03,0.00,-0.00,0.00,635.00,0.00
24.988,0.03,0.00,-0.00,0.00,635.00,0.00
25.123,0.03,0.00,-0.00,0.00,635.00,0.00
25.272,0.03,0.00,0.02,0.00,635.00,0.00
25.408,0.03,0.00,0.02,0.00,635.00,0.00
25.557,0.03,0.00,0.02,0.00,640.00,0.00
25.693,0.03,0.00,0.02,0.00,640.00,0.00
25.828,0.03,0.00,0.02,0.00,640.00,0.00
25.978,0.03,0.00,0.02,0.00,640.00,0.00
26.128,0.03,0.00,0.02,0.00,640.00,0.00
26.278,0.03,0.00,0.02,0.00,640.00,0.00
26.413,0.03,0.00,0.02,0.00,645.00,0.00
26.563,0.03,0.00,0.02,0.00,645.00,0.00
26.713,0.03,0.00,0.02,0.00,645.00,0.00
26.848,0.03,0.00,0.02,0.00,645.00,0.00
26.997,0.03,0.00,0.07,0.00,645.00,0.00
27.132,0.03,0.00,0.07,0.00,645.00,0.00
27.268,0.03,0.00,0.07,0.00,654.00,0.00
27.402,0.03,0.00,0.07,0.00,654.00,0.00
27.537,0.03,0.00,0.07,0.00,654.00,0.00
27.688,0.03,0.00,0.07,0.00,654.00,0.00
27.838,0.03,0.00,0.04,0.00,654.00,0.00
28.003,0.03,0.00,0.04,0.00,654.00,0.00
28.153,0.03,0.00,0.04,0.00,653.00,0.00
28.288,0.03,0.00,0.04,0.00,653.00,0.00
28.438,0.03,0.00,0.04,0.00,653.00,0.00
28.572,0.03,28.31,0.04,0.00,653.00,0.00
28.708,0.03,28.31,0.05,0.00,653.00,0.00
28.843,0.03,28.31,0.05,0.00,653.00,0.00
28.978,0.03,28.31,0.05,0.00,956.00,0.00
29.127,0.03,28.31,0.05,0.00,956.00,0.00
29.278,0.03,28.31,0.05,0.00,956.00,0.00
29.413,0.03,45.20,0.05,0.00,956.00,0.00
29.563,0.03,45.20,0.04,0.00,956.00,0.00
29.713,0.03,45.20,0.04,0.00,956.00,0.00
29.848,0.03,45.20,0.04,0.00,1580.50,0.00
29.985,0.03,45.20,0.04,0.00,1580.50,0.00
30.118,0.03,45.20,0.04,0.00,1580.50,0.00
30.253,0.03,35.76,0.04,0.00,1580.50,0.00
30.403,0.03,35.76,0.05,0.00,1580.50,0.00
30.553,0.03,35.76,0.05,0.00,1580.50,0.00
30.687,0.03,35.76,0.05,0.00,1616.00,0.00
30.838,0.03,35.76,0.05,0.00,1616.00,0.00
30.975,0.03,35.76,0.05,0.00,1616.00,0.00
31.108,0.03,35.76,0.05,0.00,1616.00,0.00
31.272,0.03,35.76,0.05,0.00,1616.00,0.00
31.407,0.03,35.76,0.05,0.00,1616.00,0.00
31.573,0.03,35.76,0.05,0.00,1631.00,0.00
31.708,0.03,35.76,0.05,0.00,1631.00,0.00
31.843,0.04,35.76,0.05,0.00,1631.00,0.00
31.993,0.04,59.11,0.05,0.00,1631.00,0.00
32.128,0.04,59.11,0.00,0.00,1631.00,0.00
32.278,0.04,59.11,0.00,4.99,1631.00,0.00
32.428,0.04,59.11,0.00,4.99,2028.00,0.00
32.578,0.04,59.11,0.00,4.99,2028.00,9.90
32.728,0.00,59.11,0.00,4.99,2028.00,9.90
32.863,0.00,100.00,0.00,4.99,2028.00,9.90
32.998,0.00,100.00,-0.23,4.99,2028.00,9.90
33.133,0.00,100.00,-0.23,5.86,2028.00,9.90
33.283,0.00,100.00,-0.23,5.86,3280.50,9.90
33.433,0.00,100.00,-0.23,5.86,3280.50,28.44
33.568,0.00,100.00,-0.23,5.86,3280.50,28.44
33.718,0.00,100.00,-0.23,5.86,3280.50,28.44
33.853,0.00,100.00,0.04,5.86,3280.50,28.44
33.988,0.00,100.00,0.04,6.51,3280.50,28.44
34.138,0.00,100.00,0.04,6.51,5396.00,28.44
34.288,0.00,100.00,0.04,6.51,5396.00,48.61
34.438,0.00,100.00,0.04,6.51,5396.00,48.61
34.572,0.00,40.23,0.04,6.51,5396.00,48.61
34.723,0.00,40.23,7.48,6.51,5396.00,48.61
34.872,0.00,40.23,7.48,0.87,5396.00,48.61
35.008,0.00,40.23,7.48,0.87,4498.00,48.61
35.158,0.00,40.23,7.48,0.87,4498.00,57.31
35.293,0.00,40.23,7.48,0.87,4498.00,57.31
35.429,0.00,5.63,7.48,0.87,4498.00,57.31
35.563,0.00,5.63,-5.02,0.87,4498.00,57.31
35.697,0.00,5.63,-5.02,-1.74,4498.00,57.31
35.833,0.00,5.63,-5.02,-1.74,4771.50,57.31
35.968,0.00,5.63,-5.02,-1.74,4771.50,61.12
36.118,0.00,5.63,-5.02,-1.74,4771.50,61.12
36.253,0.00,0.00,-5.02,-1.74,4771.50,61.12
36.388,0.00,0.00,-6.05,-1.74,4771.50,61.12
36.538,0.00,0.00,-6.05,-0.87,4771.50,61.12
36.688,0.00,0.00,-6.05,-0.87,4473.00,61.12
36.823,0.00,0.00,-6.05,-0.87,4473.00,57.35
36.958,0.00,0.00,-6.05,-0.87,4473.00,57.35
37.093,0.00,60.93,-6.05,-0.87,4473.00,57.35
37.243,0.00,60.93,6.71,-0.87,4473.00,57.35
37.395,0.00,60.93,6.71,0.65,4473.00,57.35
37.528,0.00,60.93,6.71,0.65,4675.50,57.35
37.665,0.00,60.93,6.71,0.65,4675.50,59.66
37.798,0.00,60.93,6.71,0.65,4675.50,59.66
37.933,0.00,14.24,6.71,0.65,4675.50,59.66
38.098,0.00,14.24,-4.17,0.65,4675.50,59.66
38.247,0.00,14.24,-4.17,-1.08,4675.50,59.66
38.398,0.00,14.24,-4.17,-1.08,4833.00,59.66
38.564,0.00,14.24,-4.17,-1.08,4833.00,61.68
38.713,0.00,14.24,-4.17,-1.08,4833.00,61.68
38.851,0.00,83.61,-4.17,-1.08,4833.00,61.68
39.000,0.00,83.61,-10.31,-1.08,4833.00,61.68
39.133,0.00,83.61,-10.31,3.04,4833.00,61.68
39.267,0.00,83.61,-10.31,3.04,5715.50,61.68
39.418,0.00,83.61,-10.31,3.04,5715.50,67.25
39.568,0.00,83.61,-10.31,3.04,5715.50,67.25
39.703,0.00,31.79,-10.31,3.04,5715.50,67.25
39.838,0.00,31.79,11.25,3.04,5715.50,67.25
39.973,0.00,31.79,11.25,0.00,5715.50,67.25
40.123,0.00,31.79,11.25,0.00,5325.50,67.25
40.273,0.00,31.79,11.25,0.00,5325.50,65.31
40.408,0.00,31.79,11.25,0.00,5325.50,65.31
40.543,0.00,74.50,11.25,0.00,5325.50,65.31
40.678,0.00,74.50,6.78,0.00,5325.50,65.31
40.813,0.00,74.50,6.78,2.39,5325.50,65.31
40.963,0.00,74.50,6.78,2.39,5776.50,65.31
41.113,0.00,74.50,6.78,2.39,5776.50,75.43
41.247,0.00,74.50,6.78,2.39,5776.50,75.43
41.399,0.00,21.36,6.78,2.39,5776.50,75.43
41.533,0.00,21.36,-8.47,2.39,5776.50,75.43
41.668,0.00,21.36,-8.47,-1.08,5776.50,75.43
41.803,0.00,21.36,-8.47,-1.08,6071.00,75.43
41.938,0.00,21.36,-8.47,-1.08,6071.00,77.24
42.072,0.00,21.36,-8.47,-1.08,6071.00,77.24
42.208,0.00,99.17,-8.47,-1.08,6071.00,77.24
42.357,0.00,99.17,-9.78,-1.08,6071.00,77.24
42.493,0.00,99.17,-9.78,1.30,6071.00,77.24
42.629,0.00,99.17,-9.78,1.30,6666.00,77.24
42.763,0.00,99.17,-9.78,1.30,6666.00,81.12
42.899,0.00,99.17,-9.78,1.30,6666.00,81.12
43.033,0.00,0.00,-9.78,1.30,6666.00,81.12
43.168,0.00,0.00,3.81,1.30,6666.00,81.12
43.318,0.00,0.00,3.81,-4.12,6666.00,81.12
43.453,0.00,0.00,3.81,-4.12,5925.50,81.12
43.588,0.00,0.00,3.81,-4.12,5925.50,76.01
43.723,0.00,0.00,3.81,-4.12,5925.50,76.01
43.858,0.00,91.89,3.81,-4.12,5925.50,76.01
44.009,0.00,91.89,9.17,-4.12,5925.50,76.01
44.158,0.00,91.89,9.17,1.74,5925.50,76.01
44.294,0.00,91.89,9.17,1.74,6484.50,76.01
44.443,0.00,91.89,9.17,1.74,6484.50,79.88
44.594,0.00,91.89,9.17,1.74,6484.50,79.88
44.728,0.00,87.91,9.17,1.74,6484.50,79.88
44.864,0.00,87.91,0.11,1.74,6484.50,79.88
45.013,0.00,87.91,0.11,1.95,6484.50,79.88
45.148,0.00,87.91,0.11,1.95,6576.00,79.88
45.283,0.00,87.91,0.11,1.95,6576.00,84.13
45.434,0.00,87.91,0.11,1.95,6576.00,84.13
45.568,0.00,35.43,0.11,1.95,6576.00,84.13
45.719,0.00,35.43,-12.47,1.95,6576.00,84.13
45.868,0.00,35.43,-12.47,0.00,6576.00,84.13
46.019,0.00,35.43,-12.47,0.00,6292.50,84.13
46.153,0.00,35.43,-12.47,0.00,6292.50,78.16
46.288,0.03,35.43,-12.47,0.00,6292.50,78.16
46.423,0.03,0.00,-12.47,0.00,6292.50,78.16
46.559,0.03,0.00,11.02,0.00,6292.50,78.16
46.693,0.03,0.00,11.02,-0.65,6292.50,78.16
46.843,0.03,0.00,11.02,-0.65,5408.00,78.16
46.993,0.03,0.00,11.02,-0.65,5408.00,67.48
47.129,0.08,0.00,11.02,-0.65,5408.00,67.48
47.263,0.08,0.00,11.02,-0.65,5408.00,67.48
47.398,0.08,0.00,8.00,-0.65,5408.00,67.48
47.532,0.08,0.00,8.00,-6.29,5408.00,67.48
47.683,0.08,0.00,8.00,-6.29,3729.00,67.48
47.833,0.08,0.00,8.00,-6.29,3729.00,36.94
47.967,0.01,0.00,8.00,-6.29,3729.00,36.94
48.118,0.01,74.01,8.00,-6.29,3729.00,36.94
48.253,0.01,74.01,-10.52,-6.29,3729.00,36.94
48.388,0.01,74.01,-10.52,1.52,3729.00,36.94
48.523,0.01,74.01,-10.52,1.52,3811.50,36.94
48.658,0.01,74.01,-10.52,1.52,3811.50,50.99
48.794,0.00,74.01,-10.52,1.52,3811.50,50.99
48.928,0.00,64.07,-10.52,1.52,3811.50,50.99
49.079,0.00,64.07,-8.68,1.52,3811.50,50.99
49.213,0.00,64.07,-8.68,3.47,3811.50,50.99
49.348,0.00,64.07,-8.68,3.47,4618.50,50.99
49.483,0.00,64.07,-8.68,3.47,4618.50,60.77
49.619,0.00,64.07,-8.68,3.47,4618.50,60.77
49.752,0.00,92.72,-8.68,3.47,4618.50,60.77
49.889,0.00,92.72,6.08,3.47,4618.50,60.77
50.038,0.00,92.72,6.08,3.69,4618.50,60.77
50.173,0.00,92.72,6.08,3.69,5654.00,60.77
50.323,0.00,92.72,6.08,3.69,5654.00,72.68
50.458,0.00,92.72,6.08,3.69,5654.00,72.68
50.608,0.00,63.74,6.08,3.69,5654.00,72.68
50.773,0.00,63.74,6.85,3.69,5654.00,72.68
50.908,0.00,63.74,6.85,-3.69,5654.00,72.68
51.043,0.00,63.74,6.85,-3.69,5394.50,72.68
51.193,0.00,63.74,6.85,-3.69,5394.50,66.16
51.328,0.05,63.74,6.85,-3.69,5394.50,66.16
51.478,0.05,0.00,6.85,-3.69,5394.50,66.16
51.613,0.05,0.00,10.33,-3.69,5394.50,66.16
51.748,0.05,0.00,10.33,-5.42,5394.50,66.16
51.883,0.05,0.00,10.33,-5.42,4231.50,66.16
52.018,0.05,0.00,10.33,-5.42,4231.50,54.05
52.168,0.00,0.00,10.33,-5.42,4231.50,54.05
52.318,0.00,12.42,10.33,-5.42,4231.50,54.05
52.483,0.00,12.42,-8.62,-5.42,4231.50,54.05
52.633,0.00,12.42,-8.62,-2.17,4231.50,54.05
52.768,0.00,12.42,-8.62,-2.17,3835.50,54.05
52.918,0.00,12.42,-8.62,-2.17,3835.50,48.80
53.052,0.00,12.42,-8.62,-2.17,3835.50,48.80
53.190,0.00,52.32,-8.62,-2.17,3835.50,48.80
53.323,0.00,52.32,-10.45,-2.17,3835.50,48.80
53.458,0.00,52.32,-10.45,-0.22,3835.50,48.80
53.593,0.00,52.32,-10.45,-0.22,4257.50,48.80
53.730,0.00,52.32,-10.45,-0.22,4257.50,47.88
53.880,0.00,52.32,-10.45,-0.22,4257.50,47.88
54.013,0.00,74.50,-10.45,-0.22,4257.50,47.88
54.177,0.00,74.50,-10.43,-0.22,4257.50,47.88
54.313,0.00,74.50,-10.43,2.82,4257.50,47.88
54.449,0.00,74.50,-10.43,2.82,4792.50,47.88
54.583,0.00,74.50,-10.43,2.82,4792.50,56.91
54.734,0.00,74.50,-10.43,2.82,4792.50,56.91
54.883,0.00,73.51,-10.43,2.82,4792.50,56.91
55.035,0.00,73.51,8.43,2.82,4792.50,56.91
55.168,0.00,73.51,8.43,1.08,4792.50,56.91
55.318,0.00,73.51,8.43,1.08,5149.00,56.91
55.453,0.00,73.51,8.43,1.08,5149.00,63.33
55.588,0.00,73.51,8.43,1.08,5149.00,63.33
55.723,0.00,82.45,8.43,1.08,5149.00,63.33
55.858,0.00,82.45,6.89,1.08,5149.00,63.33
56.008,0.00,82.45,6.89,3.69,5149.00,63.33
56.157,0.00,82.45,6.89,3.69,5264.00,63.33
56.293,0.00,82.45,6.89,3.69,5264.00,68.67
56.442,0.02,82.45,6.89,3.69,5264.00,68.67
56.592,0.02,0.00,6.89,3.69,5264.00,68.67
56.727,0.02,0.00,-8.14,3.69,5264.00,68.67
56.863,0.02,0.00,-8.14,-6.08,5264.00,68.67
57.000,0.02,0.00,-8.14,-6.08,4290.50,68.67
57.133,0.02,0.00,-8.14,-6.08,4290.50,52.27
57.283,0.03,0.00,-8.14,-6.08,4290.50,52.27
57.433,0.03,0.00,-8.14,-6.08,4290.50,52.27
57.568,0.03,0.00,5.55,-6.08,4290.50,52.27
57.718,0.03,0.00,5.55,-3.69,4290.50,52.27
57.853,0.03,0.00,5.55,-3.69,3158.50,52.27
57.988,0.03,0.00,5.55,-3.69,3158.50,40.41
58.123,0.00,0.00,5.55,-3.69,3158.50,40.41
58.257,0.00,2.32,5.55,-3.69,3158.50,40.41
58.393,0.00,2.32,8.60,-3.69,3158.50,40.41
58.528,0.00,2.32,8.60,-5.21,3158.50,40.41
58.679,0.00,2.32,8.60,-5.21,2590.00,40.41
58.837,0.00,2.32,8.60,-5.21,2590.00,33.40
59.008,0.00,2.32,8.60,-5.21,2590.00,33.40
59.173,0.00,64.73,8.60,-5.21,2590.00,33.40
59.323,0.00,64.73,8.97,-5.21,2590.00,33.40
59.473,0.00,64.73,8.97,0.65,2590.00,33.40
59.623,0.00,64.73,8.97,0.65,3140.50,33.40
59.773,0.00,64.73,8.97,0.65,3140.50,37.20
59.923,0.00,64.73,8.97,0.65,3140.50,37.20
60.073,0.00,50.33,8.97,0.65,3140.50,37.20
60.209,0.00,50.33,9.92,0.65,3140.50,37.20
60.343,0.00,50.33,9.92,2.60,3140.50,37.20
60.493,0.00,50.33,9.92,2.60,3931.00,37.20
60.643,0.00,50.33,9.92,2.60,3931.00,46.05
60.793,0.00,50.33,9.92,2.60,3931.00,46.05
60.958,0.00,85.10,9.92,2.60,3931.00,46.05
61.124,0.00,85.10,7.30,2.60,3931.00,46.05
61.273,0.00,85.10,7.30,4.99,3931.00,46.05
61.439,0.00,85.10,7.30,4.99,4457.00,46.05
61.573,0.00,85.10,7.30,4.99,4457.00,58.66
61.723,0.00,85.10,7.30,4.99,4457.00,58.66
61.888,0.00,89.24,7.30,4.99,4457.00,58.66
62.053,0.00,89.24,4.71,4.99,4457.00,58.66
62.205,0.00,89.24,4.71,3.69,4457.00,58.66
62.353,0.00,89.24,4.71,3.69,5625.50,58.66
62.503,0.00,89.24,4.71,3.69,5625.50,72.14
62.653,0.02,89.24,4.71,3.69,5625.50,72.14
62.803,0.02,10.43,4.71,3.69,5625.50,72.14
62.953,0.02,10.43,5.80,3.69,5625.50,72.14
63.103,0.02,10.43,5.80,-2.82,5625.50,72.14
63.253,0.02,10.43,5.80,-2.82,4933.00,72.14
63.403,0.02,10.43,5.80,-2.82,4933.00,63.02
63.569,0.00,10.43,5.80,-2.82,4933.00,63.02
63.703,0.00,4.80,5.80,-2.82,4933.00,63.02
63.854,0.00,4.80,-9.96,-2.82,4933.00,63.02
64.003,0.00,4.80,-9.96,-1.08,4933.00,63.02
64.153,0.00,4.80,-9.96,-1.08,4876.50,63.02
64.318,0.00,4.80,-9.96,-1.08,4876.50,60.16
64.453,0.00,4.80,-9.96,-1.08,4876.50,60.16
64.603,0.00,84.44,-9.96,-1.08,4876.50,60.16
64.753,0.00,84.44,-0.57,-1.08,4876.50,60.16
64.889,0.00,84.44,-0.57,3.69,4876.50,60.16
65.023,0.00,84.44,-0.57,3.69,5415.00,60.16
65.158,0.00,84.44,-0.57,3.69,5415.00,70.23
65.293,0.03,84.44,-0.57,3.69,5415.00,70.23
65.443,0.03,0.00,-0.57,3.69,5415.00,70.23
65.593,0.03,0.00,10.19,3.69,5415.00,70.23
65.759,0.03,0.00,10.19,-4.56,5415.00,70.23
65.893,0.03,0.00,10.19,-4.56,4217.00,70.23
66.043,0.03,0.00,10.19,-4.56,4217.00,52.27
66.195,0.04,0.00,10.19,-4.56,4217.00,52.27
66.343,0.04,3.81,10.19,-4.56,4217.00,52.27
66.493,0.04,3.81,9.46,-4.56,4217.00,52.27
66.628,0.04,3.81,9.46,-2.17,4217.00,52.27
66.763,0.04,3.81,9.46,-2.17,3866.50,52.27
66.913,0.04,3.81,9.46,-2.17,3866.50,46.26
67.063,0.00,3.81,9.46,-2.17,3866.50,46.26
67.214,0.00,36.92,9.46,-2.17,3866.50,46.26
67.363,0.00,36.92,9.35,-2.17,3866.50,46.26
67.513,0.00,36.92,9.35,0.65,3866.50,46.26
67.678,0.00,36.92,9.35,0.65,4218.00,46.26
67.812,0.00,36.92,9.35,0.65,4218.00,51.58
67.963,0.00,36.92,9.35,0.65,4218.00,51.58
68.113,0.00,81.13,9.35,0.65,4218.00,51.58
68.263,0.00,81.13,5.42,0.65,4218.00,51.58
68.413,0.00,81.13,5.42,4.34,4218.00,51.58
68.563,0.00,81.13,5.42,4.34,4965.00,51.58
68.713,0.00,81.13,5.42,4.34,4965.00,64.26
68.863,0.00,81.13,5.42,4.34,4965.00,64.26
