Time,"Current brake pressure","Normalized accelerator pedal angle","Vehicle lateral acceleration","Vehicle longitudinal acceleration","Engine speed","Vehicle speed"
22.231,0.03,0.00,-0.09,0.00,650.00,0.00
22.380,0.03,0.00,-0.09,0.00,654.50,0.00
22.515,0.03,0.00,-0.09,0.00,654.50,0.00
22.666,0.03,0.00,-0.09,0.00,654.50,0.00
22.830,0.03,0.00,-0.09,0.00,654.50,0.00
22.965,0.03,0.00,-0.09,0.00,654.50,0.00
23.115,0.03,0.00,-0.09,0.00,654.50,0.00
23.281,0.03,0.00,-0.09,0.00,654.50,0.00
23.430,0.03,0.00,-0.09,0.00,654.50,0.00
23.597,0.03,0.00,-0.09,0.00,654.50,0.00
23.746,0.03,0.00,-0.09,0.00,654.50,0.00
23.880,0.03,0.00,-0.06,0.00,654.50,0.00
24.015,0.03,0.00,-0.06,0.00,654.50,0.00
24.154,0.03,0.00,-0.06,0.00,665.50,0.00
24.300,0.03,0.00,-0.06,0.00,665.50,0.00
24.434,0.03,0.00,-0.06,0.00,665.50,0.00
24.585,0.03,0.00,-0.06,0.00,665.50,0.00
24.770,0.03,0.00,-0.07,0.00,665.50,0.00
24.915,0.03,0.00,-0.07,0.00,665.50,0.00
25.065,0.03,0.00,-0.07,0.00,660.00,0.00
25.200,0.03,0.00,-0.07,0.00,660.00,0.00
25.350,0.03,0.00,-0.07,0.00,660.00,0.00
25.484,0.03,0.00,-0.07,0.00,660.00,0.00
25.620,0.03,0.00,-0.08,0.00,660.00,0.00
25.770,0.03,0.00,-0.08,0.00,660.00,0.00
25.920,0.03,0.00,-0.08,0.00,660.50,0.00
26.054,0.03,0.00,-0.08,0.00,660.50,0.00
26.190,0.03,0.00,-0.08,0.00,660.50,0.00
26.324,0.03,54.80,-0.08,0.00,660.50,0.00
26.475,0.03,54.80,-0.06,0.00,660.50,0.00
26.640,0.03,54.80,-0.06,0.65,660.50,0.00
26.790,0.03,54.80,-0.06,0.65,2057.00,0.00
26.939,0.03,54.80,-0.06,0.65,2057.00,4.83
27.090,0.00,54.80,-0.06,0.65,2057.00,4.83
27.239,0.00,100.00,-0.06,0.65,2057.00,4.83
27.376,0.00,100.00,-0.12,0.65,2057.00,4.83
27.510,0.00,100.00,-0.12,5.86,2057.00,4.83
27.660,0.00,100.00,-0.12,5.86,3075.00,4.83
27.826,0.00,100.00,-0.12,5.86,3075.00,26.59
27.962,0.00,100.00,-0.12,5.86,3075.00,26.59
28.112,0.00,100.00,-0.12,5.86,3075.00,26.59
28.277,0.00,100.00,-0.11,5.86,3075.00,26.59
28.427,0.00,100.00,-0.11,6.94,3075.00,26.59
28.592,0.00,100.00,-0.11,6.94,5569.00,26.59
28.755,0.00,100.00,-0.11,6.94,5569.00,50.22
28.905,0.00,100.00,-0.11,6.94,5569.00,50.22
29.042,0.00,100.00,-0.11,6.94,5569.00,50.22
29.236,0.00,100.00,3.66,6.94,5569.00,50.22
29.385,0.00,100.00,3.66,4.99,5569.00,50.22
29.522,0.00,100.00,3.66,4.99,5297.50,50.22
29.687,0.00,100.00,3.66,4.99,5297.50,70.37
29.867,0.00,100.00,3.66,4.99,5297.50,70.37
30.004,0.00,0.00,3.66,4.99,5297.50,70.37
30.152,0.00,0.00,8.16,4.99,5297.50,70.37
30.302,0.00,0.00,8.16,-1.08,5297.50,70.37
30.438,0.00,0.00,8.16,-1.08,5178.00,70.37
30.573,0.00,0.00,8.16,-1.08,5178.00,65.90
30.709,0.02,0.00,8.16,-1.08,5178.00,65.90
30.843,0.02,0.00,8.16,-1.08,5178.00,65.90
30.991,0.02,0.00,-8.86,-1.08,5178.00,65.90
31.157,0.02,0.00,-8.86,-4.34,5178.00,65.90
31.307,0.02,0.00,-8.86,-4.34,4144.50,65.90
31.443,0.02,0.00,-8.86,-4.34,4144.50,55.02
31.591,0.00,0.00,-8.86,-4.34,4144.50,55.02
31.727,0.00,0.00,-8.86,-4.34,4144.50,55.02
31.862,0.00,0.00,10.43,-4.34,4144.50,55.02
31.996,0.00,0.00,10.43,-1.52,4144.50,55.02
32.148,0.00,0.00,10.43,-1.52,3908.00,55.02
32.295,0.00,0.00,10.43,-1.52,3908.00,49.62
32.433,0.00,0.00,10.43,-1.52,3908.00,49.62
32.598,0.00,74.50,10.43,-1.52,3908.00,49.62
32.747,0.00,74.50,-5.20,-1.52,3908.00,49.62
32.882,0.00,74.50,-5.20,3.47,3908.00,49.62
33.030,0.00,74.50,-5.20,3.47,4873.00,49.62
33.166,0.00,74.50,-5.20,3.47,4873.00,62.05
33.301,0.00,74.50,-5.20,3.47,4873.00,62.05
33.450,0.00,100.00,-5.20,3.47,4873.00,62.05
33.600,0.00,100.00,-6.89,3.47,4873.00,62.05
33.754,0.00,100.00,-6.89,4.12,4873.00,62.05
33.886,0.00,100.00,-6.89,4.12,5971.50,62.05
34.038,0.00,100.00,-6.89,4.12,5971.50,75.98
34.185,0.00,100.00,-6.89,4.12,5971.50,75.98
34.351,0.00,96.36,-6.89,4.12,5971.50,75.98
34.486,0.00,96.36,-3.73,4.12,5971.50,75.98
34.638,0.00,96.36,-3.73,1.74,5971.50,75.98
34.786,0.00,96.36,-3.73,1.74,6292.50,75.98
34.921,0.00,96.36,-3.73,1.74,6292.50,80.49
35.057,0.05,96.36,-3.73,1.74,6292.50,80.49
35.191,0.05,0.00,-3.73,1.74,6292.50,80.49
35.326,0.05,0.00,1.37,1.74,6292.50,80.49
35.477,0.05,0.00,1.37,-2.82,6292.50,80.49
35.641,0.05,0.00,1.37,-2.82,5366.00,80.49
35.791,0.05,0.00,1.37,-2.82,5366.00,68.15
35.958,0.00,0.00,1.37,-2.82,5366.00,68.15
36.106,0.00,98.34,1.37,-2.82,5366.00,68.15
36.271,0.00,98.34,7.58,-2.82,5366.00,68.15
36.436,0.00,98.34,7.58,3.47,5366.00,68.15
36.586,0.00,98.34,7.58,3.47,5847.50,68.15
36.720,0.00,98.34,7.58,3.47,5847.50,70.96
36.872,0.03,98.34,7.58,3.47,5847.50,70.96
37.008,0.03,81.29,7.58,3.47,5847.50,70.96
37.143,0.03,81.29,-8.23,3.47,5847.50,70.96
37.276,0.03,81.29,-8.23,0.87,5847.50,70.96
37.425,0.03,81.29,-8.23,0.87,6129.00,70.96
37.561,0.03,81.29,-8.23,0.87,6129.00,70.66
37.710,0.00,81.29,-8.23,0.87,6129.00,70.66
37.845,0.00,82.62,-8.23,0.87,6129.00,70.66
37.995,0.00,82.62,-6.08,0.87,6129.00,70.66
38.146,0.00,82.62,-6.08,1.52,6129.00,70.66
38.280,0.00,82.62,-6.08,1.52,5665.00,70.66
38.431,0.00,82.62,-6.08,1.52,5665.00,72.26
38.565,0.06,82.62,-6.08,1.52,5665.00,72.26
38.718,0.06,10.26,-6.08,1.52,5665.00,72.26
38.850,0.06,10.26,8.95,1.52,5665.00,72.26
39.002,0.06,10.26,8.95,-0.65,5665.00,72.26
39.151,0.06,10.26,8.95,-0.65,5471.50,72.26
39.285,0.06,10.26,8.95,-0.65,5471.50,65.03
39.436,0.00,10.26,8.95,-0.65,5471.50,65.03
39.586,0.00,100.00,8.95,-0.65,5471.50,65.03
39.721,0.00,100.00,5.82,-0.65,5471.50,65.03
39.870,0.00,100.00,5.82,6.08,5471.50,65.03
40.021,0.00,100.00,5.82,6.08,6114.00,65.03
40.155,0.00,100.00,5.82,6.08,6114.00,79.34
40.291,0.01,100.00,5.82,6.08,6114.00,79.34
40.425,0.01,0.00,5.82,6.08,6114.00,79.34
40.561,0.01,0.00,-3.47,6.08,6114.00,79.34
40.710,0.01,0.00,-3.47,-4.99,6114.00,79.34
40.846,0.01,0.00,-3.47,-4.99,5174.00,79.34
40.980,0.01,0.00,-3.47,-4.99,5174.00,63.20
41.116,0.00,0.00,-3.47,-4.99,5174.00,63.20
41.265,0.00,59.44,-3.47,-4.99,5174.00,63.20
41.401,0.00,59.44,-9.58,-4.99,5174.00,63.20
41.550,0.00,59.44,-9.58,1.52,5174.00,63.20
41.686,0.00,59.44,-9.58,1.52,5880.00,63.20
41.835,0.00,59.44,-9.58,1.52,5880.00,68.88
41.986,0.00,59.44,-9.58,1.52,5880.00,68.88
42.123,0.00,40.07,-9.58,1.52,5880.00,68.88
42.255,0.00,40.07,-9.65,1.52,5880.00,68.88
42.390,0.00,40.07,-9.65,0.00,5880.00,68.88
42.540,0.00,40.07,-9.65,0.00,5549.00,68.88
42.691,0.00,40.07,-9.65,0.00,5549.00,70.88
42.840,0.00,40.07,-9.65,0.00,5549.00,70.88
42.990,0.00,0.00,-9.65,0.00,5549.00,70.88
43.126,0.00,0.00,2.94,0.00,5549.00,70.88
43.275,0.00,0.00,2.94,-4.99,5549.00,70.88
43.426,0.00,0.00,2.94,-4.99,4854.00,70.88
43.560,0.00,0.00,2.94,-4.99,4854.00,61.62
43.695,0.00,0.00,2.94,-4.99,4854.00,61.62
43.830,0.00,100.00,2.94,-4.99,4854.00,61.62
43.968,0.00,100.00,7.90,-4.99,4854.00,61.62
44.115,0.00,100.00,7.90,1.30,4854.00,61.62
44.266,0.00,100.00,7.90,1.30,5906.00,61.62
44.401,0.00,100.00,7.90,1.30,5906.00,67.12
44.551,0.00,100.00,7.90,1.30,5906.00,67.12
44.700,0.00,73.18,7.90,1.30,5906.00,67.12
44.836,0.00,73.18,8.99,1.30,5906.00,67.12
44.970,0.00,73.18,8.99,2.82,5906.00,67.12
45.121,0.00,73.18,8.99,2.82,5851.00,67.12
45.273,0.00,73.18,8.99,2.82,5851.00,75.53
45.423,0.00,73.18,8.99,2.82,5851.00,75.53
45.571,0.00,77.32,8.99,2.82,5851.00,75.53
45.707,0.00,77.32,-2.26,2.82,5851.00,75.53
45.870,0.00,77.32,-2.26,2.82,5851.00,75.53
46.006,0.00,77.32,-2.26,2.82,6205.00,75.53
46.155,0.00,77.32,-2.26,2.82,6205.00,76.11
46.306,0.05,77.32,-2.26,2.82,6205.00,76.11
46.440,0.05,0.00,-2.26,2.82,6205.00,76.11
46.592,0.05,0.00,-7.90,2.82,6205.00,76.11
46.725,0.05,0.00,-7.90,-3.04,6205.00,76.11
46.861,0.05,0.00,-7.90,-3.04,5240.50,76.11
46.996,0.05,0.00,-7.90,-3.04,5240.50,67.11
47.145,0.00,0.00,-7.90,-3.04,5240.50,67.11
47.280,0.00,50.50,-7.90,-3.04,5240.50,67.11
47.430,0.00,50.50,-10.58,-3.04,5240.50,67.11
47.565,0.00,50.50,-10.58,-0.22,5240.50,67.11
47.700,0.00,50.50,-10.58,-0.22,4946.50,67.11
47.850,0.00,50.50,-10.58,-0.22,4946.50,63.28
48.000,0.02,50.50,-10.58,-0.22,4946.50,63.28
48.135,0.02,0.00,-10.58,-0.22,4946.50,63.28
48.270,0.02,0.00,-1.75,-0.22,4946.50,63.28
48.435,0.02,0.00,-1.75,-7.38,4946.50,63.28
48.585,0.02,0.00,-1.75,-7.38,3349.00,63.28
48.720,0.02,0.00,-1.75,-7.38,3349.00,39.66
48.870,0.01,0.00,-1.75,-7.38,3349.00,39.66
49.021,0.01,68.21,-1.75,-7.38,3349.00,39.66
49.169,0.01,68.21,9.95,-7.38,3349.00,39.66
49.306,0.01,68.21,9.95,0.87,3349.00,39.66
49.441,0.01,68.21,9.95,0.87,3560.50,39.66
49.575,0.01,68.21,9.95,0.87,3560.50,41.70
49.711,0.00,68.21,9.95,0.87,3560.50,41.70
49.875,0.00,80.63,9.95,0.87,3560.50,41.70
50.025,0.00,80.63,7.91,0.87,3560.50,41.70
50.160,0.00,80.63,7.91,2.60,3560.50,41.70
50.309,0.00,80.63,7.91,2.60,4311.00,41.70
50.460,0.00,80.63,7.91,2.60,4311.00,54.41
50.596,0.00,80.63,7.91,2.60,4311.00,54.41
50.730,0.00,90.23,7.91,2.60,4311.00,54.41
50.866,0.00,90.23,2.36,2.60,4311.00,54.41
51.000,0.00,90.23,2.36,4.12,4311.00,54.41
51.150,0.00,90.23,2.36,4.12,5254.50,54.41
51.286,0.00,90.23,2.36,4.12,5254.50,69.43
51.466,0.00,90.23,2.36,4.12,5254.50,69.43
51.630,0.00,41.06,2.36,4.12,5254.50,69.43
51.765,0.00,41.06,-3.97,4.12,5254.50,69.43
51.915,0.00,41.06,-3.97,0.00,5254.50,69.43
52.066,0.00,41.06,-3.97,0.00,5345.50,69.43
52.201,0.00,41.06,-3.97,0.00,5345.50,69.09
52.335,0.00,41.06,-3.97,0.00,5345.50,69.09
52.470,0.00,0.00,-3.97,0.00,5345.50,69.09
52.620,0.00,0.00,-9.24,0.00,5345.50,69.09
52.758,0.00,0.00,-9.24,-2.82,5345.50,69.09
52.905,0.00,0.00,-9.24,-2.82,4887.00,69.09
53.041,0.00,0.00,-9.24,-2.82,4887.00,60.87
53.191,0.00,0.00,-9.24,-2.82,4887.00,60.87
53.326,0.00,0.00,-9.24,-2.82,4887.00,60.87
53.460,0.00,0.00,-8.48,-2.82,4887.00,60.87
53.595,0.00,0.00,-8.48,-6.08,4887.00,60.87
53.731,0.00,0.00,-8.48,-6.08,3881.50,60.87
53.865,0.00,0.00,-8.48,-6.08,3881.50,48.06
54.000,0.00,0.00,-8.48,-6.08,3881.50,48.06
54.150,0.00,0.00,-8.48,-6.08,3881.50,48.06
54.285,0.00,0.00,-9.62,-6.08,3881.50,48.06
54.421,0.00,0.00,-9.62,-1.95,3881.50,48.06
54.556,0.00,0.00,-9.62,-1.95,3411.00,48.06
54.705,0.00,0.00,-9.62,-1.95,3411.00,44.38
54.843,0.00,0.00,-9.62,-1.95,3411.00,44.38
55.008,0.00,69.87,-9.62,-1.95,3411.00,44.38
55.158,0.00,69.87,-1.51,-1.95,3411.00,44.38
55.307,0.00,69.87,-1.51,4.99,3411.00,44.38
55.471,0.00,69.87,-1.51,4.99,4382.50,44.38
55.605,0.00,69.87,-1.51,4.99,4382.50,57.83
55.757,0.01,69.87,-1.51,4.99,4382.50,57.83
55.923,0.01,0.00,-1.51,4.99,4382.50,57.83
56.073,0.01,0.00,-7.54,4.99,4382.50,57.83
56.205,0.01,0.00,-7.54,-3.91,4382.50,57.83
56.341,0.01,0.00,-7.54,-3.91,3889.00,57.83
56.490,0.01,0.00,-7.54,-3.91,3889.00,50.61
56.626,0.00,0.00,-7.54,-3.91,3889.00,50.61
56.763,0.00,16.89,-7.54,-3.91,3889.00,50.61
56.911,0.00,16.89,-6.75,-3.91,3889.00,50.61
57.045,0.00,16.89,-6.75,-1.08,3889.00,50.61
57.195,0.00,16.89,-6.75,-1.08,3527.50,50.61
57.361,0.00,16.89,-6.75,-1.08,3527.50,45.45
57.511,0.00,16.89,-6.75,-1.08,3527.50,45.45
57.660,0.00,49.67,-6.75,-1.08,3527.50,45.45
57.796,0.00,49.67,-5.89,-1.08,3527.50,45.45
57.930,0.00,49.67,-5.89,-0.43,3527.50,45.45
58.066,0.00,49.67,-5.89,-0.43,3369.50,45.45
58.200,0.00,49.67,-5.89,-0.43,3369.50,43.95
58.351,0.00,49.67,-5.89,-0.43,3369.50,43.95
58.485,0.00,62.25,-5.89,-0.43,3369.50,43.95
58.636,0.00,62.25,-7.65,-0.43,3369.50,43.95
58.785,0.00,62.25,-7.65,1.74,3369.50,43.95
58.921,0.00,62.25,-7.65,1.74,3634.00,43.95
59.055,0.00,62.25,-7.65,1.74,3634.00,46.46
59.191,0.00,62.25,-7.65,1.74,3634.00,46.46
59.325,0.00,52.32,-7.65,1.74,3634.00,46.46
59.477,0.00,52.32,-8.47,1.74,3634.00,46.46
59.625,0.00,52.32,-8.47,1.52,3634.00,46.46
59.763,0.00,52.32,-8.47,1.52,4233.50,46.46
59.910,0.00,52.32,-8.47,1.52,4233.50,49.79
60.046,0.00,52.32,-8.47,1.52,4233.50,49.79
60.181,0.00,57.95,-8.47,1.52,4233.50,49.79
60.316,0.00,57.95,-6.97,1.52,4233.50,49.79
60.465,0.00,57.95,-6.97,3.47,4233.50,49.79
60.601,0.00,57.95,-6.97,3.47,4507.00,49.79
60.753,0.00,57.95,-6.97,3.47,4507.00,59.32
60.885,0.00,57.95,-6.97,3.47,4507.00,59.32
61.035,0.00,58.61,-6.97,3.47,4507.00,59.32
61.186,0.00,58.61,7.76,3.47,4507.00,59.32
61.321,0.00,58.61,7.76,1.95,4507.00,59.32
61.456,0.00,58.61,7.76,1.95,5495.50,59.32
61.591,0.00,58.61,7.76,1.95,5495.50,68.11
61.756,0.00,58.61,7.76,1.95,5495.50,68.11
61.890,0.00,92.22,7.76,1.95,5495.50,68.11
62.026,0.00,92.22,5.14,1.95,5495.50,68.11
62.160,0.00,92.22,5.14,4.12,5495.50,68.11
62.311,0.00,92.22,5.14,4.12,6208.50,68.11
62.460,0.00,92.22,5.14,4.12,6208.50,81.55
62.595,0.00,92.22,5.14,4.12,6208.50,81.55
62.730,0.00,100.00,5.14,4.12,6208.50,81.55
62.866,0.00,100.00,-2.17,4.12,6208.50,81.55
63.015,0.00,100.00,-2.17,3.47,6208.50,81.55
63.166,0.00,100.00,-2.17,3.47,6409.50,81.55
63.315,0.00,100.00,-2.17,3.47,6409.50,93.71
63.466,0.00,100.00,-2.17,3.47,6409.50,93.71
63.600,0.00,83.28,-2.17,3.47,6409.50,93.71
63.753,0.00,83.28,-6.49,3.47,6409.50,93.71
63.886,0.00,83.28,-6.49,-1.95,6409.50,93.71
64.021,0.00,83.28,-6.49,-1.95,4958.50,93.71
64.155,0.00,83.28,-6.49,-1.95,4958.50,92.43
64.308,0.07,83.28,-6.49,-1.95,4958.50,92.43
64.440,0.07,0.00,-6.49,-1.95,4958.50,92.43
64.591,0.07,0.00,5.02,-1.95,4958.50,92.43
64.725,0.07,0.00,5.02,-8.90,4958.50,92.43
64.876,0.07,0.00,5.02,-8.90,3660.00,92.43
65.025,0.07,0.00,5.02,-8.90,3660.00,72.56
65.161,0.00,0.00,5.02,-8.90,3660.00,72.56
65.296,0.00,58.94,5.02,-8.90,3660.00,72.56
65.431,0.00,58.94,8.76,-8.90,3660.00,72.56
65.580,0.00,58.94,8.76,-0.22,3660.00,72.56
65.716,0.00,58.94,8.76,-0.22,5803.50,72.56
65.865,0.00,58.94,8.76,-0.22,5803.50,72.03
66.000,0.00,58.94,8.76,-0.22,5803.50,72.03
66.150,0.00,64.07,8.76,-0.22,5803.50,72.03
66.285,0.00,64.07,4.01,-0.22,5803.50,72.03
66.420,0.00,64.07,4.01,2.17,5803.50,72.03
66.556,0.00,64.07,4.01,2.17,5952.00,72.03
66.705,0.00,64.07,4.01,2.17,5952.00,76.28
66.871,0.03,64.07,4.01,2.17,5952.00,76.28
67.005,0.03,0.00,4.01,2.17,5952.00,76.28
67.185,0.03,0.00,-6.63,2.17,5952.00,76.28
67.335,0.03,0.00,-6.63,-5.86,5952.00,76.28
67.501,0.03,0.00,-6.63,-5.86,4768.50,76.28
67.635,0.03,0.00,-6.63,-5.86,4768.50,61.12
67.785,0.00,0.00,-6.63,-5.86,4768.50,61.12
67.920,0.00,79.47,-6.63,-5.86,4768.50,61.12
68.072,0.00,79.47,-8.88,-5.86,4768.50,61.12
68.205,0.00,79.47,-8.88,2.39,4768.50,61.12
