Time,"Current brake pressure","Normalized accelerator pedal angle","Vehicle lateral acceleration","Vehicle longitudinal acceleration"
95.746,0.00,0.00,-0.04,-0.22
95.953,0.00,0.00,-0.04,-0.22
96.104,0.00,0.00,-0.04,-0.22
96.255,0.00,0.00,-0.14,-0.22
96.405,0.00,0.00,-0.14,-0.22
96.556,0.00,0.00,-0.14,-0.22
96.705,0.00,0.00,-0.14,-0.22
96.855,0.00,0.00,-0.07,-0.22
97.020,0.00,0.00,-0.07,0.00
97.184,0.00,0.00,-0.07,0.00
97.335,0.00,4.30,-0.07,0.00
97.500,0.00,4.30,-0.13,0.00
97.664,0.00,4.30,-0.13,0.00
97.831,0.00,4.30,-0.13,0.00
