Time,"Current brake pressure","Normalized accelerator pedal angle","Vehicle lateral acceleration","Vehicle longitudinal acceleration","Engine speed","Vehicle speed"
9.329,0.02,0.00,0.07,0.00,654.00,0.00
9.464,0.02,0.00,0.07,0.00,654.00,0.00
9.600,0.02,0.00,0.07,0.00,654.00,0.00
9.734,0.02,0.00,0.05,0.00,654.00,0.00
9.870,0.02,0.00,0.05,0.00,654.00,0.00
10.019,0.02,0.00,0.05,0.00,658.50,0.00
10.155,0.02,0.00,0.05,0.00,658.50,0.00
10.289,0.02,0.00,0.05,0.00,658.50,0.00
10.424,0.02,0.00,0.05,0.00,658.50,0.00
10.574,0.02,0.00,0.07,0.00,658.50,0.00
10.711,0.02,0.00,0.07,0.00,658.50,0.00
10.859,0.02,0.00,0.07,0.00,656.50,0.00
10.995,0.02,0.00,0.07,0.00,656.50,0.00
11.144,0.02,0.00,0.07,0.00,656.50,0.00
11.294,0.02,0.00,0.07,0.00,656.50,0.00
11.429,0.02,0.00,0.04,0.00,656.50,0.00
11.580,0.02,0.00,0.04,0.00,656.50,0.00
11.714,0.02,0.00,0.04,0.00,655.00,0.00
11.850,0.02,0.00,0.04,0.00,655.00,0.00
11.984,0.02,0.00,0.04,0.00,655.00,0.00
12.152,0.02,0.00,0.04,0.00,655.00,0.00
12.299,0.02,0.00,0.06,0.00,655.00,0.00
12.435,0.02,0.00,0.06,0.00,655.00,0.00
12.584,0.02,0.00,0.06,0.00,663.50,0.00
12.735,0.02,0.00,0.06,0.00,663.50,0.00
12.869,0.02,0.00,0.06,0.00,663.50,0.00
13.005,0.02,0.00,0.06,0.00,663.50,0.00
13.139,0.02,0.00,0.04,0.00,663.50,0.00
13.274,0.02,0.00,0.04,0.00,663.50,0.00
13.424,0.02,0.00,0.04,0.00,623.50,0.00
13.575,0.02,0.00,0.04,0.00,623.50,0.00
13.709,0.03,0.00,0.04,0.00,623.50,0.00
13.860,0.03,0.00,0.04,0.00,623.50,0.00
14.009,0.03,0.00,0.03,0.00,623.50,0.00
14.144,0.03,0.00,0.03,0.00,623.50,0.00
14.279,0.03,0.00,0.03,0.00,634.00,0.00
14.415,0.03,0.00,0.03,0.00,634.00,0.00
14.549,0.03,0.00,0.03,0.00,634.00,0.00
14.699,0.03,0.00,0.03,0.00,634.00,0.00
14.836,0.03,0.00,0.05,0.00,634.00,0.00
14.984,0.03,0.00,0.05,0.00,634.00,0.00
15.134,0.03,0.00,0.05,0.00,638.00,0.00
15.269,0.03,0.00,0.05,0.00,638.00,0.00
15.405,0.03,0.00,0.05,0.00,638.00,0.00
15.539,0.03,0.00,0.05,0.00,638.00,0.00
15.689,0.03,0.00,0.05,0.00,638.00,0.00
15.825,0.03,0.00,0.05,0.00,638.00,0.00
15.974,0.03,0.00,0.05,0.00,646.00,0.00
16.110,0.03,0.00,0.05,0.00,646.00,0.00
16.259,0.03,0.00,0.05,0.00,646.00,0.00
16.394,0.03,0.00,0.05,0.00,646.00,0.00
16.529,0.03,0.00,0.06,0.00,646.00,0.00
16.665,0.03,0.00,0.06,0.00,646.00,0.00
16.799,0.03,0.00,0.06,0.00,647.00,0.00
16.965,0.03,0.00,0.06,0.00,647.00,0.00
17.099,0.03,0.00,0.06,0.00,647.00,0.00
17.264,0.03,0.00,0.06,0.00,647.00,0.00
17.414,0.03,0.00,0.09,0.00,647.00,0.00
17.550,0.03,0.00,0.09,0.00,647.00,0.00
17.699,0.03,0.00,0.09,0.00,650.50,0.00
17.849,0.03,0.00,0.09,0.00,650.50,0.00
17.999,0.03,0.00,0.09,0.00,650.50,0.00
18.149,0.03,0.00,0.09,0.00,650.50,0.00
18.299,0.03,0.00,0.12,0.00,650.50,0.00
18.450,0.03,0.00,0.12,0.00,650.50,0.00
18.599,0.03,0.00,0.12,0.00,650.00,0.00
18.750,0.03,0.00,0.12,0.00,650.00,0.00
18.902,0.03,0.00,0.12,0.00,650.00,0.00
19.050,0.03,0.00,0.12,0.00,650.00,0.00
19.199,0.03,0.00,0.04,0.00,650.00,0.00
19.353,0.03,0.00,0.04,0.00,650.00,0.00
19.499,0.03,0.00,0.04,0.00,657.50,0.00
19.665,0.03,0.00,0.04,0.00,657.50,0.00
19.816,0.03,0.00,0.04,0.00,657.50,0.00
19.950,0.03,0.00,0.04,0.00,657.50,0.00
20.099,0.03,0.00,0.06,0.00,657.50,0.00
20.249,0.03,0.00,0.06,0.00,657.50,0.00
20.399,0.03,0.00,0.06,0.00,654.50,0.00
20.550,0.03,0.00,0.06,0.00,654.50,0.00
20.699,0.03,0.00,0.06,0.00,654.50,0.00
20.850,0.03,0.00,0.06,0.00,654.50,0.00
20.999,0.03,0.00,0.05,0.00,654.50,0.00
21.150,0.03,0.00,0.05,0.00,654.50,0.00
21.299,0.03,0.00,0.05,0.00,655.00,0.00
21.465,0.03,0.00,0.05,0.00,655.00,0.00
21.599,0.03,0.00,0.05,0.00,655.00,0.00
21.749,0.03,0.00,0.05,0.00,655.00,0.00
21.899,0.03,0.00,0.05,0.00,655.00,0.00
22.034,0.03,0.00,0.05,0.00,655.00,0.00
22.183,0.03,0.00,0.05,0.00,657.50,0.00
22.349,0.03,0.00,0.05,0.00,657.50,0.00
22.499,0.03,0.00,0.05,0.00,657.50,0.00
22.649,0.03,0.00,0.05,0.00,657.50,0.00
22.798,0.03,0.00,0.08,0.00,657.50,0.00
22.950,0.03,0.00,0.08,0.00,657.50,0.00
23.099,0.03,0.00,0.08,0.00,664.00,0.00
23.249,0.03,0.00,0.08,0.00,664.00,0.00
23.399,0.03,0.00,0.08,0.00,664.00,0.00
23.549,0.03,0.00,0.08,0.00,664.00,0.00
23.699,0.03,0.00,0.05,0.00,664.00,0.00
23.849,0.03,0.00,0.05,0.00,664.00,0.00
24.014,0.03,0.00,0.05,0.00,657.50,0.00
24.149,0.03,0.00,0.05,0.00,657.50,0.00
24.299,0.03,0.00,0.05,0.00,657.50,0.00
24.434,0.03,0.00,0.05,0.00,657.50,0.00
24.584,0.03,0.00,0.01,0.00,657.50,0.00
24.735,0.03,0.00,0.01,0.00,657.50,0.00
24.869,0.03,0.00,0.01,0.00,654.50,0.00
25.019,0.03,0.00,0.01,0.00,654.50,0.00
25.168,0.03,0.00,0.01,0.00,654.50,0.00
25.320,0.03,0.00,0.01,0.00,654.50,0.00
25.471,0.03,0.00,0.10,0.00,654.50,0.00
25.604,0.03,0.00,0.10,0.00,654.50,0.00
25.740,0.03,0.00,0.10,0.00,659.00,0.00
25.904,0.03,0.00,0.10,0.00,659.00,0.00
26.055,0.03,0.00,0.10,0.00,659.00,0.00
26.188,0.03,0.00,0.10,0.00,659.00,0.00
26.339,0.03,0.00,0.04,0.00,659.00,0.00
26.489,0.03,0.00,0.04,0.00,659.00,0.00
26.640,0.03,0.00,0.04,0.00,654.50,0.00
26.789,0.03,0.00,0.04,0.00,654.50,0.00
26.925,0.03,0.00,0.04,0.00,654.50,0.00
27.074,0.03,0.00,0.04,0.00,654.50,0.00
27.224,0.03,0.00,0.07,0.00,654.50,0.00
27.374,0.03,0.00,0.07,0.00,654.50,0.00
27.525,0.03,0.00,0.07,0.00,659.00,0.00
27.674,0.03,0.00,0.07,0.00,659.00,0.00
27.825,0.03,0.00,0.07,0.00,659.00,0.00
27.989,0.03,0.00,0.07,0.00,659.00,0.00
28.140,0.03,0.00,0.02,0.00,659.00,0.00
28.304,0.03,0.00,0.02,0.00,659.00,0.00
28.454,0.03,0.00,0.02,0.00,661.00,0.00
28.619,0.03,0.00,0.02,0.00,661.00,0.00
28.784,0.03,0.00,0.02,0.00,661.00,0.00
28.934,0.03,0.00,0.02,0.00,661.00,0.00
29.099,0.03,0.00,0.06,0.00,661.00,0.00
29.264,0.03,0.00,0.06,0.00,661.00,0.00
29.415,0.03,0.00,0.06,0.00,660.50,0.00
29.580,0.03,0.00,0.06,0.00,660.50,0.00
29.714,0.03,0.00,0.06,0.00,660.50,0.00
29.864,0.03,1.49,0.06,0.00,660.50,0.00
30.014,0.03,1.49,0.03,0.00,660.50,0.00
30.164,0.03,1.49,0.03,0.00,660.50,0.00
30.314,0.03,1.49,0.03,0.00,800.50,0.00
30.464,0.03,1.49,0.03,0.00,800.50,0.00
30.615,0.03,1.49,0.03,0.00,800.50,0.00
30.764,0.03,35.43,0.03,0.00,800.50,0.00
30.915,0.03,35.43,0.06,0.00,800.50,0.00
31.064,0.03,35.43,0.06,0.00,800.50,0.00
31.215,0.03,35.43,0.06,0.00,1706.50,0.00
31.364,0.03,35.43,0.06,0.00,1706.50,3.21
31.514,0.00,35.43,0.06,0.00,1706.50,3.21
31.664,0.00,100.00,0.06,0.00,1706.50,3.21
31.831,0.00,100.00,-0.20,0.00,1706.50,3.21
31.979,0.00,100.00,-0.20,5.42,1706.50,3.21
32.115,0.00,100.00,-0.20,5.42,2799.50,3.21
32.264,0.00,100.00,-0.20,5.42,2799.50,23.80
32.415,0.00,100.00,-0.20,5.42,2799.50,23.80
32.564,0.00,100.00,-0.20,5.42,2799.50,23.80
32.715,0.00,100.00,0.74,5.42,2799.50,23.80
32.864,0.00,100.00,0.74,6.08,2799.50,23.80
33.015,0.00,100.00,0.74,6.08,5008.50,23.80
33.164,0.00,100.00,0.74,6.08,5008.50,45.35
33.314,0.00,100.00,0.74,6.08,5008.50,45.35
33.464,0.00,92.05,0.74,6.08,5008.50,45.35
33.615,0.00,92.05,4.07,6.08,5008.50,45.35
33.764,0.00,92.05,4.07,4.12,5008.50,45.35
33.915,0.00,92.05,4.07,4.12,4472.00,45.35
34.064,0.00,92.05,4.07,4.12,4472.00,58.92
34.214,0.00,92.05,4.07,4.12,4472.00,58.92
34.379,0.00,25.83,4.07,4.12,4472.00,58.92
34.514,0.00,25.83,3.33,4.12,4472.00,58.92
34.665,0.00,25.83,3.33,0.22,4472.00,58.92
34.815,0.00,25.83,3.33,0.22,3332.50,58.92
34.964,0.00,25.83,3.33,0.22,3332.50,60.59
35.114,0.00,25.83,3.33,0.22,3332.50,60.59
35.264,0.00,0.00,3.33,0.22,3332.50,60.59
35.415,0.00,0.00,-9.07,0.22,3332.50,60.59
35.564,0.00,0.00,-9.07,-0.65,3332.50,60.59
35.715,0.00,0.00,-9.07,-0.65,3027.00,60.59
35.864,0.00,0.00,-9.07,-0.65,3027.00,57.66
36.014,0.00,0.00,-9.07,-0.65,3027.00,57.66
36.164,0.00,5.96,-9.07,-0.65,3027.00,57.66
36.314,0.00,5.96,9.31,-0.65,3027.00,57.66
36.464,0.00,5.96,9.31,-0.22,3027.00,57.66
36.616,0.00,5.96,9.31,-0.22,2997.00,57.66
36.779,0.00,5.96,9.31,-0.22,2997.00,56.73
36.944,0.00,5.96,9.31,-0.22,2997.00,56.73
37.094,0.00,75.50,9.31,-0.22,2997.00,56.73
37.260,0.00,75.50,-6.88,-0.22,2997.00,56.73
37.395,0.00,75.50,-6.88,3.04,2997.00,56.73
37.545,0.00,75.50,-6.88,3.04,3473.50,56.73
37.694,0.00,75.50,-6.88,3.04,3473.50,66.58
37.844,0.00,75.50,-6.88,3.04,3473.50,66.58
37.994,0.00,84.60,-6.88,3.04,3473.50,66.58
38.145,0.00,84.60,-3.03,3.04,3473.50,66.58
38.294,0.00,84.60,-3.03,3.47,3473.50,66.58
38.444,0.00,84.60,-3.03,3.47,3844.50,66.58
38.594,0.00,84.60,-3.03,3.47,3844.50,74.85
38.759,0.02,84.60,-3.03,3.47,3844.50,74.85
38.909,0.02,0.00,-3.03,3.47,3844.50,74.85
39.060,0.02,0.00,8.89,3.47,3844.50,74.85
39.209,0.02,0.00,8.89,-1.52,3844.50,74.85
39.375,0.02,0.00,8.89,-1.52,3596.00,74.85
39.524,0.02,0.00,8.89,-1.52,3596.00,67.80
39.675,0.00,0.00,8.89,-1.52,3596.00,67.80
39.826,0.00,59.77,8.89,-1.52,3596.00,67.80
39.975,0.00,59.77,5.51,-1.52,3596.00,67.80
40.139,0.00,59.77,5.51,2.60,3596.00,67.80
40.305,0.00,59.77,5.51,2.60,3672.00,67.80
40.454,0.00,59.77,5.51,2.60,3672.00,69.74
40.619,0.03,59.77,5.51,2.60,3672.00,69.74
40.784,0.03,0.00,5.51,2.60,3672.00,69.74
40.934,0.03,0.00,-4.98,2.60,3672.00,69.74
41.100,0.03,0.00,-4.98,-2.82,3672.00,69.74
41.265,0.03,0.00,-4.98,-2.82,3151.50,69.74
41.414,0.03,0.00,-4.98,-2.82,3151.50,60.28
41.579,0.00,0.00,-4.98,-2.82,3151.50,60.28
41.714,0.00,33.77,-4.98,-2.82,3151.50,60.28
41.864,0.00,33.77,-9.10,-2.82,3151.50,60.28
42.028,0.00,33.77,-9.10,1.52,3151.50,60.28
42.194,0.00,33.77,-9.10,1.52,3189.50,60.28
42.344,0.00,33.77,-9.10,1.52,3189.50,61.27
42.539,0.00,33.77,-9.10,1.52,3189.50,61.27
42.705,0.00,87.91,-9.10,1.52,3189.50,61.27
42.856,0.00,87.91,0.25,1.52,3189.50,61.27
43.019,0.00,87.91,0.25,3.25,3189.50,61.27
43.185,0.00,87.91,0.25,3.25,3709.00,61.27
43.349,0.00,87.91,0.25,3.25,3709.00,71.99
43.500,0.00,87.91,0.25,3.25,3709.00,71.99
43.666,0.00,4.47,0.25,3.25,3709.00,71.99
43.814,0.00,4.47,8.43,3.25,3709.00,71.99
43.979,0.00,4.47,8.43,-0.22,3709.00,71.99
44.115,0.00,4.47,8.43,-0.22,3677.00,71.99
44.294,0.00,4.47,8.43,-0.22,3677.00,69.56
44.459,0.00,4.47,8.43,-0.22,3677.00,69.56
44.625,0.00,47.85,8.43,-0.22,3677.00,69.56
44.775,0.00,47.85,6.51,-0.22,3677.00,69.56
44.939,0.00,47.85,6.51,1.52,3677.00,69.56
45.104,0.00,47.85,6.51,1.52,3818.00,69.56
45.269,0.00,47.85,6.51,1.52,3818.00,74.59
45.419,0.00,47.85,6.51,1.52,3818.00,74.59
45.584,0.00,5.46,6.51,1.52,3818.00,74.59
45.736,0.00,5.46,-8.53,1.52,3818.00,74.59
45.899,0.00,5.46,-8.53,-1.74,3818.00,74.59
46.064,0.00,5.46,-8.53,-1.74,3900.00,74.59
46.216,0.00,5.46,-8.53,-1.74,3900.00,74.79
46.379,0.00,5.46,-8.53,-1.74,3900.00,74.79
46.544,0.00,56.62,-8.53,-1.74,3900.00,74.79
46.694,0.00,56.62,-10.13,-1.74,3900.00,74.79
46.860,0.00,56.62,-10.13,0.43,3900.00,74.79
46.995,0.00,56.62,-10.13,0.43,4244.00,74.79
47.144,0.00,56.62,-10.13,0.43,4244.00,76.21
47.294,0.00,56.62,-10.13,0.43,4244.00,76.21
47.444,0.00,79.31,-10.13,0.43,4244.00,76.21
47.594,0.00,79.31,0.75,0.43,4244.00,76.21
47.744,0.00,79.31,0.75,3.25,4244.00,76.21
47.894,0.00,79.31,0.75,3.25,4437.00,76.21
48.044,0.00,79.31,0.75,3.25,4437.00,86.22
48.194,0.00,79.31,0.75,3.25,4437.00,86.22
48.344,0.00,92.38,0.75,3.25,4437.00,86.22
48.494,0.00,92.38,3.10,3.25,4437.00,86.22
48.644,0.00,92.38,3.10,3.47,4437.00,86.22
48.794,0.00,92.38,3.10,3.47,4979.50,86.22
48.944,0.00,92.38,3.10,3.47,4979.50,96.09
49.094,0.02,92.38,3.10,3.47,4979.50,96.09
49.260,0.02,0.00,3.10,3.47,4979.50,96.09
49.394,0.02,0.00,5.13,3.47,4979.50,96.09
49.544,0.02,0.00,5.13,-3.69,4979.50,96.09
49.695,0.02,0.00,5.13,-3.69,4567.00,96.09
49.846,0.02,0.00,5.13,-3.69,4567.00,87.92
49.996,0.00,0.00,5.13,-3.69,4567.00,87.92
50.145,0.00,32.28,5.13,-3.69,4567.00,87.92
50.294,0.00,32.28,3.57,-3.69,4567.00,87.92
50.445,0.00,32.28,3.57,-0.87,4567.00,87.92
50.594,0.00,32.28,3.57,-0.87,4391.50,87.92
50.745,0.00,32.28,3.57,-0.87,4391.50,84.48
50.894,0.00,32.28,3.57,-0.87,4391.50,84.48
51.045,0.00,0.00,3.57,-0.87,4391.50,84.48
51.194,0.00,0.00,-1.20,-0.87,4391.50,84.48
51.345,0.00,0.00,-1.20,-5.42,4391.50,84.48
51.495,0.00,0.00,-1.20,-5.42,3823.00,84.48
51.660,0.00,0.00,-1.20,-5.42,3823.00,67.88
51.794,0.05,0.00,-1.20,-5.42,3823.00,67.88
51.944,0.05,0.00,-1.20,-5.42,3823.00,67.88
52.094,0.05,0.00,10.35,-5.42,3823.00,67.88
52.244,0.05,0.00,10.35,-1.95,3823.00,67.88
52.394,0.05,0.00,10.35,-1.95,3451.50,67.88
52.545,0.05,0.00,10.35,-1.95,3451.50,64.59
52.694,0.00,0.00,10.35,-1.95,3451.50,64.59
52.846,0.00,71.36,10.35,-1.95,3451.50,64.59
52.994,0.00,71.36,-6.98,-1.95,3451.50,64.59
53.145,0.00,71.36,-6.98,2.60,3451.50,64.59
53.294,0.00,71.36,-6.98,2.60,3823.00,64.59
53.445,0.00,71.36,-6.98,2.60,3823.00,73.91
53.594,0.00,71.36,-6.98,2.60,3823.00,73.91
53.745,0.00,26.32,-6.98,2.60,3823.00,73.91
53.911,0.00,26.32,8.70,2.60,3823.00,73.91
54.059,0.00,26.32,8.70,-0.22,3823.00,73.91
54.224,0.00,26.32,8.70,-0.22,4156.00,73.91
54.374,0.00,26.32,8.70,-0.22,4156.00,78.21
54.539,0.00,26.32,8.70,-0.22,4156.00,78.21
54.674,0.00,71.19,8.70,-0.22,4156.00,78.21
54.825,0.00,71.19,6.66,-0.22,4156.00,78.21
54.976,0.00,71.19,6.66,3.91,4156.00,78.21
55.124,0.00,71.19,6.66,3.91,4490.00,78.21
55.274,0.00,71.19,6.66,3.91,4490.00,85.33
55.425,0.03,71.19,6.66,3.91,4490.00,85.33
55.574,0.03,0.00,6.66,3.91,4490.00,85.33
55.724,0.03,0.00,-2.26,3.91,4490.00,85.33
55.874,0.03,0.00,-2.26,-4.56,4490.00,85.33
56.024,0.03,0.00,-2.26,-4.56,3814.50,85.33
56.174,0.03,0.00,-2.26,-4.56,3814.50,69.55
56.324,0.02,0.00,-2.26,-4.56,3814.50,69.55
56.474,0.02,0.00,-2.26,-4.56,3814.50,69.55
56.624,0.02,0.00,-10.42,-4.56,3814.50,69.55
56.775,0.02,0.00,-10.42,-1.30,3814.50,69.55
56.940,0.02,0.00,-10.42,-1.30,3266.50,69.55
57.075,0.02,0.00,-10.42,-1.30,3266.50,62.22
57.224,0.00,0.00,-10.42,-1.30,3266.50,62.22
57.374,0.00,0.00,-10.42,-1.30,3266.50,62.22
57.524,0.00,0.00,-10.20,-1.30,3266.50,62.22
57.675,0.00,0.00,-10.20,-2.17,3266.50,62.22
57.826,0.00,0.00,-10.20,-2.17,3000.00,62.22
57.975,0.00,0.00,-10.20,-2.17,3000.00,56.81
58.124,0.00,0.00,-10.20,-2.17,3000.00,56.81
58.275,0.00,52.65,-10.20,-2.17,3000.00,56.81
58.424,0.00,52.65,-10.07,-2.17,3000.00,56.81
58.575,0.00,52.65,-10.07,1.95,3000.00,56.81
58.724,0.00,52.65,-10.07,1.95,3249.00,56.81
58.875,0.00,52.65,-10.07,1.95,3249.00,58.77
59.024,0.00,52.65,-10.07,1.95,3249.00,58.77
59.175,0.00,69.21,-10.07,1.95,3249.00,58.77
59.339,0.00,69.21,-3.42,1.95,3249.00,58.77
59.475,0.00,69.21,-3.42,3.04,3249.00,58.77
59.624,0.00,69.21,-3.42,3.04,3524.00,58.77
59.775,0.00,69.21,-3.42,3.04,3524.00,69.04
59.924,0.00,69.21,-3.42,3.04,3524.00,69.04
60.060,0.00,71.19,-3.42,3.04,3524.00,69.04
60.197,0.00,71.19,6.20,3.04,3524.00,69.04
60.344,0.00,71.19,6.20,2.60,3524.00,69.04
60.495,0.00,71.19,6.20,2.60,4104.50,69.04
60.645,0.00,71.19,6.20,2.60,4104.50,78.18
60.794,0.00,71.19,6.20,2.60,4104.50,78.18
60.945,0.00,12.25,6.20,2.60,4104.50,78.18
61.096,0.00,12.25,8.74,2.60,4104.50,78.18
61.259,0.00,12.25,8.74,-2.39,4104.50,78.18
61.394,0.00,12.25,8.74,-2.39,3946.50,78.18
61.575,0.00,12.25,8.74,-2.39,3946.50,75.64
61.709,0.02,12.25,8.74,-2.39,3946.50,75.64
61.860,0.02,0.00,8.74,-2.39,3946.50,75.64
61.994,0.02,0.00,-2.92,-2.39,3946.50,75.64
62.145,0.02,0.00,-2.92,-6.51,3946.50,75.64
62.295,0.02,0.00,-2.92,-6.51,3078.00,75.64
62.445,0.02,0.00,-2.92,-6.51,3078.00,55.05
62.609,0.06,0.00,-2.92,-6.51,3078.00,55.05
62.745,0.06,0.00,-2.92,-6.51,3078.00,55.05
62.894,0.06,0.00,-8.90,-6.51,3078.00,55.05
63.045,0.06,0.00,-8.90,-3.04,3078.00,55.05
63.180,0.06,0.00,-8.90,-3.04,2254.50,55.05
63.315,0.06,0.00,-8.90,-3.04,2254.50,42.91
63.495,0.00,0.00,-8.90,-3.04,2254.50,42.91
63.629,0.00,0.00,-8.90,-3.04,2254.50,42.91
63.781,0.00,0.00,-10.53,-3.04,2254.50,42.91
63.916,0.00,0.00,-10.53,-1.95,2254.50,42.91
64.064,0.00,0.00,-10.53,-1.95,1881.00,42.91
64.214,0.00,0.00,-10.53,-1.95,1881.00,36.34
64.364,0.00,0.00,-10.53,-1.95,1881.00,36.34
64.499,0.00,65.89,-10.53,-1.95,1881.00,36.34
64.635,0.00,65.89,-9.56,-1.95,1881.00,36.34
64.787,0.00,65.89,-9.56,0.00,1881.00,36.34
64.937,0.00,65.89,-9.56,0.00,2067.00,36.34
65.101,0.00,65.89,-9.56,0.00,2067.00,37.00
65.236,0.00,65.89,-9.56,0.00,2067.00,37.00
65.384,0.00,49.50,-9.56,0.00,2067.00,37.00
65.536,0.00,49.50,-8.24,0.00,2067.00,37.00
65.686,0.00,49.50,-8.24,1.30,2067.00,37.00
65.835,0.00,49.50,-8.24,1.30,2462.50,37.00
65.969,0.00,49.50,-8.24,1.30,2462.50,42.50
66.103,0.00,49.50,-8.24,1.30,2462.50,42.50
66.255,0.00,86.09,-8.24,1.30,2462.50,42.50
66.403,0.00,86.09,-5.86,1.30,2462.50,42.50
66.556,0.00,86.09,-5.86,3.25,2462.50,42.50
66.703,0.00,86.09,-5.86,3.25,2646.50,42.50
66.856,0.00,86.09,-5.86,3.25,2646.50,52.14
67.021,0.00,86.09,-5.86,3.25,2646.50,52.14
67.154,0.00,85.10,-5.86,3.25,2646.50,52.14
67.304,0.00,85.10,-1.64,3.25,2646.50,52.14
67.454,0.00,85.10,-1.64,3.69,2646.50,52.14
67.589,0.00,85.10,-1.64,3.69,3256.00,52.14
67.724,0.00,85.10,-1.64,3.69,3256.00,64.00
67.877,0.00,85.10,-1.64,3.69,3256.00,64.00
68.027,0.00,17.71,-1.64,3.69,3256.00,64.00
68.175,0.00,17.71,6.69,3.69,3256.00,64.00
68.310,0.00,17.71,6.69,0.00,3256.00,64.00
68.460,0.00,17.71,6.69,0.00,3444.00,64.00
68.594,0.00,17.71,6.69,0.00,3444.00,66.30
68.745,0.00,17.71,6.69,0.00,3444.00,66.30
68.894,0.00,69.87,6.69,0.00,3444.00,66.30
69.045,0.00,69.87,6.71,0.00,3444.00,66.30
69.194,0.00,69.87,6.71,2.39,3444.00,66.30
69.345,0.00,69.87,6.71,2.39,3866.00,66.30
69.494,0.00,69.87,6.71,2.39,3866.00,73.20
69.645,0.00,69.87,6.71,2.39,3866.00,73.20
69.779,0.00,65.23,6.71,2.39,3866.00,73.20
69.915,0.00,65.23,3.44,2.39,3866.00,73.20
70.065,0.00,65.23,3.44,2.82,3866.00,73.20
70.214,0.00,65.23,3.44,2.82,4275.00,73.20
70.380,0.00,65.23,3.44,2.82,4275.00,83.28
70.515,0.00,65.23,3.44,2.82,4275.00,83.28
70.664,0.00,49.34,3.44,2.82,4275.00,83.28
70.814,0.00,49.34,0.17,2.82,4275.00,83.28
