Time,"Current brake pressure","Normalized accelerator pedal angle","Vehicle lateral acceleration","Vehicle longitudinal acceleration"
12.135,0.02,0.00,0.00,0.00
12.316,0.02,0.00,-0.01,0.00
12.451,0.02,0.00,-0.01,0.00
12.600,0.02,0.00,-0.01,0.00
12.735,0.02,0.00,-0.01,0.00
12.873,0.02,0.00,0.04,0.00
13.006,0.02,0.00,0.04,0.00
13.155,0.02,0.00,0.04,0.00
13.290,0.02,0.00,0.04,0.00
13.440,0.02,0.00,0.00,0.00
13.575,0.02,0.00,0.00,0.00
13.725,0.02,0.00,0.00,0.00
13.877,0.02,0.00,0.00,0.00
14.010,0.02,0.00,-0.00,0.00
14.145,0.02,0.00,-0.00,0.00
14.280,0.02,0.00,-0.00,0.00
14.430,0.02,0.00,-0.00,0.00
14.565,0.02,0.00,0.03,0.00
14.716,0.02,0.00,0.03,0.00
14.850,0.02,0.00,0.03,0.00
15.001,0.02,0.00,0.03,0.00
15.165,0.02,0.00,0.01,0.00
15.315,0.02,0.00,0.01,0.00
15.450,0.02,0.00,0.01,0.00
15.585,0.02,0.00,0.01,0.00
15.720,0.02,0.00,0.00,0.00
15.855,0.02,0.00,0.00,0.00
16.005,0.02,0.00,0.00,0.00
16.155,0.02,0.00,0.00,0.00
16.290,0.02,0.00,0.00,0.00
16.440,0.02,0.00,0.00,0.00
16.575,0.02,0.00,0.00,0.00
16.711,0.02,0.00,0.00,0.00
16.845,0.02,0.00,0.02,0.00
16.995,0.02,0.00,0.02,0.00
17.130,0.02,0.00,0.02,0.00
17.280,0.02,0.00,0.02,0.00
17.415,0.02,0.00,-0.01,0.00
17.566,0.02,0.00,-0.01,0.00
17.715,0.02,0.00,-0.01,0.00
17.851,0.02,0.00,-0.01,0.00
17.985,0.02,0.00,0.02,0.00
18.121,0.02,0.00,0.02,0.00
18.272,0.02,0.00,0.02,0.00
18.406,0.02,0.00,0.02,0.00
18.555,0.02,0.00,-0.01,0.00
18.691,0.02,0.00,-0.01,0.00
18.840,0.02,0.00,-0.01,0.00
18.976,0.02,0.00,-0.01,0.00
19.110,0.02,0.00,0.03,0.00
19.245,0.02,0.00,0.03,0.00
19.380,0.02,0.00,0.03,0.00
19.515,0.02,0.00,0.03,0.00
19.680,0.02,0.00,0.02,0.00
19.816,0.02,0.00,0.02,0.00
19.965,0.02,0.00,0.02,0.00
20.116,0.02,0.00,0.02,0.00
20.250,0.02,0.00,-0.01,0.00
20.385,0.02,0.00,-0.01,0.00
20.520,0.02,0.00,-0.01,0.00
20.655,0.02,0.00,-0.01,0.00
20.805,0.02,0.00,0.03,0.00
20.955,0.02,0.00,0.03,0.00
21.090,0.02,0.00,0.03,0.00
21.240,0.02,0.00,0.03,0.00
21.375,0.02,0.00,0.02,0.00
21.511,0.02,0.00,0.02,0.00
21.645,0.02,0.00,0.02,0.00
21.780,0.02,0.00,0.02,0.00
21.915,0.02,0.00,0.07,0.00
22.050,0.02,0.00,0.07,0.00
22.203,0.02,0.00,0.07,0.00
22.336,0.02,0.00,0.07,0.00
22.470,0.02,0.00,0.07,0.00
22.606,0.02,0.00,0.07,0.00
22.755,0.02,0.00,0.07,0.00
22.891,0.02,0.00,0.07,0.00
23.040,0.02,0.00,0.05,0.00
23.175,0.02,0.00,0.05,0.00
23.325,0.02,0.00,0.05,0.00
23.476,0.02,0.00,0.05,0.00
23.610,0.02,0.00,0.06,0.00
23.745,0.02,0.00,0.06,0.00
23.880,0.02,0.00,0.06,0.00
24.030,0.02,0.00,0.06,0.00
24.165,0.02,0.00,0.05,0.00
24.316,0.02,0.00,0.05,0.00
24.450,0.02,0.00,0.05,0.00
24.600,0.02,0.00,0.05,0.00
24.735,0.02,0.00,0.03,0.00
24.872,0.02,0.00,0.03,0.00
25.005,0.02,0.00,0.03,0.00
25.140,0.02,0.00,0.03,0.00
25.275,0.02,0.00,0.05,0.00
25.440,0.02,0.00,0.05,0.00
25.575,0.02,0.00,0.05,0.00
25.725,0.02,0.00,0.05,0.00
25.877,0.02,0.00,-0.03,0.00
26.010,0.02,0.00,-0.03,0.00
26.145,0.02,0.00,-0.03,0.00
26.280,0.02,0.00,-0.03,0.00
26.415,0.02,0.00,0.03,0.00
26.565,0.02,0.00,0.03,0.00
26.715,0.02,0.00,0.03,0.00
26.852,0.02,0.00,0.03,0.00
27.000,0.02,0.00,0.00,0.00
27.136,0.02,0.00,0.00,0.00
27.270,0.02,0.00,0.00,0.00
27.406,0.02,0.00,0.00,0.00
27.540,0.02,0.00,0.03,0.00
27.676,0.02,0.00,0.03,0.00
27.810,0.02,0.00,0.03,0.00
27.962,0.02,0.00,0.03,0.00
28.095,0.02,0.00,0.04,0.00
28.231,0.02,0.00,0.04,0.00
28.365,0.02,0.00,0.04,0.00
28.515,0.02,0.00,0.04,0.00
28.650,0.02,0.00,0.03,0.00
28.800,0.02,0.00,0.03,0.00
28.935,0.02,0.00,0.03,0.00
29.085,0.02,0.00,0.03,0.00
29.235,0.02,0.00,0.03,0.00
29.370,0.02,0.00,0.03,0.00
29.505,0.02,0.00,0.03,0.00
29.641,0.02,0.00,0.03,0.00
29.790,0.02,0.00,-0.02,0.00
29.926,0.02,0.00,-0.02,0.00
30.075,0.02,0.00,-0.02,0.00
30.210,0.02,0.00,-0.02,0.00
30.359,0.02,0.00,-0.05,0.00
30.494,0.02,0.00,-0.05,0.00
30.629,0.02,0.00,-0.05,0.00
30.780,0.02,0.00,-0.05,0.00
30.930,0.02,0.00,0.03,0.00
31.065,0.02,0.00,0.03,0.00
31.200,0.02,0.00,0.03,0.00
31.335,0.02,2.81,0.03,0.00
31.484,0.02,2.81,0.06,0.00
31.635,0.02,2.81,0.06,0.00
31.769,0.02,2.81,0.06,0.00
31.905,0.02,0.00,0.06,0.00
32.040,0.02,0.00,0.05,0.00
32.175,0.02,0.00,0.05,0.00
32.324,0.02,0.00,0.05,0.00
32.475,0.02,32.95,0.05,0.00
32.610,0.02,32.95,0.02,0.00
32.759,0.02,32.95,0.02,0.00
32.895,0.02,32.95,0.02,0.00
33.030,0.02,27.32,0.02,0.00
33.165,0.02,27.32,0.00,0.00
33.301,0.02,27.32,0.00,0.00
33.437,0.02,27.32,0.00,0.00
33.572,0.02,56.79,0.00,0.00
33.719,0.02,56.79,-0.04,0.00
33.855,0.02,56.79,-0.04,4.56
33.991,0.00,56.79,-0.04,4.56
34.124,0.00,98.34,-0.04,4.56
34.275,0.00,98.34,-0.01,4.56
34.410,0.00,98.34,-0.01,5.86
34.560,0.00,98.34,-0.01,5.86
34.694,0.00,100.00,-0.01,5.86
34.844,0.00,100.00,0.26,5.86
34.995,0.00,100.00,0.26,5.42
35.131,0.00,100.00,0.26,5.42
35.265,0.00,100.00,0.26,5.42
35.400,0.00,100.00,1.46,5.42
35.550,0.00,100.00,1.46,6.73
35.697,0.00,100.00,1.46,6.73
35.834,0.00,100.00,1.46,6.73
35.969,0.00,100.00,2.06,6.73
36.120,0.00,100.00,2.06,5.86
36.254,0.00,100.00,2.06,5.86
36.405,0.00,100.00,2.06,5.86
36.539,0.00,100.00,2.49,5.86
36.675,0.00,100.00,2.49,4.34
36.824,0.00,100.00,2.49,4.34
36.959,0.00,88.58,2.49,4.34
37.095,0.00,88.58,3.95,4.34
37.244,0.00,88.58,3.95,4.77
37.394,0.00,88.58,3.95,4.77
37.531,0.00,52.65,3.95,4.77
37.680,0.00,52.65,7.51,4.77
37.814,0.00,52.65,7.51,0.65
37.964,0.00,52.65,7.51,0.65
38.115,0.00,0.00,7.51,0.65
38.250,0.00,0.00,5.34,0.65
38.400,0.00,0.00,5.34,-1.95
38.535,0.02,0.00,5.34,-1.95
38.685,0.02,0.00,5.34,-1.95
38.835,0.02,0.00,-3.07,-1.95
38.969,0.02,0.00,-3.07,-5.86
39.105,0.04,0.00,-3.07,-5.86
39.240,0.04,0.00,-3.07,-5.86
39.390,0.04,0.00,-6.77,-5.86
39.525,0.04,0.00,-6.77,-2.60
39.675,0.00,0.00,-6.77,-2.60
39.809,0.00,52.15,-6.77,-2.60
39.960,0.00,52.15,-8.92,-2.60
40.094,0.00,52.15,-8.92,0.87
40.245,0.00,52.15,-8.92,0.87
40.394,0.00,78.15,-8.92,0.87
40.531,0.00,78.15,-1.13,0.87
40.665,0.00,78.15,-1.13,3.04
40.800,0.00,78.15,-1.13,3.04
40.935,0.00,0.00,-1.13,3.04
41.085,0.00,0.00,6.61,3.04
41.234,0.00,0.00,6.61,-1.52
41.371,0.00,0.00,6.61,-1.52
41.505,0.00,63.91,6.61,-1.52
41.640,0.00,63.91,9.07,-1.52
41.776,0.00,63.91,9.07,1.08
41.925,0.00,63.91,9.07,1.08
42.076,0.00,70.36,9.07,1.08
42.243,0.00,70.36,-3.55,1.08
42.378,0.00,70.36,-3.55,2.60
42.525,0.02,70.36,-3.55,2.60
42.674,0.02,0.00,-3.55,2.60
42.810,0.02,0.00,-8.51,2.60
42.945,0.02,0.00,-8.51,-4.99
43.080,0.00,0.00,-8.51,-4.99
43.231,0.00,83.77,-8.51,-4.99
43.365,0.00,83.77,-8.84,-4.99
43.515,0.00,83.77,-8.84,1.30
43.650,0.00,83.77,-8.84,1.30
43.800,0.00,100.00,-8.84,1.30
43.935,0.00,100.00,-5.92,1.30
44.071,0.00,100.00,-5.92,5.21
44.204,0.02,100.00,-5.92,5.21
44.340,0.02,0.00,-5.92,5.21
44.475,0.02,0.00,7.06,5.21
44.656,0.02,0.00,7.06,-3.47
44.805,0.02,0.00,7.06,-3.47
44.955,0.02,84.77,7.06,-3.47
45.090,0.02,84.77,7.64,-3.47
45.240,0.02,84.77,7.64,1.74
45.375,0.00,84.77,7.64,1.74
45.511,0.00,100.00,7.64,1.74
45.647,0.00,100.00,7.92,1.74
45.796,0.00,100.00,7.92,4.99
45.930,0.00,100.00,7.92,4.99
46.080,0.00,100.00,7.92,4.99
46.215,0.00,100.00,1.51,4.99
46.365,0.00,100.00,1.51,4.34
46.515,0.00,100.00,1.51,4.34
46.650,0.00,0.00,1.51,4.34
46.785,0.00,0.00,-5.02,4.34
46.920,0.00,0.00,-5.02,-1.52
47.071,0.00,0.00,-5.02,-1.52
47.206,0.00,61.59,-5.02,-1.52
47.355,0.00,61.59,-8.56,-1.52
47.491,0.00,61.59,-8.56,-0.43
47.640,0.00,61.59,-8.56,-0.43
47.776,0.00,99.01,-8.56,-0.43
47.911,0.00,99.01,-6.55,-0.43
48.045,0.00,99.01,-6.55,3.91
48.180,0.00,99.01,-6.55,3.91
48.315,0.00,0.00,-6.55,3.91
48.480,0.00,0.00,-4.15,3.91
48.616,0.00,0.00,-4.15,-5.21
48.765,0.04,0.00,-4.15,-5.21
48.915,0.04,0.00,-4.15,-5.21
49.050,0.04,0.00,2.55,-5.21
49.186,0.04,0.00,2.55,-6.29
49.320,0.04,0.00,2.55,-6.29
49.455,0.04,11.42,2.55,-6.29
49.606,0.04,11.42,8.00,-6.29
49.771,0.04,11.42,8.00,-1.08
49.920,0.00,11.42,8.00,-1.08
50.055,0.00,78.15,8.00,-1.08
50.205,0.00,78.15,6.28,-1.08
50.355,0.00,78.15,6.28,0.43
50.490,0.02,78.15,6.28,0.43
50.626,0.02,0.00,6.28,0.43
50.760,0.02,0.00,-5.34,0.43
50.910,0.02,0.00,-5.34,-2.60
51.044,0.00,0.00,-5.34,-2.60
51.195,0.00,0.00,-5.34,-2.60
51.330,0.00,0.00,-0.71,-2.60
51.480,0.00,0.00,-0.71,-1.52
51.615,0.00,0.00,-0.71,-1.52
51.750,0.00,0.00,-0.71,-1.52
51.887,0.00,0.00,9.02,-1.52
52.020,0.00,0.00,9.02,-2.60
52.155,0.00,0.00,9.02,-2.60
52.320,0.00,60.27,9.02,-2.60
52.458,0.00,60.27,8.50,-2.60
52.605,0.00,60.27,8.50,2.39
52.755,0.00,60.27,8.50,2.39
52.890,0.00,26.16,8.50,2.39
53.025,0.00,26.16,9.24,2.39
53.161,0.00,26.16,9.24,0.65
53.295,0.02,26.16,9.24,0.65
53.478,0.02,0.00,9.24,0.65
53.626,0.02,0.00,-7.39,0.65
53.760,0.02,0.00,-7.39,-1.08
53.897,0.00,0.00,-7.39,-1.08
54.045,0.00,15.23,-7.39,-1.08
54.195,0.00,15.23,-7.25,-1.08
54.331,0.00,15.23,-7.25,-1.52
54.465,0.00,15.23,-7.25,-1.52
54.600,0.00,44.21,-7.25,-1.52
54.749,0.00,44.21,-8.93,-1.52
54.885,0.00,44.21,-8.93,0.22
55.034,0.00,44.21,-8.93,0.22
55.170,0.00,64.07,-8.93,0.22
55.319,0.00,64.07,-8.82,0.22
55.456,0.00,64.07,-8.82,1.74
55.589,0.00,64.07,-8.82,1.74
55.725,0.00,63.25,-8.82,1.74
55.860,0.00,63.25,-10.15,1.74
55.995,0.00,63.25,-10.15,1.08
56.160,0.00,63.25,-10.15,1.08
56.296,0.00,68.87,-10.15,1.08
56.446,0.00,68.87,-9.21,1.08
56.595,0.00,68.87,-9.21,2.82
56.731,0.00,68.87,-9.21,2.82
56.865,0.00,67.71,-9.21,2.82
57.001,0.00,67.71,4.55,2.82
57.136,0.00,67.71,4.55,0.22
57.285,0.02,67.71,4.55,0.22
57.436,0.02,0.00,4.55,0.22
57.570,0.02,0.00,9.92,0.22
57.721,0.02,0.00,9.92,-0.65
57.856,0.00,0.00,9.92,-0.65
57.990,0.00,65.73,9.92,-0.65
58.125,0.00,65.73,5.18,-0.65
58.261,0.00,65.73,5.18,2.39
58.395,0.00,65.73,5.18,2.39
58.532,0.00,88.74,5.18,2.39
58.680,0.00,88.74,-0.13,2.39
58.816,0.00,88.74,-0.13,4.34
58.950,0.00,88.74,-0.13,4.34
59.086,0.00,0.00,-0.13,4.34
59.235,0.00,0.00,-5.01,4.34
59.371,0.00,0.00,-5.01,-3.25
59.520,0.03,0.00,-5.01,-3.25
59.685,0.03,0.00,-5.01,-3.25
59.835,0.03,0.00,-8.38,-3.25
60.001,0.03,0.00,-8.38,-1.52
60.135,0.01,0.00,-8.38,-1.52
60.286,0.01,0.00,-8.38,-1.52
60.435,0.01,0.00,0.61,-1.52
60.570,0.01,0.00,0.61,-1.95
60.704,0.00,0.00,0.61,-1.95
60.840,0.00,69.87,0.61,-1.95
60.976,0.00,69.87,7.87,-1.95
61.126,0.00,69.87,7.87,2.39
61.276,0.00,69.87,7.87,2.39
61.411,0.00,0.00,7.87,2.39
61.561,0.00,0.00,4.54,2.39
61.696,0.00,0.00,4.54,-3.69
61.830,0.02,0.00,4.54,-3.69
61.965,0.02,0.00,4.54,-3.69
62.101,0.02,0.00,-6.21,-3.69
62.236,0.02,0.00,-6.21,-5.64
62.370,0.03,0.00,-6.21,-5.64
62.521,0.03,0.00,-6.21,-5.64
62.655,0.03,0.00,-8.84,-5.64
62.791,0.03,0.00,-8.84,-1.74
62.926,0.00,0.00,-8.84,-1.74
63.075,0.00,21.85,-8.84,-1.74
63.210,0.00,21.85,-8.79,-1.74
63.360,0.00,21.85,-8.79,-2.17
63.496,0.00,21.85,-8.79,-2.17
63.647,0.00,43.05,-8.79,-2.17
63.798,0.00,43.05,-8.23,-2.17
63.930,0.00,43.05,-8.23,-0.43
64.065,0.00,43.05,-8.23,-0.43
64.203,0.00,22.35,-8.23,-0.43
64.351,0.00,22.35,-8.60,-0.43
64.488,0.00,22.35,-8.60,-1.08
64.638,0.00,22.35,-8.60,-1.08
64.770,0.00,23.18,-8.60,-1.08
64.920,0.00,23.18,-8.39,-1.08
65.055,0.00,23.18,-8.39,-0.65
65.190,0.00,23.18,-8.39,-0.65
65.325,0.00,41.06,-8.39,-0.65
65.460,0.00,41.06,-8.72,-0.65
65.595,0.00,41.06,-8.72,-0.43
65.760,0.00,41.06,-8.72,-0.43
65.896,0.00,58.44,-8.72,-0.43
66.045,0.00,58.44,-4.12,-0.43
66.196,0.00,58.44,-4.12,3.04
66.333,0.00,58.44,-4.12,3.04
66.466,0.00,84.60,-4.12,3.04
66.602,0.00,84.60,-0.22,3.04
66.737,0.00,84.60,-0.22,4.99
66.887,0.00,84.60,-0.22,4.99
67.035,0.00,64.07,-0.22,4.99
67.169,0.00,64.07,-2.08,4.99
67.320,0.00,64.07,-2.08,1.95
67.455,0.00,64.07,-2.08,1.95
67.590,0.00,41.72,-2.08,1.95
67.725,0.00,41.72,-7.19,1.95
67.860,0.00,41.72,-7.19,0.00
67.995,0.00,41.72,-7.19,0.00
68.129,0.00,16.22,-7.19,0.00
68.283,0.00,16.22,3.08,0.00
68.417,0.00,16.22,3.08,-0.22
68.551,0.00,16.22,3.08,-0.22
68.686,0.00,75.83,3.08,-0.22
68.836,0.00,75.83,3.05,-0.22
68.970,0.00,75.83,3.05,3.91
69.122,0.00,75.83,3.05,3.91
69.255,0.00,46.69,3.05,3.91
69.405,0.00,46.69,1.25,3.91
69.555,0.00,46.69,1.25,0.87
69.691,0.00,46.69,1.25,0.87
69.825,0.00,7.78,1.25,0.87
69.960,0.00,7.78,5.04,0.87
70.110,0.00,7.78,5.04,-1.30
70.247,0.00,7.78,5.04,-1.30
70.396,0.00,72.85,5.04,-1.30
70.530,0.00,72.85,7.79,-1.30
70.681,0.00,72.85,7.79,1.74
70.817,0.00,72.85,7.79,1.74
70.951,0.00,77.15,7.79,1.74
71.086,0.00,77.15,5.18,1.74
71.220,0.00,77.15,5.18,2.82
71.356,0.00,77.15,5.18,2.82
71.520,0.00,79.64,5.18,2.82
71.656,0.00,79.64,-1.81,2.82
71.805,0.00,79.64,-1.81,3.25
71.958,0.00,79.64,-1.81,3.25
72.090,0.00,13.24,-1.81,3.25
72.226,0.00,13.24,2.52,3.25
72.375,0.00,13.24,2.52,-2.17
72.511,0.01,13.24,2.52,-2.17
72.645,0.01,0.00,2.52,-2.17
72.795,0.01,0.00,4.46,-2.17
72.960,0.01,0.00,4.46,-3.47
73.095,0.00,0.00,4.46,-3.47
73.244,0.00,0.00,4.46,-3.47
73.396,0.00,0.00,7.99,-3.47
73.545,0.00,0.00,7.99,-2.17
73.680,0.03,0.00,7.99,-2.17
73.815,0.03,0.00,7.99,-2.17
73.966,0.03,0.00,1.97,-2.17
74.115,0.03,0.00,1.97,-2.17
74.265,0.00,0.00,1.97,-2.17
74.415,0.00,55.13,1.97,-2.17
74.565,0.00,55.13,-8.78,-2.17
74.715,0.00,55.13,-8.78,0.65
74.850,0.00,55.13,-8.78,0.65
74.999,0.00,78.48,-8.78,0.65
75.135,0.00,78.48,-4.62,0.65
75.285,0.00,78.48,-4.62,4.56
75.435,0.00,78.48,-4.62,4.56
75.585,0.00,89.90,-4.62,4.56
75.736,0.00,89.90,-0.92,4.56
75.870,0.00,89.90,-0.92,4.12
76.005,0.00,89.90,-0.92,4.12
76.155,0.00,0.00,-0.92,4.12
76.290,0.00,0.00,2.69,4.12
76.455,0.00,0.00,2.69,-3.69
76.606,0.00,0.00,2.69,-3.69
76.754,0.00,71.36,2.69,-3.69
76.891,0.00,71.36,10.08,-3.69
77.024,0.00,71.36,10.08,0.22
77.175,0.00,71.36,10.08,0.22
77.324,0.00,80.13,10.08,0.22
77.475,0.00,80.13,8.52,0.22
77.625,0.00,80.13,8.52,2.82
77.790,0.00,80.13,8.52,2.82
77.924,0.00,60.10,8.52,2.82
78.076,0.00,60.10,-2.06,2.82
78.257,0.00,60.10,-2.06,-4.56
78.406,0.04,60.10,-2.06,-4.56
78.556,0.04,0.00,-2.06,-4.56
78.691,0.04,0.00,-6.17,-4.56
78.840,0.04,0.00,-6.17,-3.91
78.975,0.03,0.00,-6.17,-3.91
79.125,0.03,0.00,-6.17,-3.91
79.275,0.03,0.00,-8.01,-3.91
79.424,0.03,0.00,-8.01,-0.87
79.575,0.00,0.00,-8.01,-0.87
79.711,0.00,75.83,-8.01,-0.87
79.860,0.00,75.83,-9.37,-0.87
79.994,0.00,75.83,-9.37,1.95
80.161,0.00,75.83,-9.37,1.95
80.295,0.00,0.00,-9.37,1.95
80.445,0.00,0.00,3.10,1.95
80.594,0.00,0.00,3.10,-5.64
80.744,0.03,0.00,3.10,-5.64
80.895,0.03,7.12,3.10,-5.64
81.029,0.03,7.12,7.22,-5.64
81.165,0.03,7.12,7.22,-1.95
81.315,0.00,7.12,7.22,-1.95
81.465,0.00,62.58,7.22,-1.95
81.631,0.00,62.58,8.42,-1.95
81.765,0.00,62.58,8.42,2.60
81.915,0.00,62.58,8.42,2.60
82.049,0.00,78.31,8.42,2.60
82.200,0.00,78.31,4.02,2.60
82.335,0.00,78.31,4.02,3.91
82.485,0.00,78.31,4.02,3.91
82.635,0.00,60.93,4.02,3.91
82.786,0.00,60.93,-7.30,3.91
82.921,0.00,60.93,-7.30,1.74
83.055,0.00,60.93,-7.30,1.74
83.205,0.00,84.27,-7.30,1.74
83.355,0.00,84.27,-8.21,1.74
83.521,0.00,84.27,-8.21,2.39
83.685,0.00,84.27,-8.21,2.39
83.835,0.00,90.73,-8.21,2.39
83.999,0.00,90.73,-1.66,2.39
84.134,0.00,90.73,-1.66,3.04
84.285,0.00,90.73,-1.66,3.04
84.435,0.00,99.17,-1.66,3.04
84.584,0.00,99.17,1.31,3.04
84.720,0.00,99.17,1.31,1.95
84.856,0.00,99.17,1.31,1.95
85.005,0.00,95.36,1.31,1.95
85.155,0.00,95.36,2.44,1.95
85.305,0.00,95.36,2.44,2.82
85.470,0.02,95.36,2.44,2.82
85.605,0.02,0.00,2.44,2.82
85.755,0.02,0.00,1.54,2.82
85.890,0.02,0.00,1.54,-7.16
86.040,0.05,0.00,1.54,-7.16
86.175,0.05,0.00,1.54,-7.16
86.325,0.05,0.00,1.90,-7.16
86.474,0.05,0.00,1.90,-6.73
86.625,0.04,0.00,1.90,-6.73
86.775,0.04,0.00,1.90,-6.73
86.910,0.04,0.00,0.58,-6.73
87.076,0.04,0.00,0.58,-4.77
87.209,0.02,0.00,0.58,-4.77
87.359,0.02,0.00,0.58,-4.77
87.525,0.02,0.00,0.63,-4.77
87.675,0.02,0.00,0.63,-4.34
87.841,0.02,0.00,0.63,-4.34
88.005,0.02,0.00,0.63,-4.34
88.156,0.02,0.00,-0.01,-4.34
88.321,0.02,0.00,-0.01,-3.47
88.486,0.02,0.00,-0.01,-3.47
88.635,0.02,0.00,-0.01,-3.47
88.800,0.02,0.00,0.20,-3.47
88.965,0.02,0.00,0.20,-2.39
89.115,0.01,0.00,0.20,-2.39
89.250,0.01,0.00,0.20,-2.39
89.400,0.01,0.00,-0.20,-2.39
89.550,0.01,0.00,-0.20,-0.65
89.701,0.00,0.00,-0.20,-0.65
89.850,0.00,0.00,-0.20,-0.65
90.003,0.00,0.00,-0.19,-0.65
90.150,0.00,0.00,-0.19,-0.22
90.300,0.00,0.00,-0.19,-0.22
90.449,0.00,0.00,-0.19,-0.22
90.601,0.00,0.00,-0.17,-0.22
90.750,0.00,0.00,-0.17,-0.43
90.903,0.00,0.00,-0.17,-0.43
91.050,0.00,0.00,-0.17,-0.43
91.200,0.00,0.00,-0.09,-0.43
91.366,0.00,0.00,-0.09,-0.43
91.515,0.00,0.00,-0.09,-0.43
91.681,0.00,0.00,-0.09,-0.43
91.846,0.00,0.00,0.02,-0.43
92.010,0.00,0.00,0.02,-0.43
92.160,0.00,0.00,0.02,-0.43
92.325,0.00,0.00,0.02,-0.43
92.475,0.00,0.00,-0.13,-0.43
92.640,0.00,0.00,-0.13,-0.43
92.805,0.00,0.00,-0.13,-0.43
92.955,0.00,0.00,-0.13,-0.43
93.120,0.00,0.00,0.00,-0.43
93.285,0.00,0.00,0.00,-0.22
93.435,0.00,0.00,0.00,-0.22
93.601,0.00,0.00,0.00,-0.22
93.765,0.00,0.00,-0.05,-0.22
93.930,0.00,0.00,-0.05,-0.43
94.080,0.00,0.00,-0.05,-0.43
94.245,0.00,0.00,-0.05,-0.43
94.396,0.00,0.00,-0.03,-0.43
94.559,0.00,0.00,-0.03,-0.22
94.726,0.00,0.00,-0.03,-0.22
94.874,0.00,0.00,-0.03,-0.22
95.040,0.00,0.00,0.11,-0.22
95.204,0.00,0.00,0.11,-0.22
95.354,0.00,0.00,0.11,-0.22
95.490,0.00,0.00,0.11,-0.22
95.656,0.00,0.00,0.03,-0.22
95.836,0.00,0.00,0.03,-0.22
95.971,0.00,0.00,0.03,-0.22
96.120,0.00,0.00,0.03,-0.22
96.270,0.00,0.00,0.00,-0.22
96.421,0.00,0.00,0.00,-0.22
96.571,0.00,0.00,0.00,-0.22
96.721,0.00,0.00,0.00,-0.22
