Time,"Current brake pressure","Normalized accelerator pedal angle","Vehicle lateral acceleration","Vehicle longitudinal acceleration"
31.516,0.02,0.00,-0.06,0.00
31.665,0.02,0.00,-0.03,0.00
31.800,0.02,0.00,-0.03,0.00
31.950,0.02,0.00,-0.03,0.00
32.100,0.02,21.85,-0.03,0.00
32.251,0.02,21.85,0.01,0.00
32.384,0.02,21.85,0.01,0.00
32.519,0.00,21.85,0.01,0.00
32.670,0.00,70.20,0.01,0.00
32.820,0.00,70.20,-0.21,0.00
32.976,0.00,70.20,-0.21,5.64
33.135,0.00,70.20,-0.21,5.64
33.272,0.00,88.41,-0.21,5.64
33.435,0.00,88.41,-0.23,5.64
33.585,0.00,88.41,-0.23,5.42
33.720,0.00,88.41,-0.23,5.42
33.885,0.00,92.38,-0.23,5.42
34.066,0.00,92.38,-0.20,5.42
34.200,0.00,92.38,-0.20,6.29
34.350,0.00,92.38,-0.20,6.29
34.485,0.00,78.81,-0.20,6.29
34.620,0.00,78.81,1.30,6.29
34.770,0.00,78.81,1.30,6.29
34.920,0.00,78.81,1.30,6.29
35.070,0.00,48.51,1.30,6.29
35.205,0.00,48.51,5.63,6.29
35.355,0.00,48.51,5.63,1.74
35.506,0.00,48.51,5.63,1.74
35.640,0.00,41.72,5.63,1.74
35.790,0.00,41.72,8.33,1.74
35.940,0.00,41.72,8.33,1.08
36.091,0.00,41.72,8.33,1.08
36.225,0.00,42.22,8.33,1.08
36.360,0.00,42.22,0.04,1.08
36.512,0.00,42.22,0.04,1.08
36.660,0.00,42.22,0.04,1.08
36.810,0.00,50.50,0.04,1.08
36.976,0.00,50.50,-7.11,1.08
37.110,0.00,50.50,-7.11,1.95
37.275,0.00,50.50,-7.11,1.95
37.425,0.00,66.39,-7.11,1.95
37.560,0.00,66.39,-2.69,1.95
37.710,0.00,66.39,-2.69,4.56
37.846,0.00,66.39,-2.69,4.56
37.980,0.00,0.00,-2.69,4.56
38.130,0.00,0.00,7.40,4.56
38.267,0.00,0.00,7.40,-0.87
38.400,0.00,0.00,7.40,-0.87
38.550,0.00,7.28,7.40,-0.87
38.716,0.00,7.28,5.46,-0.87
38.865,0.00,7.28,5.46,0.00
39.033,0.00,7.28,5.46,0.00
39.197,0.00,69.37,5.46,0.00
39.344,0.00,69.37,-8.37,0.00
39.510,0.00,69.37,-8.37,3.04
39.674,0.00,69.37,-8.37,3.04
39.827,0.00,0.00,-8.37,3.04
39.960,0.00,0.00,-4.18,3.04
40.110,0.00,0.00,-4.18,-2.82
40.282,0.00,0.00,-4.18,-2.82
40.425,0.00,57.78,-4.18,-2.82
40.560,0.00,57.78,-4.34,-2.82
40.695,0.00,57.78,-4.34,1.95
40.830,0.00,57.78,-4.34,1.95
40.982,0.00,45.69,-4.34,1.95
41.130,0.00,45.69,-9.05,1.95
41.280,0.00,45.69,-9.05,1.08
41.430,0.00,45.69,-9.05,1.08
41.596,0.00,8.44,-9.05,1.08
41.746,0.00,8.44,7.84,1.08
41.881,0.00,8.44,7.84,-0.87
42.030,0.00,8.44,7.84,-0.87
42.181,0.00,41.23,7.84,-0.87
42.315,0.00,41.23,8.98,-0.87
42.451,0.00,41.23,8.98,0.65
42.585,0.00,41.23,8.98,0.65
42.766,0.00,16.89,8.98,0.65
42.915,0.00,16.89,-7.08,0.65
43.051,0.00,16.89,-7.08,0.00
43.200,0.00,16.89,-7.08,0.00
43.351,0.00,0.00,-7.08,0.00
43.516,0.00,0.00,-5.57,0.00
43.666,0.00,0.00,-5.57,-3.47
43.801,0.02,0.00,-5.57,-3.47
43.950,0.02,26.32,-5.57,-3.47
44.100,0.02,26.32,8.08,-3.47
44.250,0.02,26.32,8.08,0.00
44.385,0.00,26.32,8.08,0.00
44.520,0.00,70.03,8.08,0.00
44.670,0.00,70.03,9.15,0.00
44.820,0.00,70.03,9.15,0.43
44.986,0.00,70.03,9.15,0.43
45.121,0.00,83.44,9.15,0.43
45.272,0.00,83.44,8.75,0.43
45.435,0.00,83.44,8.75,3.04
45.585,0.00,83.44,8.75,3.04
45.720,0.00,0.00,8.75,3.04
45.885,0.00,0.00,-4.83,3.04
46.036,0.00,0.00,-4.83,-3.91
46.184,0.04,0.00,-4.83,-3.91
46.320,0.04,7.78,-4.83,-3.91
46.470,0.04,7.78,-8.88,-3.91
46.620,0.04,7.78,-8.88,-0.65
46.770,0.00,7.78,-8.88,-0.65
46.920,0.00,66.89,-8.88,-0.65
47.056,0.00,66.89,-8.82,-0.65
47.191,0.00,66.89,-8.82,4.34
47.355,0.00,66.89,-8.82,4.34
47.506,0.00,90.40,-8.82,4.34
47.640,0.00,90.40,-4.68,4.34
47.791,0.00,90.40,-4.68,4.12
47.941,0.01,90.40,-4.68,4.12
48.075,0.01,0.00,-4.68,4.12
48.210,0.01,0.00,2.94,4.12
48.345,0.01,0.00,2.94,-3.25
48.495,0.03,0.00,2.94,-3.25
48.631,0.03,7.28,2.94,-3.25
48.795,0.03,7.28,9.02,-3.25
48.946,0.03,7.28,9.02,-0.22
49.081,0.00,7.28,9.02,-0.22
49.230,0.00,86.59,9.02,-0.22
49.365,0.00,86.59,8.66,-0.22
49.501,0.00,86.59,8.66,2.17
49.635,0.00,86.59,8.66,2.17
49.785,0.00,98.68,8.66,2.17
49.920,0.00,98.68,3.93,2.17
50.070,0.00,98.68,3.93,3.91
50.236,0.00,98.68,3.93,3.91
50.385,0.00,72.02,3.93,3.91
50.550,0.00,72.02,-1.89,3.91
50.716,0.00,72.02,-1.89,2.17
50.865,0.02,72.02,-1.89,2.17
51.000,0.02,0.00,-1.89,2.17
51.150,0.02,0.00,-7.71,2.17
51.285,0.02,0.00,-7.71,-4.34
51.420,0.00,0.00,-7.71,-4.34
51.570,0.00,63.25,-7.71,-4.34
51.720,0.00,63.25,-9.51,-4.34
51.870,0.00,63.25,-9.51,1.08
52.020,0.00,63.25,-9.51,1.08
52.156,0.00,25.17,-9.51,1.08
52.305,0.00,25.17,-6.90,1.08
52.470,0.00,25.17,-6.90,-0.22
52.605,0.02,25.17,-6.90,-0.22
52.755,0.02,0.00,-6.90,-0.22
52.905,0.02,0.00,6.05,-0.22
53.041,0.02,0.00,6.05,-1.74
53.175,0.01,0.00,6.05,-1.74
53.311,0.01,8.11,6.05,-1.74
53.460,0.01,8.11,8.49,-1.74
53.626,0.01,8.11,8.49,-1.74
53.760,0.00,8.11,8.49,-1.74
53.911,0.00,47.52,8.49,-1.74
54.076,0.00,47.52,8.80,-1.74
54.226,0.00,47.52,8.80,1.52
54.390,0.00,47.52,8.80,1.52
54.557,0.00,58.94,8.80,1.52
54.705,0.00,58.94,9.41,1.52
54.841,0.00,58.94,9.41,1.52
54.990,0.00,58.94,9.41,1.52
55.125,0.00,44.04,9.41,1.52
55.262,0.00,44.04,6.69,1.52
55.411,0.00,44.04,6.69,0.87
55.560,0.01,44.04,6.69,0.87
55.711,0.01,0.00,6.69,0.87
55.845,0.01,0.00,-5.63,0.87
55.998,0.01,0.00,-5.63,-3.04
56.146,0.00,0.00,-5.63,-3.04
56.311,0.00,17.88,-5.63,-3.04
56.476,0.00,17.88,-9.05,-3.04
56.625,0.00,17.88,-9.05,-0.87
56.760,0.00,17.88,-9.05,-0.87
56.911,0.00,36.75,-9.05,-0.87
57.061,0.00,36.75,-9.01,-0.87
57.211,0.00,36.75,-9.01,0.00
57.345,0.00,36.75,-9.01,0.00
57.480,0.00,12.09,-9.01,0.00
57.615,0.00,12.09,-9.00,0.00
57.750,0.00,12.09,-9.00,-0.65
57.885,0.00,12.09,-9.00,-0.65
58.035,0.00,26.66,-9.00,-0.65
58.185,0.00,26.66,-9.33,-0.65
58.320,0.00,26.66,-9.33,-0.43
58.470,0.00,26.66,-9.33,-0.43
58.620,0.00,15.73,-9.33,-0.43
58.755,0.00,15.73,-9.13,-0.43
58.890,0.00,15.73,-9.13,-1.74
59.025,0.00,15.73,-9.13,-1.74
59.159,0.00,40.23,-9.13,-1.74
59.310,0.00,40.23,-8.75,-1.74
59.445,0.00,40.23,-8.75,0.43
59.580,0.00,40.23,-8.75,0.43
59.730,0.00,21.85,-8.75,0.43
59.880,0.00,21.85,-8.71,0.43
60.030,0.00,21.85,-8.71,-1.08
60.165,0.00,21.85,-8.71,-1.08
60.330,0.00,5.63,-8.71,-1.08
60.465,0.00,5.63,-8.66,-1.08
60.600,0.00,5.63,-8.66,-0.43
60.750,0.00,5.63,-8.66,-0.43
60.900,0.00,12.25,-8.66,-0.43
61.050,0.00,12.25,-9.79,-0.43
61.185,0.00,12.25,-9.79,-1.08
61.320,0.01,12.25,-9.79,-1.08
61.455,0.01,0.00,-9.79,-1.08
61.590,0.01,0.00,-7.81,-1.08
61.724,0.01,0.00,-7.81,-3.04
61.874,0.00,0.00,-7.81,-3.04
62.026,0.00,67.55,-7.81,-3.04
62.160,0.00,67.55,-9.00,-3.04
62.311,0.00,67.55,-9.00,1.95
62.445,0.00,67.55,-9.00,1.95
62.585,0.00,41.56,-9.00,1.95
62.722,0.00,41.56,-8.71,1.95
62.867,0.00,41.56,-8.71,2.39
63.000,0.00,41.56,-8.71,2.39
63.150,0.00,65.07,-8.71,2.39
63.285,0.00,65.07,-8.42,2.39
63.421,0.00,65.07,-8.42,2.60
63.570,0.00,65.07,-8.42,2.60
63.720,0.00,79.97,-8.42,2.60
63.855,0.00,79.97,-2.68,2.60
63.990,0.00,79.97,-2.68,4.12
64.125,0.00,79.97,-2.68,4.12
64.277,0.00,79.97,-2.68,4.12
64.440,0.00,79.97,1.97,4.12
64.590,0.00,79.97,1.97,4.77
64.741,0.00,79.97,1.97,4.77
64.890,0.00,84.77,1.97,4.77
65.026,0.00,84.77,5.24,4.77
65.160,0.00,84.77,5.24,3.91
65.295,0.00,84.77,5.24,3.91
65.430,0.00,90.23,5.24,3.91
65.565,0.00,90.23,1.36,3.91
65.715,0.00,90.23,1.36,4.56
65.865,0.00,90.23,1.36,4.56
66.000,0.00,92.55,1.36,4.56
66.150,0.00,92.55,0.16,4.56
66.300,0.00,92.55,0.16,3.47
66.436,0.00,92.55,0.16,3.47
66.570,0.00,0.00,0.16,3.47
66.705,0.00,0.00,0.37,3.47
66.840,0.00,0.00,0.37,-4.12
66.990,0.04,0.00,0.37,-4.12
67.125,0.04,0.00,0.37,-4.12
67.262,0.04,0.00,3.35,-4.12
67.410,0.04,0.00,3.35,-5.21
67.560,0.02,0.00,3.35,-5.21
67.710,0.02,6.95,3.35,-5.21
67.845,0.02,6.95,8.38,-5.21
67.995,0.02,6.95,8.38,0.00
68.145,0.00,6.95,8.38,0.00
68.282,0.00,72.35,8.38,0.00
68.430,0.00,72.35,6.49,0.00
68.580,0.00,72.35,6.49,3.04
68.731,0.00,72.35,6.49,3.04
68.896,0.00,25.00,6.49,3.04
69.030,0.00,25.00,0.59,3.04
69.180,0.00,25.00,0.59,-3.69
69.316,0.03,25.00,0.59,-3.69
69.450,0.03,0.00,0.59,-3.69
69.617,0.03,0.00,-3.20,-3.69
69.750,0.03,0.00,-3.20,-5.21
69.916,0.03,0.00,-3.20,-5.21
70.066,0.03,35.27,-3.20,-5.21
70.200,0.03,35.27,-8.09,-5.21
70.350,0.03,35.27,-8.09,-1.30
70.485,0.00,35.27,-8.09,-1.30
70.620,0.00,67.88,-8.09,-1.30
70.770,0.00,67.88,-8.32,-1.30
70.920,0.00,67.88,-8.32,3.91
71.056,0.00,67.88,-8.32,3.91
71.190,0.00,71.03,-8.32,3.91
71.325,0.00,71.03,-5.03,3.91
71.476,0.00,71.03,-5.03,3.47
71.640,0.01,71.03,-5.03,3.47
71.790,0.01,0.00,-5.03,3.47
71.926,0.01,0.00,2.70,3.47
72.061,0.01,0.00,2.70,-4.12
72.196,0.03,0.00,2.70,-4.12
72.330,0.03,12.25,2.70,-4.12
72.466,0.03,12.25,8.99,-4.12
72.600,0.03,12.25,8.99,-0.87
72.750,0.00,12.25,8.99,-0.87
72.900,0.00,70.53,8.99,-0.87
73.050,0.00,70.53,10.00,-0.87
73.200,0.00,70.53,10.00,3.04
73.335,0.00,70.53,10.00,3.04
73.470,0.00,62.25,10.00,3.04
73.605,0.00,62.25,4.57,3.04
73.756,0.00,62.25,4.57,2.82
73.905,0.03,62.25,4.57,2.82
74.040,0.03,0.00,4.57,2.82
74.190,0.03,0.00,-6.96,2.82
74.325,0.03,0.00,-6.96,-6.08
74.475,0.05,0.00,-6.96,-6.08
74.610,0.05,0.00,-6.96,-6.08
74.745,0.05,0.00,-7.06,-6.08
74.880,0.05,0.00,-7.06,-2.39
75.032,0.00,0.00,-7.06,-2.39
75.165,0.00,49.50,-7.06,-2.39
75.345,0.00,49.50,-8.15,-2.39
75.510,0.00,49.50,-8.15,1.95
75.645,0.00,49.50,-8.15,1.95
75.795,0.00,20.36,-8.15,1.95
75.960,0.00,20.36,-1.80,1.95
76.126,0.00,20.36,-1.80,-1.30
76.276,0.00,20.36,-1.80,-1.30
76.425,0.00,59.44,-1.80,-1.30
76.561,0.00,59.44,9.77,-1.30
76.695,0.00,59.44,9.77,1.74
76.830,0.00,59.44,9.77,1.74
76.981,0.00,48.34,9.77,1.74
77.130,0.00,48.34,-3.42,1.74
77.295,0.00,48.34,-3.42,0.87
77.446,0.00,48.34,-3.42,0.87
77.595,0.00,57.62,-3.42,0.87
77.760,0.00,57.62,-8.38,0.87
77.941,0.00,57.62,-8.38,5.42
78.075,0.00,57.62,-8.38,5.42
78.226,0.00,72.85,-8.38,5.42
78.360,0.00,72.85,-0.22,5.42
78.511,0.00,72.85,-0.22,4.12
78.645,0.00,72.85,-0.22,4.12
78.781,0.00,80.96,-0.22,4.12
78.915,0.00,80.96,4.95,4.12
79.051,0.00,80.96,4.95,4.34
79.185,0.00,80.96,4.95,4.34
79.350,0.00,89.74,4.95,4.34
79.484,0.00,89.74,3.45,4.34
79.669,0.00,89.74,3.45,3.47
79.800,0.00,89.74,3.45,3.47
79.950,0.00,83.11,3.45,3.47
80.085,0.00,83.11,2.21,3.47
80.220,0.00,83.11,2.21,3.69
80.356,0.00,83.11,2.21,3.69
80.505,0.00,66.89,2.21,3.69
80.641,0.00,66.89,1.19,3.69
80.790,0.00,66.89,1.19,-3.25
80.925,0.04,66.89,1.19,-3.25
81.075,0.04,0.00,1.19,-3.25
81.225,0.04,0.00,-0.09,-3.25
81.360,0.04,0.00,-0.09,-7.81
81.495,0.05,0.00,-0.09,-7.81
81.630,0.05,0.00,-0.09,-7.81
81.780,0.05,0.00,0.64,-7.81
81.915,0.05,0.00,0.64,-7.16
82.065,0.03,0.00,0.64,-7.16
82.200,0.03,0.00,0.64,-7.16
82.350,0.03,0.00,-0.12,-7.16
82.485,0.03,0.00,-0.12,-4.99
82.620,0.02,0.00,-0.12,-4.99
82.770,0.02,0.00,-0.12,-4.99
82.905,0.02,0.00,0.29,-4.99
83.071,0.02,0.00,0.29,-4.12
83.205,0.02,0.00,0.29,-4.12
83.385,0.02,0.00,0.29,-4.12
83.534,0.02,0.00,-0.24,-4.12
83.717,0.02,0.00,-0.24,-0.65
83.850,0.00,0.00,-0.24,-0.65
83.985,0.00,0.00,-0.24,-0.65
84.120,0.00,0.00,-0.26,-0.65
84.270,0.00,0.00,-0.26,-0.65
84.405,0.00,0.00,-0.26,-0.65
84.540,0.00,0.00,-0.26,-0.65
84.675,0.00,0.00,0.04,-0.65
84.810,0.00,0.00,0.04,-0.65
84.945,0.00,0.00,0.04,-0.65
85.110,0.00,0.00,0.04,-0.65
85.245,0.00,0.00,-0.15,-0.65
85.395,0.00,0.00,-0.15,-0.65
85.545,0.00,0.00,-0.15,-0.65
85.681,0.00,0.00,-0.15,-0.65
85.815,0.00,0.00,0.17,-0.65
85.951,0.00,0.00,0.17,-0.43
86.085,0.00,0.00,0.17,-0.43
86.235,0.00,0.00,0.17,-0.43
86.401,0.00,0.00,0.05,-0.43
86.550,0.00,0.00,0.05,-1.08
86.685,0.00,0.00,0.05,-1.08
86.835,0.00,0.00,0.05,-1.08
86.988,0.00,0.00,-0.14,-1.08
87.121,0.00,0.00,-0.14,-0.65
87.270,0.00,0.00,-0.14,-0.65
87.420,0.00,0.00,-0.14,-0.65
87.570,0.00,0.00,-0.10,-0.65
87.706,0.00,0.00,-0.10,-0.87
87.840,0.00,0.00,-0.10,-0.87
87.990,0.00,0.00,-0.10,-0.87
88.125,0.00,0.00,-0.07,-0.87
88.277,0.00,0.00,-0.07,-0.87
88.425,0.00,0.00,-0.07,-0.87
88.560,0.00,0.00,-0.07,-0.87
88.695,0.00,0.00,-0.13,-0.87
88.831,0.00,0.00,-0.13,-0.87
88.980,0.00,0.00,-0.13,-0.87
89.115,0.00,0.00,-0.13,-0.87
89.265,0.00,0.00,0.08,-0.87
89.401,0.00,0.00,0.08,-0.65
89.550,0.00,0.00,0.08,-0.65
89.685,0.00,0.00,0.08,-0.65
89.820,0.00,0.00,-0.20,-0.65
89.956,0.00,0.00,-0.20,-0.87
90.105,0.00,0.00,-0.20,-0.87
90.240,0.00,0.00,-0.20,-0.87
90.390,0.00,0.00,-0.19,-0.87
90.556,0.00,0.00,-0.19,-0.65
90.705,0.00,0.00,-0.19,-0.65
90.870,0.00,0.00,-0.19,-0.65
91.036,0.00,0.00,-0.20,-0.65
91.186,0.00,0.00,-0.20,-0.87
91.320,0.00,0.00,-0.20,-0.87
91.470,0.00,0.00,-0.20,-0.87
91.604,0.00,0.00,-0.01,-0.87
91.740,0.00,0.00,-0.01,-0.65
91.875,0.00,0.00,-0.01,-0.65
92.027,0.00,0.00,-0.01,-0.65
92.160,0.00,0.00,-0.04,-0.65
92.310,0.00,0.00,-0.04,-0.65
92.446,0.00,0.00,-0.04,-0.65
92.595,0.00,0.00,-0.04,-0.65
92.746,0.00,0.00,-0.20,-0.65
92.895,0.00,0.00,-0.20,-1.08
93.046,0.00,0.00,-0.20,-1.08
93.195,0.00,0.00,-0.20,-1.08
93.346,0.00,0.00,-0.17,-1.08
93.495,0.00,0.00,-0.17,-0.65
93.646,0.00,0.00,-0.17,-0.65
93.780,0.00,0.00,-0.17,-0.65
93.916,0.00,0.00,0.02,-0.65
94.066,0.00,0.00,0.02,-0.43
94.232,0.00,0.00,0.02,-0.43
94.365,0.00,0.00,0.02,-0.43
94.516,0.00,0.00,-0.08,-0.43
94.665,0.00,0.00,-0.08,-0.22
94.816,0.00,0.00,-0.08,-0.22
94.971,0.00,0.00,-0.08,-0.22
95.122,0.00,0.00,-0.01,-0.22
95.268,0.00,0.00,-0.01,-0.22
95.416,0.00,0.00,-0.01,-0.22
95.565,0.00,0.00,-0.01,-0.22
95.716,0.00,0.00,0.21,-0.22
95.865,0.00,0.00,0.21,-0.22
96.000,0.00,0.00,0.21,-0.22
96.150,0.00,0.00,0.21,-0.22
96.286,0.00,0.00,-0.08,-0.22
96.435,0.00,0.00,-0.08,0.00
96.585,0.00,0.00,-0.08,0.00
96.735,0.00,8.28,-0.08,0.00
96.886,0.00,8.28,-0.03,0.00
97.021,0.00,8.28,-0.03,0.00
97.156,0.00,8.28,-0.03,0.00
97.308,0.00,4.64,-0.03,0.00
97.456,0.00,4.64,-0.03,0.00
