Time,"Current brake pressure","Normalized accelerator pedal angle","Vehicle lateral acceleration","Vehicle longitudinal acceleration","Engine speed","Vehicle speed"
37.561,0.00,0.00,-7.62,-1.30,5567.50,69.28
37.725,0.00,100.00,-7.62,-1.30,5567.50,69.28
37.876,0.00,100.00,-2.05,-1.30,5567.50,69.28
38.041,0.00,100.00,-2.05,-2.17,5567.50,69.28
38.191,0.00,100.00,-2.05,-2.17,5627.00,69.28
38.355,0.00,100.00,-2.05,-2.17,5627.00,62.77
38.521,0.03,100.00,-2.05,-2.17,5627.00,62.77
38.671,0.03,49.01,-2.05,-2.17,5627.00,62.77
38.836,0.03,49.01,9.04,-2.17,5627.00,62.77
39.001,0.03,49.01,9.04,0.22,5627.00,62.77
39.151,0.03,49.01,9.04,0.22,5605.00,62.77
39.316,0.03,49.01,9.04,0.22,5605.00,64.94
39.481,0.00,49.01,9.04,0.22,5605.00,64.94
39.646,0.00,75.50,9.04,0.22,5605.00,64.94
39.796,0.00,75.50,7.91,0.22,5605.00,64.94
39.961,0.00,75.50,7.91,3.69,5605.00,64.94
40.111,0.00,75.50,7.91,3.69,5635.00,64.94
40.276,0.00,75.50,7.91,3.69,5635.00,69.78
40.441,0.04,75.50,7.91,3.69,5635.00,69.78
40.591,0.04,47.52,7.91,3.69,5635.00,69.78
40.756,0.04,47.52,-11.44,3.69,5635.00,69.78
40.921,0.04,47.52,-11.44,-0.65,5635.00,69.78
41.071,0.04,47.52,-11.44,-0.65,4999.50,69.78
41.236,0.04,47.52,-11.44,-0.65,4999.50,61.90
41.401,0.00,47.52,-11.44,-0.65,4999.50,61.90
41.566,0.00,94.37,-11.44,-0.65,4999.50,61.90
41.716,0.00,94.37,-8.48,-0.65,4999.50,61.90
41.882,0.00,94.37,-8.48,2.60,4999.50,61.90
42.031,0.00,94.37,-8.48,2.60,5989.50,61.90
42.196,0.00,94.37,-8.48,2.60,5989.50,78.87
42.361,0.00,94.37,-8.48,2.60,5989.50,78.87
42.510,0.00,91.56,-8.48,2.60,5989.50,78.87
42.676,0.00,91.56,3.35,2.60,5989.50,78.87
42.841,0.00,91.56,3.35,-3.47,5989.50,78.87
42.991,0.00,91.56,3.35,-3.47,5800.00,78.87
43.156,0.00,91.56,3.35,-3.47,5800.00,69.53
43.321,0.06,91.56,3.35,-3.47,5800.00,69.53
43.485,0.06,61.42,3.35,-3.47,5800.00,69.53
43.635,0.06,61.42,9.81,-3.47,5800.00,69.53
43.818,0.06,61.42,9.81,0.43,5800.00,69.53
43.981,0.06,61.42,9.81,0.43,5609.50,69.53
44.131,0.06,61.42,9.81,0.43,5609.50,66.38
44.281,0.00,61.42,9.81,0.43,5609.50,66.38
44.430,0.00,48.34,9.81,0.43,5609.50,66.38
44.596,0.00,48.34,9.40,0.43,5609.50,66.38
44.761,0.00,48.34,9.40,1.30,5609.50,66.38
44.913,0.00,48.34,9.40,1.30,5598.50,66.38
45.046,0.00,48.34,9.40,1.30,5598.50,70.32
45.211,0.00,48.34,9.40,1.30,5598.50,70.32
45.390,0.00,79.14,9.40,1.30,5598.50,70.32
45.556,0.00,79.14,-1.85,1.30,5598.50,70.32
45.721,0.00,79.14,-1.85,-2.17,5598.50,70.32
45.871,0.00,79.14,-1.85,-2.17,5220.00,70.32
46.036,0.00,79.14,-1.85,-2.17,5220.00,60.28
46.201,0.00,79.14,-1.85,-2.17,5220.00,60.28
46.351,0.00,79.47,-1.85,-2.17,5220.00,60.28
46.516,0.00,79.47,-9.29,-2.17,5220.00,60.28
46.681,0.00,79.47,-9.29,1.30,5220.00,60.28
46.847,0.00,79.47,-9.29,1.30,6157.00,60.28
46.996,0.00,79.47,-9.29,1.30,6157.00,70.77
