Time,"Current brake pressure","Normalized accelerator pedal angle","Vehicle lateral acceleration","Vehicle longitudinal acceleration"
36.000,0.02,0.00,0.03,0.00
36.150,0.02,0.00,0.03,0.00
36.300,0.02,0.00,0.03,0.00
36.435,0.02,0.00,0.03,0.00
36.572,0.02,0.00,0.03,0.00
36.707,0.02,0.00,0.03,0.00
36.843,0.02,0.00,0.03,0.00
36.992,0.02,0.00,-0.02,0.00
37.142,0.02,0.00,-0.02,0.00
37.278,0.02,0.00,-0.02,0.00
37.425,0.02,0.00,-0.02,0.00
37.563,0.02,0.00,0.00,0.00
37.696,0.02,0.00,0.00,0.00
37.848,0.02,0.00,0.00,0.00
37.981,0.02,0.00,0.00,0.00
38.115,0.02,0.00,-0.02,0.00
38.267,0.02,0.00,-0.02,0.00
38.403,0.02,0.00,-0.02,0.00
38.581,0.02,0.00,-0.02,0.00
38.746,0.02,0.00,0.03,0.00
38.911,0.02,0.00,0.03,0.00
39.063,0.02,0.00,0.03,0.00
39.197,0.02,0.00,0.03,0.00
39.347,0.02,0.00,0.01,0.00
39.495,0.02,0.00,0.01,0.00
39.645,0.02,0.00,0.01,0.00
39.780,0.02,0.00,0.01,0.00
39.915,0.02,0.00,-0.00,0.00
40.052,0.02,0.00,-0.00,0.00
40.185,0.02,0.00,-0.00,0.00
40.320,0.02,0.00,-0.00,0.00
40.470,0.02,0.00,-0.02,0.00
40.620,0.02,0.00,-0.02,0.00
40.757,0.02,0.00,-0.02,0.00
40.905,0.02,0.00,-0.02,0.00
41.070,0.02,0.00,0.05,0.00
41.205,0.02,0.00,0.05,0.00
41.341,0.02,0.00,0.05,0.00
41.476,0.02,0.00,0.05,0.00
41.625,0.02,0.00,0.03,0.00
41.762,0.02,0.00,0.03,0.00
41.940,0.02,0.00,0.03,0.00
42.075,0.02,0.00,0.03,0.00
42.225,0.02,0.00,0.01,0.00
42.361,0.02,0.00,0.01,0.00
42.495,0.02,0.00,0.01,0.00
42.630,0.02,11.42,0.01,0.00
42.768,0.02,11.42,-0.01,0.00
42.902,0.02,11.42,-0.01,0.00
43.036,0.02,11.42,-0.01,0.00
43.187,0.02,15.07,-0.01,0.00
43.320,0.02,15.07,0.02,0.00
43.455,0.02,15.07,0.02,0.00
43.590,0.02,15.07,0.02,0.00
43.740,0.02,14.07,0.02,0.00
43.876,0.02,14.07,0.02,0.00
44.027,0.02,14.07,0.02,0.00
44.190,0.02,14.07,0.02,0.00
44.340,0.02,13.74,0.02,0.00
44.505,0.02,13.74,-0.01,0.00
44.670,0.02,13.74,-0.01,0.00
44.820,0.02,13.74,-0.01,0.00
44.956,0.02,72.68,-0.01,0.00
45.105,0.02,72.68,0.01,0.00
45.241,0.02,72.68,0.01,6.73
45.375,0.00,72.68,0.01,6.73
45.510,0.00,100.00,0.01,6.73
45.660,0.00,100.00,0.14,6.73
45.796,0.00,100.00,0.14,5.42
45.945,0.00,100.00,0.14,5.42
46.080,0.00,100.00,0.14,5.42
46.230,0.00,100.00,0.80,5.42
46.382,0.00,100.00,0.80,6.29
46.517,0.00,100.00,0.80,6.29
46.650,0.00,100.00,0.80,6.29
46.786,0.00,100.00,1.70,6.29
46.935,0.00,100.00,1.70,6.73
47.070,0.00,100.00,1.70,6.73
47.220,0.00,100.00,1.70,6.73
47.355,0.00,100.00,2.30,6.73
47.504,0.00,100.00,2.30,5.42
47.640,0.00,100.00,2.30,5.42
47.777,0.00,100.00,2.30,5.42
47.926,0.00,100.00,2.69,5.42
48.060,0.00,100.00,2.69,4.34
48.212,0.00,100.00,2.69,4.34
48.345,0.00,100.00,2.69,4.34
48.480,0.00,100.00,4.00,4.34
48.630,0.00,100.00,4.00,4.56
48.795,0.00,100.00,4.00,4.56
48.945,0.00,88.58,4.00,4.56
49.096,0.00,88.58,8.41,4.56
49.230,0.00,88.58,8.41,1.95
49.366,0.00,88.58,8.41,1.95
49.500,0.00,0.00,8.41,1.95
49.636,0.00,0.00,3.94,1.95
49.784,0.00,0.00,3.94,-3.47
49.921,0.03,0.00,3.94,-3.47
50.071,0.03,0.00,3.94,-3.47
50.221,0.03,0.00,-5.11,-3.47
50.371,0.03,0.00,-5.11,-6.73
50.520,0.07,0.00,-5.11,-6.73
50.658,0.07,0.00,-5.11,-6.73
50.790,0.07,0.00,-7.97,-6.73
50.942,0.07,0.00,-7.97,-6.51
51.092,0.02,0.00,-7.97,-6.51
51.224,0.02,70.69,-7.97,-6.51
51.360,0.02,70.69,-9.24,-6.51
51.541,0.02,70.69,-9.24,0.87
51.706,0.00,70.69,-9.24,0.87
51.840,0.00,0.00,-9.24,0.87
51.990,0.00,0.00,4.47,0.87
52.140,0.00,0.00,4.47,-1.30
52.291,0.00,0.00,4.47,-1.30
52.440,0.00,72.02,4.47,-1.30
52.590,0.00,72.02,8.37,-1.30
52.740,0.00,72.02,8.37,1.95
52.890,0.00,72.02,8.37,1.95
53.025,0.00,93.38,8.37,1.95
53.162,0.00,93.38,3.55,1.95
53.310,0.00,93.38,3.55,5.64
53.475,0.00,93.38,3.55,5.64
53.625,0.00,0.00,3.55,5.64
53.762,0.00,0.00,-8.10,5.64
53.910,0.00,0.00,-8.10,-4.99
54.061,0.01,0.00,-8.10,-4.99
54.197,0.01,48.84,-8.10,-4.99
54.330,0.01,48.84,-10.10,-4.99
54.465,0.01,48.84,-10.10,-0.22
54.615,0.00,48.84,-10.10,-0.22
54.751,0.00,7.95,-10.10,-0.22
54.901,0.00,7.95,-8.78,-0.22
55.066,0.00,7.95,-8.78,0.00
55.200,0.00,7.95,-8.78,0.00
55.350,0.00,3.14,-8.78,0.00
55.515,0.00,3.14,4.91,0.00
55.712,0.00,3.14,4.91,-1.08
55.861,0.00,3.14,4.91,-1.08
56.026,0.00,55.79,4.91,-1.08
56.160,0.00,55.79,8.40,-1.08
56.310,0.00,55.79,8.40,0.65
56.460,0.00,55.79,8.40,0.65
56.610,0.00,90.40,8.40,0.65
56.762,0.00,90.40,7.20,0.65
56.910,0.00,90.40,7.20,3.25
57.060,0.00,90.40,7.20,3.25
57.210,0.00,82.62,7.20,3.25
57.360,0.00,82.62,2.04,3.25
57.496,0.00,82.62,2.04,3.25
57.630,0.00,82.62,2.04,3.25
57.781,0.00,45.36,2.04,3.25
57.945,0.00,45.36,-5.16,3.25
58.110,0.00,45.36,-5.16,0.65
58.260,0.00,45.36,-5.16,0.65
58.395,0.00,96.52,-5.16,0.65
58.560,0.00,96.52,-8.75,0.65
58.709,0.00,96.52,-8.75,1.52
58.874,0.00,96.52,-8.75,1.52
59.040,0.00,94.87,-8.75,1.52
59.221,0.00,94.87,-8.81,1.52
59.386,0.00,94.87,-8.81,-1.08
59.551,0.02,94.87,-8.81,-1.08
59.700,0.02,0.00,-8.81,-1.08
59.865,0.02,0.00,-1.06,-1.08
60.000,0.02,0.00,-1.06,-6.51
60.150,0.05,0.00,-1.06,-6.51
60.300,0.05,20.86,-1.06,-6.51
60.435,0.05,20.86,6.69,-6.51
60.570,0.05,20.86,6.69,-3.47
60.721,0.00,20.86,6.69,-3.47
60.871,0.00,95.86,6.69,-3.47
61.021,0.00,95.86,8.19,-3.47
61.170,0.00,95.86,8.19,3.04
61.320,0.00,95.86,8.19,3.04
61.470,0.00,81.46,8.19,3.04
61.620,0.00,81.46,0.05,3.04
61.787,0.00,81.46,0.05,-1.30
61.920,0.02,81.46,0.05,-1.30
62.070,0.02,0.00,0.05,-1.30
62.236,0.02,0.00,-6.32,-1.30
62.400,0.02,0.00,-6.32,-4.34
62.550,0.02,0.00,-6.32,-4.34
62.700,0.02,0.00,-6.32,-4.34
62.850,0.02,0.00,5.95,-4.34
63.000,0.02,0.00,5.95,-4.12
63.151,0.00,0.00,5.95,-4.12
63.300,0.00,78.97,5.95,-4.12
63.449,0.00,78.97,8.79,-4.12
63.600,0.00,78.97,8.79,1.52
63.750,0.00,78.97,8.79,1.52
63.885,0.00,18.71,8.79,1.52
64.036,0.00,18.71,8.14,1.52
64.185,0.00,18.71,8.14,0.22
64.350,0.00,18.71,8.14,0.22
64.500,0.00,40.56,8.14,0.22
64.682,0.00,40.56,-7.95,0.22
64.830,0.00,40.56,-7.95,2.39
64.980,0.00,40.56,-7.95,2.39
65.146,0.00,0.00,-7.95,2.39
65.280,0.00,0.00,-9.63,2.39
65.461,0.00,0.00,-9.63,-0.87
65.625,0.00,0.00,-9.63,-0.87
65.760,0.00,0.00,-9.63,-0.87
65.910,0.00,0.00,-9.61,-0.87
66.060,0.00,0.00,-9.61,-1.74
66.210,0.00,0.00,-9.61,-1.74
66.360,0.00,57.95,-9.61,-1.74
66.509,0.00,57.95,-10.73,-1.74
66.645,0.00,57.95,-10.73,-0.43
66.783,0.00,57.95,-10.73,-0.43
66.931,0.00,85.76,-10.73,-0.43
67.096,0.00,85.76,-8.61,-0.43
67.230,0.00,85.76,-8.61,4.12
67.380,0.00,85.76,-8.61,4.12
67.545,0.00,84.27,-8.61,4.12
67.681,0.00,84.27,-6.28,4.12
67.830,0.00,84.27,-6.28,4.12
67.981,0.00,84.27,-6.28,4.12
68.130,0.00,90.73,-6.28,4.12
68.280,0.00,90.73,2.38,4.12
68.430,0.00,90.73,2.38,4.34
68.581,0.00,90.73,2.38,4.34
68.730,0.00,42.38,2.38,4.34
68.880,0.00,42.38,9.64,4.34
69.031,0.00,42.38,9.64,0.87
69.180,0.00,42.38,9.64,0.87
69.330,0.00,83.61,9.64,0.87
69.481,0.00,83.61,7.05,0.87
69.630,0.00,83.61,7.05,3.69
69.782,0.03,83.61,7.05,3.69
69.946,0.03,0.00,7.05,3.69
70.110,0.03,0.00,-4.59,3.69
70.260,0.03,0.00,-4.59,-5.42
70.426,0.04,0.00,-4.59,-5.42
70.560,0.04,0.00,-4.59,-5.42
70.710,0.04,0.00,-7.40,-5.42
70.860,0.04,0.00,-7.40,-1.52
71.011,0.00,0.00,-7.40,-1.52
71.160,0.00,13.91,-7.40,-1.52
71.310,0.00,13.91,-3.08,-1.52
71.461,0.00,13.91,-3.08,-0.22
71.610,0.00,13.91,-3.08,-0.22
71.760,0.00,63.58,-3.08,-0.22
71.910,0.00,63.58,8.87,-0.22
72.060,0.00,63.58,8.87,1.30
72.211,0.00,63.58,8.87,1.30
72.361,0.00,0.00,8.87,1.30
72.510,0.00,0.00,4.54,1.30
72.661,0.00,0.00,4.54,-4.99
72.825,0.03,0.00,4.54,-4.99
72.960,0.03,0.00,4.54,-4.99
73.111,0.03,0.00,-6.86,-4.99
73.260,0.03,0.00,-6.86,-1.95
73.410,0.01,0.00,-6.86,-1.95
73.560,0.01,0.00,-6.86,-1.95
73.710,0.01,0.00,-8.91,-1.95
73.861,0.01,0.00,-8.91,-2.17
74.011,0.00,0.00,-8.91,-2.17
74.161,0.00,17.88,-8.91,-2.17
74.310,0.00,17.88,-8.88,-2.17
74.460,0.00,17.88,-8.88,-0.87
74.610,0.00,17.88,-8.88,-0.87
74.761,0.00,9.60,-8.88,-0.87
74.911,0.00,9.60,-9.00,-0.87
75.060,0.00,9.60,-9.00,-1.52
75.225,0.00,9.60,-9.00,-1.52
75.360,0.00,47.52,-9.00,-1.52
75.510,0.00,47.52,-8.64,-1.52
75.660,0.00,47.52,-8.64,0.00
75.810,0.00,47.52,-8.64,0.00
75.961,0.00,14.57,-8.64,0.00
76.110,0.00,14.57,-9.78,0.00
76.261,0.00,14.57,-9.78,-0.43
76.410,0.00,14.57,-9.78,-0.43
76.561,0.00,13.41,-9.78,-0.43
76.710,0.00,13.41,-8.85,-0.43
76.860,0.00,13.41,-8.85,0.00
77.011,0.00,13.41,-8.85,0.00
77.161,0.00,100.00,-8.85,0.00
77.310,0.00,100.00,1.10,0.00
77.461,0.00,100.00,1.10,4.34
77.626,0.00,100.00,1.10,4.34
77.791,0.00,96.36,1.10,4.34
77.939,0.00,96.36,0.66,4.34
78.106,0.00,96.36,0.66,4.77
78.240,0.00,96.36,0.66,4.77
78.390,0.00,68.54,0.66,4.77
78.540,0.00,68.54,-7.00,4.77
78.691,0.00,68.54,-7.00,3.04
78.839,0.00,68.54,-7.00,3.04
78.989,0.00,38.41,-7.00,3.04
79.141,0.00,38.41,0.81,3.04
79.290,0.00,38.41,0.81,1.30
79.440,0.00,38.41,0.81,1.30
79.590,0.00,88.74,0.81,1.30
79.740,0.00,88.74,4.89,1.30
79.890,0.00,88.74,4.89,4.34
80.041,0.00,88.74,4.89,4.34
80.191,0.00,80.96,4.89,4.34
80.340,0.00,80.96,-0.37,4.34
80.506,0.00,80.96,-0.37,-0.22
80.640,0.00,80.96,-0.37,-0.22
80.791,0.00,12.75,-0.37,-0.22
80.941,0.00,12.75,8.63,-0.22
81.090,0.00,12.75,8.63,-1.08
81.241,0.00,12.75,8.63,-1.08
81.390,0.00,69.37,8.63,-1.08
81.555,0.00,69.37,9.91,-1.08
81.690,0.00,69.37,9.91,0.65
81.839,0.00,69.37,9.91,0.65
81.990,0.00,42.05,9.91,0.65
82.140,0.00,42.05,-3.59,0.65
82.290,0.00,42.05,-3.59,-1.30
82.440,0.00,42.05,-3.59,-1.30
82.590,0.00,96.69,-3.59,-1.30
82.740,0.00,96.69,-0.66,-1.30
82.905,0.00,96.69,-0.66,2.39
83.040,0.00,96.69,-0.66,2.39
83.220,0.00,0.00,-0.66,2.39
83.385,0.00,0.00,3.66,2.39
83.550,0.00,0.00,3.66,-4.12
83.700,0.03,0.00,3.66,-4.12
83.865,0.03,0.00,3.66,-4.12
84.000,0.03,0.00,5.41,-4.12
84.150,0.03,0.00,5.41,-1.52
84.300,0.00,0.00,5.41,-1.52
84.450,0.00,14.73,5.41,-1.52
84.600,0.00,14.73,4.95,-1.52
84.750,0.00,14.73,4.95,-0.87
84.900,0.00,14.73,4.95,-0.87
85.050,0.00,55.30,4.95,-0.87
85.200,0.00,55.30,-8.50,-0.87
85.350,0.00,55.30,-8.50,0.22
85.500,0.00,55.30,-8.50,0.22
85.650,0.00,95.20,-8.50,0.22
85.800,0.00,95.20,-6.65,0.22
85.950,0.00,95.20,-6.65,3.69
86.100,0.00,95.20,-6.65,3.69
86.265,0.00,100.00,-6.65,3.69
86.400,0.00,100.00,0.41,3.69
86.550,0.00,100.00,0.41,4.12
86.700,0.00,100.00,0.41,4.12
86.850,0.00,0.00,0.41,4.12
87.000,0.00,0.00,2.54,4.12
87.150,0.00,0.00,2.54,-4.56
87.300,0.03,0.00,2.54,-4.56
87.450,0.03,49.34,2.54,-4.56
87.600,0.03,49.34,10.09,-4.56
87.750,0.03,49.34,10.09,-0.87
87.900,0.00,49.34,10.09,-0.87
88.050,0.00,91.23,10.09,-0.87
88.200,0.00,91.23,7.65,-0.87
88.350,0.00,91.23,7.65,5.21
88.500,0.00,91.23,7.65,5.21
88.665,0.00,30.79,7.65,5.21
88.800,0.00,30.79,-1.87,5.21
88.950,0.00,30.79,-1.87,-3.47
89.100,0.02,30.79,-1.87,-3.47
89.280,0.02,0.00,-1.87,-3.47
89.430,0.02,0.00,-6.71,-3.47
89.580,0.02,0.00,-6.71,-4.99
89.730,0.03,0.00,-6.71,-4.99
89.880,0.03,67.71,-6.71,-4.99
90.030,0.03,67.71,-9.77,-4.99
90.180,0.03,67.71,-9.77,0.65
90.331,0.00,67.71,-9.77,0.65
90.480,0.00,86.59,-9.77,0.65
90.630,0.00,86.59,-7.38,0.65
90.781,0.00,86.59,-7.38,3.04
90.930,0.00,86.59,-7.38,3.04
91.096,0.00,0.00,-7.38,3.04
91.230,0.00,0.00,3.59,3.04
91.380,0.00,0.00,3.59,-4.12
91.546,0.03,0.00,3.59,-4.12
91.680,0.03,26.16,3.59,-4.12
91.831,0.03,26.16,8.94,-4.12
91.980,0.03,26.16,8.94,-0.87
92.130,0.00,26.16,8.94,-0.87
92.280,0.00,74.50,8.94,-0.87
92.430,0.00,74.50,7.92,-0.87
92.580,0.00,74.50,7.92,3.25
92.730,0.00,74.50,7.92,3.25
92.880,0.00,77.32,7.92,3.25
93.031,0.00,77.32,-1.63,3.25
93.180,0.00,77.32,-1.63,3.04
93.330,0.00,77.32,-1.63,3.04
93.480,0.00,67.38,-1.63,3.04
93.630,0.00,67.38,-7.89,3.04
93.781,0.00,67.38,-7.89,2.17
93.946,0.00,67.38,-7.89,2.17
94.080,0.00,100.00,-7.89,2.17
94.230,0.00,100.00,-7.48,2.17
94.380,0.00,100.00,-7.48,4.12
94.515,0.00,100.00,-7.48,4.12
94.650,0.00,100.00,-7.48,4.12
94.786,0.00,100.00,0.83,4.12
94.935,0.00,100.00,0.83,2.60
95.070,0.00,100.00,0.83,2.60
95.220,0.00,100.00,0.83,2.60
95.385,0.00,100.00,1.85,2.60
95.520,0.00,100.00,1.85,3.47
95.670,0.02,100.00,1.85,3.47
95.820,0.02,0.00,1.85,3.47
95.971,0.02,0.00,1.41,3.47
96.121,0.02,0.00,1.41,-8.25
96.255,0.05,0.00,1.41,-8.25
96.390,0.05,0.00,1.41,-8.25
96.525,0.05,0.00,1.36,-8.25
96.660,0.05,0.00,1.36,-4.77
96.796,0.03,0.00,1.36,-4.77
96.945,0.03,0.00,1.36,-4.77
97.080,0.03,0.00,0.57,-4.77
97.215,0.03,0.00,0.57,-5.21
97.351,0.02,0.00,0.57,-5.21
97.500,0.02,0.00,0.57,-5.21
97.635,0.02,0.00,0.62,-5.21
97.786,0.02,0.00,0.62,-4.56
97.920,0.02,0.00,0.62,-4.56
98.071,0.02,0.00,0.62,-4.56
