Time,"Current brake pressure","Normalized accelerator pedal angle","Vehicle lateral acceleration","Vehicle longitudinal acceleration"
33.659,0.02,9.27,8.97,-5.86
33.808,0.02,9.27,8.97,-1.08
33.959,0.00,9.27,8.97,-1.08
34.109,0.00,75.83,8.97,-1.08
34.260,0.00,75.83,6.44,-1.08
34.394,0.00,75.83,6.44,-1.74
34.559,0.03,75.83,6.44,-1.74
34.709,0.03,0.00,6.44,-1.74
34.876,0.03,0.00,-7.40,-1.74
35.009,0.03,0.00,-7.40,-2.82
35.159,0.02,0.00,-7.40,-2.82
35.309,0.02,0.00,-7.40,-2.82
35.459,0.02,0.00,4.33,-2.82
35.609,0.02,0.00,4.33,-1.95
35.759,0.00,0.00,4.33,-1.95
35.909,0.00,49.67,4.33,-1.95
36.060,0.00,49.67,9.08,-1.95
36.197,0.00,49.67,9.08,0.00
36.344,0.00,49.67,9.08,0.00
36.480,0.00,56.46,9.08,0.00
36.629,0.00,56.46,8.00,0.00
36.796,0.00,56.46,8.00,1.95
36.930,0.00,56.46,8.00,1.95
37.080,0.00,19.20,8.00,1.95
37.229,0.00,19.20,-3.08,1.95
37.366,0.00,19.20,-3.08,-0.65
37.499,0.00,19.20,-3.08,-0.65
37.665,0.00,0.00,-3.08,-0.65
37.800,0.00,0.00,-7.68,-0.65
37.952,0.00,0.00,-7.68,-3.47
38.100,0.00,0.00,-7.68,-3.47
38.280,0.00,16.39,-7.68,-3.47
38.429,0.00,16.39,-8.38,-3.47
38.580,0.00,16.39,-8.38,-1.08
38.729,0.00,16.39,-8.38,-1.08
38.882,0.00,0.00,-8.38,-1.08
39.029,0.00,0.00,-8.85,-1.08
39.195,0.00,0.00,-8.85,-1.30
39.329,0.00,0.00,-8.85,-1.30
39.509,0.00,73.84,-8.85,-1.30
39.675,0.00,73.84,-8.19,-1.30
39.810,0.00,73.84,-8.19,2.39
39.959,0.00,73.84,-8.19,2.39
40.110,0.00,86.09,-8.19,2.39
40.247,0.00,86.09,-6.53,2.39
40.382,0.00,86.09,-6.53,6.08
40.530,0.00,86.09,-6.53,6.08
40.680,0.00,86.09,-6.53,6.08
40.830,0.00,86.09,0.14,6.08
40.965,0.00,86.09,0.14,3.69
41.114,0.00,86.09,0.14,3.69
41.280,0.00,36.75,0.14,3.69
41.430,0.00,36.75,6.50,3.69
41.595,0.00,36.75,6.50,0.43
41.730,0.00,36.75,6.50,0.43
41.879,0.00,54.80,6.50,0.43
42.030,0.00,54.80,8.23,0.43
42.180,0.00,54.80,8.23,1.95
42.329,0.00,54.80,8.23,1.95
42.479,0.00,66.56,8.23,1.95
42.629,0.00,66.56,-0.65,1.95
42.780,0.00,66.56,-0.65,-0.65
42.915,0.02,66.56,-0.65,-0.65
43.049,0.02,0.00,-0.65,-0.65
43.199,0.02,0.00,-7.38,-0.65
43.349,0.02,0.00,-7.38,-4.56
43.514,0.03,0.00,-7.38,-4.56
43.649,0.03,0.00,-7.38,-4.56
43.799,0.03,0.00,-9.75,-4.56
43.950,0.03,0.00,-9.75,-3.91
44.084,0.03,0.00,-9.75,-3.91
44.218,0.03,0.00,-9.75,-3.91
44.370,0.03,0.00,0.07,-3.91
44.519,0.03,0.00,0.07,-3.47
44.669,0.00,0.00,0.07,-3.47
44.819,0.00,75.00,0.07,-3.47
44.969,0.00,75.00,9.19,-3.47
45.119,0.00,75.00,9.19,2.17
45.270,0.00,75.00,9.19,2.17
45.434,0.00,26.66,9.19,2.17
45.569,0.00,26.66,-1.75,2.17
45.719,0.00,26.66,-1.75,-4.12
45.869,0.00,26.66,-1.75,-4.12
46.019,0.00,0.00,-1.75,-4.12
46.169,0.00,0.00,-8.77,-4.12
46.318,0.00,0.00,-8.77,-4.77
46.468,0.03,0.00,-8.77,-4.77
46.620,0.03,0.00,-8.77,-4.77
46.770,0.03,0.00,-9.10,-4.77
46.922,0.03,0.00,-9.10,-1.52
47.057,0.00,0.00,-9.10,-1.52
47.192,0.00,0.00,-9.10,-1.52
47.357,0.00,0.00,-8.25,-1.52
47.492,0.00,0.00,-8.25,-2.17
47.642,0.00,0.00,-8.25,-2.17
47.792,0.00,40.73,-8.25,-2.17
47.942,0.00,40.73,-7.42,-2.17
48.074,0.00,40.73,-7.42,-0.22
48.210,0.00,40.73,-7.42,-0.22
48.359,0.00,42.38,-7.42,-0.22
48.510,0.00,42.38,-8.72,-0.22
48.661,0.00,42.38,-8.72,0.00
48.842,0.00,42.38,-8.72,0.00
48.990,0.00,14.73,-8.72,0.00
49.140,0.00,14.73,-7.83,0.00
49.290,0.00,14.73,-7.83,-1.08
49.455,0.00,14.73,-7.83,-1.08
49.589,0.00,41.89,-7.83,-1.08
49.755,0.00,41.89,-4.85,-1.08
49.920,0.00,41.89,-4.85,1.95
50.070,0.00,41.89,-4.85,1.95
50.235,0.00,100.00,-4.85,1.95
50.371,0.00,100.00,0.13,1.95
50.520,0.00,100.00,0.13,4.56
50.670,0.00,100.00,0.13,4.56
50.805,0.00,94.54,0.13,4.56
50.956,0.00,94.54,-0.56,4.56
51.089,0.00,94.54,-0.56,4.56
51.240,0.00,94.54,-0.56,4.56
51.392,0.00,40.73,-0.56,4.56
51.540,0.00,40.73,-7.78,4.56
51.704,0.00,40.73,-7.78,-0.43
51.840,0.00,40.73,-7.78,-0.43
51.990,0.00,17.71,-7.78,-0.43
52.125,0.00,17.71,-0.75,-0.43
52.274,0.00,17.71,-0.75,-0.43
52.410,0.00,17.71,-0.75,-0.43
52.559,0.00,68.54,-0.75,-0.43
52.710,0.00,68.54,5.87,-0.43
52.844,0.00,68.54,5.87,3.69
52.980,0.00,68.54,5.87,3.69
53.129,0.00,81.46,5.87,3.69
53.281,0.00,81.46,1.49,3.69
53.430,0.00,81.46,1.49,3.69
53.596,0.00,81.46,1.49,3.69
53.760,0.00,30.79,1.49,3.69
53.910,0.00,30.79,0.68,3.69
54.075,0.00,30.79,0.68,0.00
54.211,0.00,30.79,0.68,0.00
54.359,0.00,18.21,0.68,0.00
54.510,0.00,18.21,7.60,0.00
54.644,0.00,18.21,7.60,-0.43
54.779,0.00,18.21,7.60,-0.43
54.929,0.00,80.46,7.60,-0.43
55.080,0.00,80.46,8.61,-0.43
55.230,0.00,80.46,8.61,3.47
55.381,0.00,80.46,8.61,3.47
55.544,0.00,73.68,8.61,3.47
55.680,0.00,73.68,-2.31,3.47
55.830,0.00,73.68,-2.31,1.95
55.965,0.00,73.68,-2.31,1.95
56.115,0.00,69.87,-2.31,1.95
56.265,0.00,69.87,0.47,1.95
56.402,0.00,69.87,0.47,-0.43
56.550,0.02,69.87,0.47,-0.43
56.684,0.02,0.00,0.47,-0.43
56.820,0.02,0.00,6.45,-0.43
56.969,0.02,0.00,6.45,-4.56
57.120,0.02,0.00,6.45,-4.56
57.269,0.02,12.58,6.45,-4.56
57.435,0.02,12.58,6.40,-4.56
57.599,0.02,12.58,6.40,-0.65
57.750,0.00,12.58,6.40,-0.65
57.915,0.00,5.63,6.40,-0.65
58.050,0.00,5.63,4.06,-0.65
58.199,0.00,5.63,4.06,-2.82
58.350,0.00,5.63,4.06,-2.82
58.484,0.00,28.48,4.06,-2.82
58.619,0.00,28.48,-8.91,-2.82
58.770,0.00,28.48,-8.91,-0.87
58.920,0.00,28.48,-8.91,-0.87
59.069,0.00,71.03,-8.91,-0.87
59.220,0.00,71.03,-6.96,-0.87
59.387,0.00,71.03,-6.96,1.74
59.520,0.00,71.03,-6.96,1.74
59.669,0.00,82.45,-6.96,1.74
59.806,0.00,82.45,-1.16,1.74
59.954,0.00,82.45,-1.16,3.47
60.105,0.00,82.45,-1.16,3.47
60.239,0.00,0.00,-1.16,3.47
60.392,0.00,0.00,5.40,3.47
60.539,0.00,0.00,5.40,-3.04
60.675,0.00,0.00,5.40,-3.04
60.810,0.00,71.36,5.40,-3.04
60.960,0.00,71.36,8.35,-3.04
61.110,0.00,71.36,8.35,0.00
61.275,0.00,71.36,8.35,0.00
61.441,0.00,86.26,8.35,0.00
61.590,0.00,86.26,7.51,0.00
61.755,0.00,86.26,7.51,4.77
61.890,0.00,86.26,7.51,4.77
62.039,0.00,94.70,7.51,4.77
62.190,0.00,94.70,-4.97,4.77
62.340,0.00,94.70,-4.97,1.95
62.490,0.02,94.70,-4.97,1.95
62.639,0.02,0.00,-4.97,1.95
62.775,0.02,0.00,-7.71,1.95
62.909,0.02,0.00,-7.71,-3.69
63.060,0.00,0.00,-7.71,-3.69
63.225,0.00,13.74,-7.71,-3.69
63.360,0.00,13.74,-8.54,-3.69
63.509,0.00,13.74,-8.54,-4.34
63.675,0.05,13.74,-8.54,-4.34
63.809,0.05,0.00,-8.54,-4.34
63.960,0.05,0.00,-8.60,-4.34
64.109,0.05,0.00,-8.60,-4.99
64.245,0.05,0.00,-8.60,-4.99
64.379,0.05,8.94,-8.60,-4.99
64.530,0.05,8.94,-4.51,-4.99
64.679,0.05,8.94,-4.51,-0.65
64.815,0.00,8.94,-4.51,-0.65
64.949,0.00,58.44,-4.51,-0.65
65.115,0.00,58.44,9.41,-0.65
65.280,0.00,58.44,9.41,0.65
65.430,0.03,58.44,9.41,0.65
65.564,0.03,0.00,9.41,0.65
65.715,0.03,0.00,8.68,0.65
65.850,0.03,0.00,8.68,-1.52
65.985,0.00,0.00,8.68,-1.52
66.119,0.00,90.07,8.68,-1.52
66.270,0.00,90.07,7.74,-1.52
66.420,0.00,90.07,7.74,3.91
66.569,0.00,90.07,7.74,3.91
66.719,0.00,42.55,7.74,3.91
66.870,0.00,42.55,-7.32,3.91
67.035,0.00,42.55,-7.32,-0.22
67.200,0.00,42.55,-7.32,-0.22
67.350,0.00,95.36,-7.32,-0.22
67.515,0.00,95.36,-9.88,-0.22
67.650,0.00,95.36,-9.88,2.17
67.799,0.00,95.36,-9.88,2.17
67.951,0.00,88.41,-9.88,2.17
68.085,0.00,88.41,-4.48,2.17
68.220,0.00,88.41,-4.48,4.77
68.370,0.00,88.41,-4.48,4.77
68.519,0.00,90.07,-4.48,4.77
68.670,0.00,90.07,0.79,4.77
68.851,0.00,90.07,0.79,4.77
69.000,0.00,90.07,0.79,4.77
69.149,0.00,77.32,0.79,4.77
69.300,0.00,77.32,1.72,4.77
69.449,0.00,77.32,1.72,2.17
69.599,0.00,77.32,1.72,2.17
69.749,0.00,25.17,1.72,2.17
69.885,0.00,25.17,1.85,2.17
70.035,0.00,25.17,1.85,-3.47
70.169,0.03,25.17,1.85,-3.47
70.319,0.03,0.00,1.85,-3.47
70.470,0.03,0.00,1.58,-3.47
70.619,0.03,0.00,1.58,-7.59
70.755,0.04,0.00,1.58,-7.59
70.904,0.04,0.00,1.58,-7.59
71.055,0.04,0.00,0.89,-7.59
71.204,0.04,0.00,0.89,-5.21
71.355,0.03,0.00,0.89,-5.21
71.520,0.03,0.00,0.89,-5.21
71.685,0.03,0.00,0.34,-5.21
71.834,0.03,0.00,0.34,-4.34
71.970,0.02,0.00,0.34,-4.34
72.149,0.02,0.00,0.34,-4.34
72.314,0.02,0.00,0.31,-4.34
72.479,0.02,0.00,0.31,-3.91
72.629,0.02,0.00,0.31,-3.91
72.764,0.02,0.00,0.31,-3.91
72.914,0.02,0.00,0.12,-3.91
73.064,0.02,0.00,0.12,-3.47
73.214,0.02,0.00,0.12,-3.47
73.379,0.02,0.00,0.12,-3.47
73.529,0.02,0.00,0.26,-3.47
73.678,0.02,0.00,0.26,-3.47
73.828,0.02,0.00,0.26,-3.47
73.978,0.02,0.00,0.26,-3.47
74.113,0.02,0.00,-0.15,-3.47
74.264,0.02,0.00,-0.15,-2.82
74.414,0.01,0.00,-0.15,-2.82
74.565,0.01,0.00,-0.15,-2.82
74.714,0.01,0.00,-0.00,-2.82
74.879,0.01,0.00,-0.00,-0.65
75.029,0.00,0.00,-0.00,-0.65
75.165,0.00,0.00,-0.00,-0.65
75.329,0.00,0.00,-0.08,-0.65
75.509,0.00,0.00,-0.08,0.00
75.644,0.00,0.00,-0.08,0.00
75.794,0.00,0.00,-0.08,0.00
75.944,0.00,0.00,-0.09,0.00
76.094,0.00,0.00,-0.09,-0.22
76.244,0.00,0.00,-0.09,-0.22
76.395,0.00,0.00,-0.09,-0.22
76.544,0.00,0.00,-0.12,-0.22
76.694,0.00,0.00,-0.12,-0.43
76.844,0.00,0.00,-0.12,-0.43
76.994,0.00,0.00,-0.12,-0.43
77.144,0.00,0.00,-0.10,-0.43
77.309,0.00,0.00,-0.10,0.00
77.444,0.00,0.00,-0.10,0.00
77.593,0.00,3.97,-0.10,0.00
77.759,0.00,3.97,0.06,0.00
77.909,0.00,3.97,0.06,-0.22
78.074,0.00,3.97,0.06,-0.22
78.239,0.00,4.64,0.06,-0.22
78.390,0.00,4.64,-0.07,-0.22
78.524,0.00,4.64,-0.07,0.00
78.688,0.00,4.64,-0.07,0.00
78.869,0.00,7.28,-0.07,0.00
79.004,0.00,7.28,-0.02,0.00
79.155,0.00,7.28,-0.02,0.00
79.289,0.00,7.28,-0.02,0.00
79.423,0.00,3.14,-0.02,0.00
79.574,0.00,3.14,-0.15,0.00
79.725,0.00,3.14,-0.15,0.00
79.875,0.00,3.14,-0.15,0.00
80.025,0.00,3.14,-0.15,0.00
80.173,0.00,3.14,-0.03,0.00
80.324,0.00,3.14,-0.03,0.00
80.474,0.00,3.14,-0.03,0.00
80.638,0.00,2.81,-0.03,0.00
80.789,0.00,2.81,0.14,0.00
80.954,0.00,2.81,0.14,0.00
81.120,0.00,2.81,0.14,0.00
81.284,0.00,13.74,0.14,0.00
81.434,0.00,13.74,0.06,0.00
81.599,0.00,13.74,0.06,0.43
81.749,0.00,13.74,0.06,0.43
81.914,0.00,6.79,0.06,0.43
82.079,0.00,6.79,0.32,0.43
82.229,0.00,6.79,0.32,0.00
82.365,0.00,6.79,0.32,0.00
82.514,0.00,6.79,0.32,0.00
82.664,0.00,6.79,0.62,0.00
82.814,0.00,6.79,0.62,0.00
82.964,0.00,6.79,0.62,0.00
83.115,0.00,6.79,0.62,0.00
83.265,0.00,6.79,0.74,0.00
83.415,0.00,6.79,0.74,0.00
83.564,0.00,6.79,0.74,0.00
83.714,0.00,7.12,0.74,0.00
83.864,0.00,7.12,0.97,0.00
84.014,0.00,7.12,0.97,0.00
84.164,0.00,7.12,0.97,0.00
84.314,0.00,2.15,0.97,0.00
84.479,0.00,2.15,0.90,0.00
84.629,0.00,2.15,0.90,-0.43
84.795,0.00,2.15,0.90,-0.43
84.959,0.00,0.00,0.90,-0.43
85.124,0.00,0.00,0.57,-0.43
85.274,0.00,0.00,0.57,-0.43
85.440,0.00,0.00,0.57,-0.43
85.590,0.00,0.00,0.57,-0.43
85.755,0.00,0.00,0.40,-0.43
85.920,0.00,0.00,0.40,0.00
86.069,0.00,0.00,0.40,0.00
86.205,0.00,0.00,0.40,0.00
86.354,0.00,0.00,0.24,0.00
86.504,0.00,0.00,0.24,0.00
86.654,0.00,0.00,0.24,0.00
86.805,0.00,0.00,0.24,0.00
86.954,0.00,0.00,-0.04,0.00
87.105,0.00,0.00,-0.04,-0.22
87.254,0.00,0.00,-0.04,-0.22
87.389,0.00,0.00,-0.04,-0.22
87.539,0.00,0.00,0.18,-0.22
87.674,0.00,0.00,0.18,-0.43
87.840,0.01,0.00,0.18,-0.43
87.990,0.01,0.00,0.18,-0.43
88.155,0.01,0.00,-0.35,-0.43
88.335,0.01,0.00,-0.35,-0.65
88.484,0.01,0.00,-0.35,-0.65
88.636,0.01,0.00,-0.35,-0.65
88.800,0.01,0.00,-0.33,-0.65
88.967,0.01,0.00,-0.33,-0.43
89.116,0.01,0.00,-0.33,-0.43
89.280,0.01,0.00,-0.33,-0.43
89.432,0.01,0.00,-0.20,-0.43
89.596,0.01,0.00,-0.20,0.22
89.760,0.00,0.00,-0.20,0.22
89.909,0.00,0.00,-0.20,0.22
90.044,0.00,0.00,-0.20,0.22
90.194,0.00,0.00,-0.20,0.00
90.344,0.01,0.00,-0.20,0.00
90.494,0.01,0.00,-0.20,0.00
90.645,0.01,0.00,-0.19,0.00
90.794,0.01,0.00,-0.19,0.00
90.945,0.01,0.00,-0.19,0.00
91.094,0.01,0.00,-0.19,0.00
91.244,0.01,0.00,-0.24,0.00
91.395,0.01,0.00,-0.24,0.00
91.544,0.01,0.00,-0.24,0.00
91.694,0.01,0.00,-0.24,0.00
91.844,0.01,0.00,-0.21,0.00
91.994,0.01,0.00,-0.21,0.00
92.159,0.01,0.00,-0.21,0.00
92.309,0.01,0.00,-0.21,0.00
92.474,0.01,0.00,-0.24,0.00
92.639,0.01,0.00,-0.24,0.00
92.805,0.01,0.00,-0.24,0.00
92.954,0.01,0.00,-0.24,0.00
93.120,0.01,0.00,-0.23,0.00
93.269,0.01,0.00,-0.23,0.00
93.435,0.01,0.00,-0.23,0.00
93.599,0.01,0.00,-0.23,0.00
93.752,0.01,0.00,-0.16,0.00
93.885,0.01,0.00,-0.16,0.00
94.034,0.01,0.00,-0.16,0.00
94.185,0.01,0.00,-0.16,0.00
94.335,0.01,0.00,-0.20,0.00
94.484,0.01,0.00,-0.20,0.00
94.637,0.01,0.00,-0.20,0.00
94.784,0.01,0.00,-0.20,0.00
94.936,0.01,0.00,-0.21,0.00
95.085,0.01,0.00,-0.21,0.00
95.235,0.01,0.00,-0.21,0.00
95.384,0.01,0.00,-0.21,0.00
95.550,0.01,0.00,-0.21,0.00
95.685,0.01,0.00,-0.21,0.00
95.835,0.01,0.00,-0.21,0.00
95.999,0.01,0.00,-0.21,0.00
96.150,0.01,0.00,-0.20,0.00
96.286,0.01,0.00,-0.20,0.00
96.450,0.01,0.00,-0.20,0.00
96.629,0.01,0.00,-0.20,0.00
96.765,0.01,0.00,-0.20,0.00
96.914,0.01,0.00,-0.20,0.00
97.065,0.01,0.00,-0.20,0.00
97.214,0.01,0.00,-0.20,0.00
97.364,0.01,0.00,-0.24,0.00
97.515,0.01,0.00,-0.24,0.00
97.665,0.01,0.00,-0.24,0.00
97.814,0.01,0.00,-0.24,0.00
97.964,0.01,0.00,-0.24,0.00
98.114,0.01,0.00,-0.24,0.00
98.264,0.01,0.00,-0.24,0.00
98.429,0.01,0.00,-0.24,0.00
98.565,0.01,0.00,-0.23,0.00
98.715,0.01,0.00,-0.23,0.00
98.880,0.01,0.00,-0.23,0.00
99.029,0.01,0.00,-0.23,0.00
99.195,0.01,0.00,-0.25,0.00
99.359,0.01,0.00,-0.25,0.00
99.509,0.00,0.00,-0.25,0.00
99.675,0.00,0.00,-0.25,0.00
99.839,0.00,0.00,-0.21,0.00
