Time,"Current brake pressure","Normalized accelerator pedal angle","Vehicle lateral acceleration","Vehicle longitudinal acceleration","Engine speed","Vehicle speed"
0.000,0,0,0.03,0,0,0
0.165,0,0,0.03,0.00,0,0
0.300,0,0,0.03,0.00,660.00,0
0.449,0,0,0.03,0.00,660.00,0.00
0.599,0.03,0,0.03,0.00,660.00,0.00
0.749,0.03,3.31,0.03,0.00,660.00,0.00
0.900,0.03,3.31,0.14,0.00,660.00,0.00
1.049,0.03,3.31,0.14,0.00,660.00,0.00
1.200,0.03,3.31,0.14,0.00,676.00,0.00
1.349,0.03,3.31,0.14,0.00,676.00,0.00
1.500,0.03,3.31,0.14,0.00,676.00,0.00
1.649,0.03,3.97,0.14,0.00,676.00,0.00
1.800,0.03,3.97,0.02,0.00,676.00,0.00
1.949,0.03,3.97,0.02,0.00,676.00,0.00
2.100,0.03,3.97,0.02,0.00,707.00,0.00
2.249,0.03,3.97,0.02,0.00,707.00,0.00
2.399,0.03,3.97,0.02,0.00,707.00,0.00
2.565,0.03,4.64,0.02,0.00,707.00,0.00
2.700,0.03,4.64,0.03,0.00,707.00,0.00
2.849,0.03,4.64,0.03,0.00,707.00,0.00
3.000,0.03,4.64,0.03,0.00,771.50,0.00
3.150,0.03,4.64,0.03,0.00,771.50,0.00
3.301,0.03,4.64,0.03,0.00,771.50,0.00
3.450,0.03,4.97,0.03,0.00,771.50,0.00
3.600,0.03,4.97,0.09,0.00,771.50,0.00
3.750,0.03,4.97,0.09,0.00,771.50,0.00
3.916,0.03,4.97,0.09,0.00,959.50,0.00
4.050,0.03,4.97,0.09,0.00,959.50,0.00
4.200,0.03,4.97,0.09,0.00,959.50,0.00
4.351,0.03,4.97,0.09,0.00,959.50,0.00
4.500,0.03,4.97,0.03,0.00,959.50,0.00
4.650,0.03,4.97,0.03,0.00,959.50,0.00
4.800,0.03,4.97,0.03,0.00,1025.50,0.00
4.981,0.03,4.97,0.03,0.00,1025.50,0.00
5.131,0.03,4.97,0.03,0.00,1025.50,0.00
5.279,0.03,4.97,0.03,0.00,1025.50,0.00
5.445,0.03,4.97,0.01,0.00,1025.50,0.00
5.610,0.03,4.97,0.01,0.00,1025.50,0.00
5.760,0.03,4.97,0.01,0.00,1086.00,0.00
5.925,0.03,4.97,0.01,0.00,1086.00,0.00
6.060,0.03,4.97,0.01,0.00,1086.00,0.00
6.209,0.03,4.97,0.01,0.00,1086.00,0.00
6.360,0.03,4.97,0.07,0.00,1086.00,0.00
6.509,0.03,4.97,0.07,0.00,1086.00,0.00
6.659,0.03,4.97,0.07,0.00,1052.00,0.00
6.809,0.03,4.97,0.07,0.00,1052.00,0.00
6.960,0.03,4.97,0.07,0.00,1052.00,0.00
7.109,0.03,4.97,0.07,0.00,1052.00,0.00
7.275,0.03,4.97,0.05,0.00,1052.00,0.00
7.410,0.03,4.97,0.05,0.00,1052.00,0.00
7.560,0.03,4.97,0.05,0.00,1020.00,0.00
7.709,0.03,4.97,0.05,0.00,1020.00,0.00
7.860,0.03,4.97,0.05,0.00,1020.00,0.00
8.009,0.03,4.97,0.05,0.00,1020.00,0.00
8.159,0.03,4.97,0.02,0.00,1020.00,0.00
8.324,0.03,4.97,0.02,0.00,1020.00,0.00
8.459,0.03,4.97,0.02,0.00,1014.00,0.00
8.609,0.03,4.97,0.02,0.00,1014.00,0.00
8.774,0.03,4.97,0.02,0.00,1014.00,0.00
8.939,0.03,5.30,0.02,0.00,1014.00,0.00
9.089,0.03,5.30,0.06,0.00,1014.00,0.00
9.255,0.03,5.30,0.06,0.00,1014.00,0.00
9.450,0.03,5.30,0.06,0.00,1026.00,0.00
9.600,0.03,5.30,0.06,0.00,1026.00,0.00
9.765,0.03,5.30,0.06,0.00,1026.00,0.00
9.900,0.03,5.30,0.06,0.00,1026.00,0.00
10.049,0.03,5.30,0.05,0.00,1026.00,0.00
10.200,0.03,5.30,0.05,0.00,1026.00,0.00
10.349,0.03,5.30,0.05,0.00,1029.00,0.00
10.500,0.03,5.30,0.05,0.00,1029.00,0.00
10.650,0.03,5.30,0.05,0.00,1029.00,0.00
10.800,0.03,5.30,0.05,0.00,1029.00,0.00
10.950,0.03,5.30,0.04,0.00,1029.00,0.00
11.100,0.03,5.30,0.04,0.00,1029.00,0.00
11.250,0.03,5.30,0.04,0.00,1019.00,0.00
11.402,0.03,5.30,0.04,0.00,1019.00,0.00
11.552,0.03,5.30,0.04,0.00,1019.00,0.00
11.700,0.03,5.30,0.04,0.00,1019.00,0.00
11.880,0.03,5.30,0.07,0.00,1019.00,0.00
12.031,0.03,5.30,0.07,0.00,1019.00,0.00
12.180,0.03,5.30,0.07,0.00,1020.00,0.00
12.330,0.03,5.30,0.07,0.00,1020.00,0.00
12.482,0.03,5.30,0.07,0.00,1020.00,0.00
12.645,0.03,5.63,0.07,0.00,1020.00,0.00
12.780,0.03,5.63,0.08,0.00,1020.00,0.00
12.930,0.03,5.63,0.08,0.00,1020.00,0.00
13.080,0.03,5.63,0.08,0.00,1014.50,0.00
13.230,0.03,5.63,0.08,0.00,1014.50,0.00
13.380,0.03,5.63,0.08,0.00,1014.50,0.00
13.546,0.03,5.63,0.08,0.00,1014.50,0.00
13.680,0.03,5.63,0.05,0.00,1014.50,0.00
13.830,0.03,5.63,0.05,0.00,1014.50,0.00
13.980,0.03,5.63,0.05,0.00,1011.50,0.00
14.130,0.03,5.63,0.05,0.00,1011.50,0.00
14.280,0.03,5.63,0.05,0.00,1011.50,0.00
14.430,0.03,5.63,0.05,0.00,1011.50,0.00
14.580,0.03,5.63,0.07,0.00,1011.50,0.00
14.730,0.03,5.63,0.07,0.00,1011.50,0.00
14.880,0.03,5.63,0.07,0.00,1014.00,0.00
15.045,0.03,5.63,0.07,0.00,1014.00,0.00
15.210,0.03,5.63,0.07,0.00,1014.00,0.00
15.360,0.03,5.63,0.07,0.00,1014.00,0.00
15.526,0.03,5.63,0.06,0.00,1014.00,0.00
15.659,0.03,5.63,0.06,0.00,1014.00,0.00
15.810,0.03,5.63,0.06,0.00,1021.50,0.00
15.960,0.03,5.63,0.06,0.00,1021.50,0.00
16.109,0.03,5.63,0.06,0.00,1021.50,0.00
16.260,0.03,5.63,0.06,0.00,1021.50,0.00
16.410,0.03,5.63,0.09,0.00,1021.50,0.00
16.562,0.03,5.63,0.09,0.00,1021.50,0.00
16.710,0.03,5.63,0.09,0.00,777.00,0.00
16.862,0.03,5.63,0.09,0.00,777.00,0.00
17.010,0.03,5.63,0.09,0.00,777.00,0.00
17.160,0.03,5.63,0.09,0.00,777.00,0.00
17.325,0.03,5.63,0.07,0.00,777.00,0.00
17.460,0.03,5.63,0.07,0.00,777.00,0.00
17.610,0.03,5.63,0.07,0.00,674.50,0.00
17.760,0.03,5.63,0.07,0.00,674.50,0.00
17.925,0.04,5.63,0.07,0.00,674.50,0.00
18.090,0.04,24.83,0.07,0.00,674.50,0.00
18.240,0.04,24.83,0.07,0.00,674.50,0.00
18.405,0.04,24.83,0.07,0.00,674.50,0.00
18.540,0.04,24.83,0.07,0.00,1359.50,0.00
