Time,"Current brake pressure","Normalized accelerator pedal angle","Vehicle lateral acceleration","Vehicle longitudinal acceleration","Engine speed","Vehicle speed"
12.722,0.02,0.00,0.02,0.00,663.50,0.00
12.856,0.02,0.00,0.02,0.00,663.50,0.00
13.005,0.02,0.00,0.02,0.00,663.50,0.00
13.140,0.02,0.00,0.08,0.00,663.50,0.00
13.290,0.02,0.00,0.08,0.00,663.50,0.00
13.440,0.02,0.00,0.08,0.00,624.00,0.00
13.575,0.02,0.00,0.08,0.00,624.00,0.00
13.712,0.02,0.00,0.08,0.00,624.00,0.00
13.860,0.02,0.00,0.08,0.00,624.00,0.00
13.995,0.02,0.00,0.05,0.00,624.00,0.00
14.130,0.02,0.00,0.05,0.00,624.00,0.00
14.280,0.02,0.00,0.05,0.00,635.50,0.00
14.416,0.02,0.00,0.05,0.00,635.50,0.00
14.580,0.02,0.00,0.05,0.00,635.50,0.00
14.730,0.02,0.00,0.05,0.00,635.50,0.00
14.880,0.02,0.00,0.03,0.00,635.50,0.00
15.015,0.02,0.00,0.03,0.00,635.50,0.00
15.151,0.02,0.00,0.03,0.00,649.00,0.00
15.286,0.02,0.00,0.03,0.00,649.00,0.00
15.420,0.02,0.00,0.03,0.00,649.00,0.00
15.585,0.02,0.00,0.03,0.00,649.00,0.00
15.722,0.02,0.00,0.09,0.00,649.00,0.00
15.855,0.02,0.00,0.09,0.00,649.00,0.00
16.005,0.02,0.00,0.09,0.00,655.00,0.00
16.155,0.02,0.00,0.09,0.00,655.00,0.00
16.290,0.02,0.00,0.09,0.00,655.00,0.00
16.425,0.02,0.00,0.09,0.00,655.00,0.00
16.561,0.02,0.00,0.04,0.00,655.00,0.00
16.695,0.02,0.00,0.04,0.00,655.00,0.00
16.845,0.02,0.00,0.04,0.00,652.00,0.00
17.010,0.02,0.00,0.04,0.00,652.00,0.00
17.160,0.02,0.00,0.04,0.00,652.00,0.00
17.297,0.02,0.00,0.04,0.00,652.00,0.00
17.445,0.02,0.00,0.04,0.00,652.00,0.00
17.595,0.02,0.00,0.04,0.00,652.00,0.00
17.730,0.02,0.00,0.04,0.00,659.50,0.00
17.865,0.02,0.00,0.04,0.00,659.50,0.00
18.000,0.02,0.00,0.04,0.00,659.50,0.00
18.135,0.02,0.00,0.04,0.00,659.50,0.00
18.305,0.02,0.00,0.08,0.00,659.50,0.00
18.453,0.02,0.00,0.08,0.00,659.50,0.00
18.600,0.02,0.00,0.08,0.00,657.00,0.00
18.767,0.02,0.00,0.08,0.00,657.00,0.00
18.900,0.02,0.00,0.08,0.00,657.00,0.00
19.050,0.02,0.00,0.08,0.00,657.00,0.00
19.200,0.02,0.00,0.06,0.00,657.00,0.00
19.335,0.02,0.00,0.06,0.00,657.00,0.00
19.470,0.02,0.00,0.06,0.00,655.00,0.00
19.605,0.02,0.00,0.06,0.00,655.00,0.00
19.740,0.02,0.00,0.06,0.00,655.00,0.00
19.889,0.02,0.00,0.06,0.00,655.00,0.00
20.040,0.02,0.00,0.06,0.00,655.00,0.00
20.206,0.02,0.00,0.06,0.00,655.00,0.00
20.371,0.02,0.00,0.06,0.00,658.00,0.00
20.520,0.02,0.00,0.06,0.00,658.00,0.00
20.656,0.02,0.00,0.06,0.00,658.00,0.00
20.805,0.02,0.00,0.06,0.00,658.00,0.00
20.971,0.02,0.00,0.03,0.00,658.00,0.00
21.138,0.02,0.00,0.03,0.00,658.00,0.00
21.285,0.02,0.00,0.03,0.00,658.50,0.00
21.435,0.02,0.00,0.03,0.00,658.50,0.00
21.570,0.02,0.00,0.03,0.00,658.50,0.00
21.706,0.02,0.00,0.03,0.00,658.50,0.00
21.856,0.02,0.00,0.06,0.00,658.50,0.00
22.005,0.02,0.00,0.06,0.00,658.50,0.00
22.179,0.02,0.00,0.06,0.00,654.50,0.00
22.335,0.02,0.00,0.06,0.00,654.50,0.00
22.485,0.02,0.00,0.06,0.00,654.50,0.00
22.635,0.02,0.00,0.06,0.00,654.50,0.00
22.785,0.02,0.00,0.06,0.00,654.50,0.00
22.935,0.02,0.00,0.06,0.00,654.50,0.00
23.085,0.02,0.00,0.06,0.00,657.50,0.00
23.251,0.02,0.00,0.06,0.00,657.50,0.00
23.400,0.02,0.00,0.06,0.00,657.50,0.00
23.536,0.02,0.00,0.06,0.00,657.50,0.00
23.685,0.02,0.00,0.08,0.00,657.50,0.00
23.836,0.02,0.00,0.08,0.00,657.50,0.00
23.985,0.02,0.00,0.08,0.00,658.50,0.00
24.135,0.02,0.00,0.08,0.00,658.50,0.00
24.286,0.02,0.00,0.08,0.00,658.50,0.00
24.436,0.02,0.00,0.08,0.00,658.50,0.00
24.585,0.02,0.00,0.08,0.00,658.50,0.00
24.736,0.02,0.00,0.08,0.00,658.50,0.00
24.885,0.02,0.00,0.08,0.00,666.00,0.00
25.036,0.02,0.00,0.08,0.00,666.00,0.00
25.185,0.03,0.00,0.08,0.00,666.00,0.00
25.336,0.03,0.00,0.08,0.00,666.00,0.00
25.485,0.03,0.00,0.08,0.00,666.00,0.00
25.651,0.03,0.00,0.08,0.00,666.00,0.00
25.800,0.03,0.00,0.08,0.00,707.00,0.00
25.934,0.03,0.00,0.08,0.00,707.00,0.00
26.100,0.03,0.00,0.08,0.00,707.00,0.00
26.280,0.03,29.97,0.08,0.00,707.00,0.00
26.415,0.03,29.97,0.07,0.00,707.00,0.00
26.565,0.03,29.97,0.07,0.00,707.00,0.00
26.731,0.03,29.97,0.07,0.00,1353.50,0.00
26.895,0.03,29.97,0.07,0.00,1353.50,0.00
27.045,0.00,29.97,0.07,0.00,1353.50,0.00
27.195,0.00,100.00,0.07,0.00,1353.50,0.00
27.344,0.00,100.00,-0.15,0.00,1353.50,0.00
27.510,0.00,100.00,-0.15,5.21,1353.50,0.00
27.645,0.00,100.00,-0.15,5.21,2576.00,0.00
27.795,0.00,100.00,-0.15,5.21,2576.00,21.03
27.944,0.00,100.00,-0.15,5.21,2576.00,21.03
28.095,0.00,100.00,-0.15,5.21,2576.00,21.03
28.244,0.00,100.00,-0.05,5.21,2576.00,21.03
28.380,0.00,100.00,-0.05,6.73,2576.00,21.03
28.529,0.00,100.00,-0.05,6.73,4544.00,21.03
28.680,0.00,100.00,-0.05,6.73,4544.00,40.76
28.814,0.00,100.00,-0.05,6.73,4544.00,40.76
28.965,0.00,100.00,-0.05,6.73,4544.00,40.76
29.115,0.00,100.00,1.24,6.73,4544.00,40.76
29.249,0.00,100.00,1.24,4.77,4544.00,40.76
29.385,0.00,100.00,1.24,4.77,4436.00,40.76
29.520,0.00,100.00,1.24,4.77,4436.00,58.70
29.655,0.00,100.00,1.24,4.77,4436.00,58.70
29.805,0.00,87.09,1.24,4.77,4436.00,58.70
29.970,0.00,87.09,5.51,4.77,4436.00,58.70
30.120,0.00,87.09,5.51,3.69,4436.00,58.70
30.255,0.00,87.09,5.51,3.69,5171.50,58.70
30.405,0.00,87.09,5.51,3.69,5171.50,66.80
30.570,0.00,87.09,5.51,3.69,5171.50,66.80
30.720,0.00,0.00,5.51,3.69,5171.50,66.80
30.855,0.00,0.00,-10.16,3.69,5171.50,66.80
31.005,0.00,0.00,-10.16,-1.52,5171.50,66.80
31.155,0.00,0.00,-10.16,-1.52,4837.50,66.80
31.305,0.00,0.00,-10.16,-1.52,4837.50,62.27
31.455,0.00,0.00,-10.16,-1.52,4837.50,62.27
31.605,0.00,0.00,-10.16,-1.52,4837.50,62.27
31.755,0.00,0.00,7.17,-1.52,4837.50,62.27
31.905,0.00,0.00,7.17,-1.30,4837.50,62.27
32.055,0.00,0.00,7.17,-1.30,4664.00,62.27
32.205,0.00,0.00,7.17,-1.30,4664.00,58.87
32.370,0.00,0.00,7.17,-1.30,4664.00,58.87
32.520,0.00,76.16,7.17,-1.30,4664.00,58.87
32.655,0.00,76.16,-4.43,-1.30,4664.00,58.87
32.805,0.00,76.16,-4.43,2.82,4664.00,58.87
32.955,0.00,76.16,-4.43,2.82,5327.00,58.87
33.090,0.00,76.16,-4.43,2.82,5327.00,68.72
33.224,0.00,76.16,-4.43,2.82,5327.00,68.72
33.375,0.00,8.77,-4.43,2.82,5327.00,68.72
33.524,0.00,8.77,0.08,2.82,5327.00,68.72
33.675,0.00,8.77,0.08,-1.95,5327.00,68.72
33.825,0.00,8.77,0.08,-1.95,5501.50,68.72
33.975,0.00,8.77,0.08,-1.95,5501.50,70.41
34.125,0.00,8.77,0.08,-1.95,5501.50,70.41
34.290,0.00,81.79,0.08,-1.95,5501.50,70.41
34.440,0.00,81.79,3.51,-1.95,5501.50,70.41
34.574,0.00,81.79,3.51,2.60,5501.50,70.41
34.727,0.00,81.79,3.51,2.60,5775.00,70.41
34.875,0.00,81.79,3.51,2.60,5775.00,75.99
35.025,0.00,81.79,3.51,2.60,5775.00,75.99
35.175,0.00,96.03,3.51,2.60,5775.00,75.99
35.328,0.00,96.03,-3.24,2.60,5775.00,75.99
35.475,0.00,96.03,-3.24,3.69,5775.00,75.99
35.625,0.00,96.03,-3.24,3.69,6788.00,75.99
35.775,0.00,96.03,-3.24,3.69,6788.00,88.22
35.925,0.00,96.03,-3.24,3.69,6788.00,88.22
36.060,0.00,88.74,-3.24,3.69,6788.00,88.22
36.210,0.00,88.74,-7.60,3.69,6788.00,88.22
36.362,0.00,88.74,-7.60,0.22,6788.00,88.22
36.494,0.00,88.74,-7.60,0.22,7027.00,88.22
36.645,0.00,88.74,-7.60,0.22,7027.00,90.11
36.795,0.00,88.74,-7.60,0.22,7027.00,90.11
36.930,0.00,0.00,-7.60,0.22,7027.00,90.11
37.065,0.00,0.00,3.03,0.22,7027.00,90.11
37.215,0.00,0.00,3.03,-3.47,7027.00,90.11
37.365,0.00,0.00,3.03,-3.47,6434.50,90.11
37.515,0.00,0.00,3.03,-3.47,6434.50,79.91
37.665,0.04,0.00,3.03,-3.47,6434.50,79.91
37.815,0.04,0.00,3.03,-3.47,6434.50,79.91
37.965,0.04,0.00,10.80,-3.47,6434.50,79.91
38.131,0.04,0.00,10.80,0.00,6434.50,79.91
38.280,0.04,0.00,10.80,0.00,5923.50,79.91
38.415,0.04,0.00,10.80,0.00,5923.50,73.66
38.565,0.00,0.00,10.80,0.00,5923.50,73.66
38.717,0.00,18.87,10.80,0.00,5923.50,73.66
38.865,0.00,18.87,0.77,0.00,5923.50,73.66
39.015,0.00,18.87,0.77,-1.08,5923.50,73.66
39.165,0.00,18.87,0.77,-1.08,5780.00,73.66
39.314,0.00,18.87,0.77,-1.08,5780.00,74.05
39.465,0.00,18.87,0.77,-1.08,5780.00,74.05
39.615,0.00,54.64,0.77,-1.08,5780.00,74.05
39.765,0.00,54.64,-10.98,-1.08,5780.00,74.05
39.914,0.00,54.64,-10.98,0.43,5780.00,74.05
40.065,0.00,54.64,-10.98,0.43,5842.50,74.05
40.215,0.00,54.64,-10.98,0.43,5842.50,73.44
40.365,0.00,54.64,-10.98,0.43,5842.50,73.44
40.531,0.00,86.59,-10.98,0.43,5842.50,73.44
40.680,0.00,86.59,-1.87,0.43,5842.50,73.44
40.815,0.00,86.59,-1.87,3.69,5842.50,73.44
40.965,0.00,86.59,-1.87,3.69,6561.00,73.44
41.114,0.00,86.59,-1.87,3.69,6561.00,85.34
41.265,0.00,86.59,-1.87,3.69,6561.00,85.34
41.400,0.00,98.84,-1.87,3.69,6561.00,85.34
41.535,0.00,98.84,4.86,3.69,6561.00,85.34
41.685,0.00,98.84,4.86,2.17,6561.00,85.34
41.834,0.00,98.84,4.86,2.17,4978.50,85.34
41.985,0.00,98.84,4.86,2.17,4978.50,94.26
42.135,0.00,98.84,4.86,2.17,4978.50,94.26
42.285,0.00,0.00,4.86,2.17,4978.50,94.26
42.450,0.00,0.00,4.49,2.17,4978.50,94.26
42.600,0.00,0.00,4.49,-1.08,4978.50,94.26
42.737,0.00,0.00,4.49,-1.08,4962.50,94.26
42.885,0.00,0.00,4.49,-1.08,4962.50,94.50
43.035,0.02,0.00,4.49,-1.08,4962.50,94.50
43.185,0.02,0.00,4.49,-1.08,4962.50,94.50
43.335,0.02,0.00,-3.40,-1.08,4962.50,94.50
43.485,0.02,0.00,-3.40,-5.86,4962.50,94.50
43.635,0.02,0.00,-3.40,-5.86,4077.00,94.50
43.785,0.02,0.00,-3.40,-5.86,4077.00,71.11
43.935,0.07,0.00,-3.40,-5.86,4077.00,71.11
44.085,0.07,0.00,-3.40,-5.86,4077.00,71.11
44.238,0.07,0.00,-6.90,-5.86,4077.00,71.11
44.386,0.07,0.00,-6.90,-6.51,4077.00,71.11
44.535,0.07,0.00,-6.90,-6.51,4110.50,71.11
44.685,0.07,0.00,-6.90,-6.51,4110.50,53.88
44.850,0.00,0.00,-6.90,-6.51,4110.50,53.88
45.000,0.00,29.80,-6.90,-6.51,4110.50,53.88
45.135,0.00,29.80,6.12,-6.51,4110.50,53.88
45.300,0.00,29.80,6.12,0.22,4110.50,53.88
45.480,0.00,29.80,6.12,0.22,4363.50,53.88
45.615,0.00,29.80,6.12,0.22,4363.50,55.30
45.765,0.00,29.80,6.12,0.22,4363.50,55.30
45.930,0.00,76.99,6.12,0.22,4363.50,55.30
46.095,0.00,76.99,3.95,0.22,4363.50,55.30
46.245,0.00,76.99,3.95,3.47,4363.50,55.30
46.395,0.00,76.99,3.95,3.47,5050.00,55.30
46.545,0.00,76.99,3.95,3.47,5050.00,66.04
46.710,0.00,76.99,3.95,3.47,5050.00,66.04
46.845,0.00,34.27,3.95,3.47,5050.00,66.04
46.995,0.00,34.27,-8.30,3.47,5050.00,66.04
47.146,0.00,34.27,-8.30,-0.43,5050.00,66.04
47.295,0.00,34.27,-8.30,-0.43,5151.50,66.04
47.445,0.00,34.27,-8.30,-0.43,5151.50,64.61
47.595,0.00,34.27,-8.30,-0.43,5151.50,64.61
47.745,0.00,79.80,-8.30,-0.43,5151.50,64.61
47.895,0.00,79.80,-8.94,-0.43,5151.50,64.61
48.045,0.00,79.80,-8.94,2.39,5151.50,64.61
48.211,0.00,79.80,-8.94,2.39,5761.50,64.61
48.360,0.00,79.80,-8.94,2.39,5761.50,66.46
48.494,0.06,79.80,-8.94,2.39,5761.50,66.46
48.645,0.06,0.00,-8.94,2.39,5761.50,66.46
48.795,0.06,0.00,1.35,2.39,5761.50,66.46
48.946,0.06,0.00,1.35,-5.42,5761.50,66.46
49.095,0.06,0.00,1.35,-5.42,3626.00,66.46
49.245,0.06,0.00,1.35,-5.42,3626.00,39.37
49.395,0.02,0.00,1.35,-5.42,3626.00,39.37
49.545,0.02,26.49,1.35,-5.42,3626.00,39.37
49.695,0.02,26.49,10.40,-5.42,3626.00,39.37
49.845,0.02,26.49,10.40,-0.87,3626.00,39.37
49.995,0.02,26.49,10.40,-0.87,2859.50,39.37
50.145,0.02,26.49,10.40,-0.87,2859.50,36.27
50.295,0.00,26.49,10.40,-0.87,2859.50,36.27
50.445,0.00,31.62,10.40,-0.87,2859.50,36.27
50.610,0.00,31.62,9.46,-0.87,2859.50,36.27
50.760,0.00,31.62,9.46,-0.22,2859.50,36.27
50.895,0.00,31.62,9.46,-0.22,2998.00,36.27
51.060,0.00,31.62,9.46,-0.22,2998.00,36.97
51.240,0.00,31.62,9.46,-0.22,2998.00,36.97
51.375,0.00,72.02,9.46,-0.22,2998.00,36.97
51.525,0.00,72.02,9.52,-0.22,2998.00,36.97
51.690,0.00,72.02,9.52,1.52,2998.00,36.97
51.855,0.00,72.02,9.52,1.52,3675.00,36.97
52.020,0.00,72.02,9.52,1.52,3675.00,41.61
52.199,0.00,72.02,9.52,1.52,3675.00,41.61
52.336,0.00,92.55,9.52,1.52,3675.00,41.61
52.485,0.00,92.55,9.66,1.52,3675.00,41.61
52.635,0.00,92.55,9.66,5.21,3675.00,41.61
52.785,0.00,92.55,9.66,5.21,4084.50,41.61
52.937,0.00,92.55,9.66,5.21,4084.50,55.09
53.085,0.00,92.55,9.66,5.21,4084.50,55.09
53.238,0.00,100.00,9.66,5.21,4084.50,55.09
53.385,0.00,100.00,3.65,5.21,4084.50,55.09
53.536,0.00,100.00,3.65,4.56,4084.50,55.09
53.685,0.00,100.00,3.65,4.56,5456.50,55.09
53.836,0.00,100.00,3.65,4.56,5456.50,71.52
53.985,0.00,100.00,3.65,4.56,5456.50,71.52
54.135,0.00,4.14,3.65,4.56,5456.50,71.52
54.285,0.00,4.14,5.75,4.56,5456.50,71.52
54.451,0.00,4.14,5.75,-3.25,5456.50,71.52
54.600,0.00,4.14,5.75,-3.25,5378.50,71.52
54.737,0.00,4.14,5.75,-3.25,5378.50,67.52
54.900,0.00,4.14,5.75,-3.25,5378.50,67.52
55.081,0.00,20.03,5.75,-3.25,5378.50,67.52
55.215,0.00,20.03,-8.93,-3.25,5378.50,67.52
55.364,0.00,20.03,-8.93,-1.30,5378.50,67.52
55.531,0.00,20.03,-8.93,-1.30,5037.50,67.52
55.695,0.00,20.03,-8.93,-1.30,5037.50,63.43
55.845,0.00,20.03,-8.93,-1.30,5037.50,63.43
55.995,0.00,0.00,-8.93,-1.30,5037.50,63.43
56.145,0.00,0.00,-2.98,-1.30,5037.50,63.43
56.294,0.00,0.00,-2.98,-4.34,5037.50,63.43
56.444,0.00,0.00,-2.98,-4.34,4714.50,63.43
56.594,0.00,0.00,-2.98,-4.34,4714.50,60.54
56.744,0.00,0.00,-2.98,-4.34,4714.50,60.54
56.894,0.00,33.11,-2.98,-4.34,4714.50,60.54
57.045,0.00,33.11,8.93,-4.34,4714.50,60.54
57.194,0.00,33.11,8.93,0.00,4714.50,60.54
57.344,0.00,33.11,8.93,0.00,4529.50,60.54
57.494,0.00,33.11,8.93,0.00,4529.50,58.01
57.644,0.00,33.11,8.93,0.00,4529.50,58.01
57.809,0.00,14.40,8.93,0.00,4529.50,58.01
57.959,0.00,14.40,11.20,0.00,4529.50,58.01
58.095,0.00,14.40,11.20,-1.95,4529.50,58.01
58.245,0.00,14.40,11.20,-1.95,4176.00,58.01
58.394,0.00,14.40,11.20,-1.95,4176.00,53.05
58.544,0.00,14.40,11.20,-1.95,4176.00,53.05
58.695,0.00,42.38,11.20,-1.95,4176.00,53.05
58.845,0.00,42.38,10.59,-1.95,4176.00,53.05
58.995,0.00,42.38,10.59,0.43,4176.00,53.05
59.145,0.00,42.38,10.59,0.43,4330.50,53.05
59.295,0.00,42.38,10.59,0.43,4330.50,53.22
59.445,0.00,42.38,10.59,0.43,4330.50,53.22
59.595,0.00,65.56,10.59,0.43,4330.50,53.22
59.747,0.00,65.56,7.32,0.43,4330.50,53.22
59.895,0.00,65.56,7.32,3.04,4330.50,53.22
60.044,0.00,65.56,7.32,3.04,4819.00,53.22
60.211,0.00,65.56,7.32,3.04,4819.00,62.30
60.360,0.00,65.56,7.32,3.04,4819.00,62.30
60.495,0.00,83.94,7.32,3.04,4819.00,62.30
60.660,0.00,83.94,-7.91,3.04,4819.00,62.30
60.840,0.00,83.94,-7.91,2.82,4819.00,62.30
60.975,0.00,83.94,-7.91,2.82,6121.50,62.30
61.126,0.00,83.94,-7.91,2.82,6121.50,74.13
61.290,0.00,83.94,-7.91,2.82,6121.50,74.13
61.455,0.00,87.75,-7.91,2.82,6121.50,74.13
61.605,0.00,87.75,-9.92,2.82,6121.50,74.13
61.755,0.00,87.75,-9.92,2.39,6121.50,74.13
61.905,0.00,87.75,-9.92,2.39,6670.50,74.13
62.055,0.00,87.75,-9.92,2.39,6670.50,83.91
62.221,0.00,87.75,-9.92,2.39,6670.50,83.91
62.354,0.00,97.85,-9.92,2.39,6670.50,83.91
62.505,0.00,97.85,-6.23,2.39,6670.50,83.91
62.655,0.00,97.85,-6.23,2.39,6670.50,83.91
62.805,0.00,97.85,-6.23,2.39,4963.50,83.91
62.955,0.00,97.85,-6.23,2.39,4963.50,93.84
63.105,0.00,97.85,-6.23,2.39,4963.50,93.84
63.255,0.00,79.97,-6.23,2.39,4963.50,93.84
63.405,0.00,79.97,-5.11,2.39,4963.50,93.84
63.571,0.00,79.97,-5.11,1.95,4963.50,93.84
63.721,0.00,79.97,-5.11,1.95,4936.50,93.84
63.855,0.00,79.97,-5.11,1.95,4936.50,87.45
64.020,0.04,79.97,-5.11,1.95,4936.50,87.45
64.170,0.04,0.00,-5.11,1.95,4936.50,87.45
64.334,0.04,0.00,2.83,1.95,4936.50,87.45
64.500,0.04,0.00,2.83,-7.59,4936.50,87.45
64.649,0.04,0.00,2.83,-7.59,3955.50,87.45
64.799,0.04,0.00,2.83,-7.59,3955.50,67.66
64.934,0.02,0.00,2.83,-7.59,3955.50,67.66
65.069,0.02,3.64,2.83,-7.59,3955.50,67.66
65.205,0.02,3.64,9.40,-7.59,3955.50,67.66
65.339,0.02,3.64,9.40,-2.17,3955.50,67.66
65.490,0.02,3.64,9.40,-2.17,4986.00,67.66
65.640,0.02,3.64,9.40,-2.17,4986.00,65.60
65.774,0.00,3.64,9.40,-2.17,4986.00,65.60
65.924,0.00,59.93,9.40,-2.17,4986.00,65.60
66.074,0.00,59.93,2.48,-2.17,4986.00,65.60
66.210,0.00,59.93,2.48,1.30,4986.00,65.60
66.344,0.00,59.93,2.48,1.30,5405.00,65.60
66.479,0.00,59.93,2.48,1.30,5405.00,68.55
66.614,0.00,59.93,2.48,1.30,5405.00,68.55
66.764,0.00,54.80,2.48,1.30,5405.00,68.55
66.899,0.00,54.80,-10.21,1.30,5405.00,68.55
67.049,0.00,54.80,-10.21,0.43,5405.00,68.55
67.201,0.00,54.80,-10.21,0.43,6121.50,68.55
67.334,0.00,54.80,-10.21,0.43,6121.50,73.70
67.469,0.00,54.80,-10.21,0.43,6121.50,73.70
67.604,0.00,90.23,-10.21,0.43,6121.50,73.70
67.740,0.00,90.23,-6.26,0.43,6121.50,73.70
67.889,0.00,90.23,-6.26,4.34,6121.50,73.70
68.039,0.00,90.23,-6.26,4.34,6578.50,73.70
68.175,0.00,90.23,-6.26,4.34,6578.50,84.67
68.340,0.00,90.23,-6.26,4.34,6578.50,84.67
68.489,0.00,96.52,-6.26,4.34,6578.50,84.67
68.640,0.00,96.52,-1.67,4.34,6578.50,84.67
68.776,0.00,96.52,-1.67,2.82,6578.50,84.67
68.924,0.00,96.52,-1.67,2.82,5416.50,84.67
69.075,0.00,96.52,-1.67,2.82,5416.50,94.13
69.209,0.00,96.52,-1.67,2.82,5416.50,94.13
69.345,0.00,23.18,-1.67,2.82,5416.50,94.13
69.480,0.00,23.18,6.43,2.82,5416.50,94.13
69.614,0.00,23.18,6.43,-0.22,5416.50,94.13
69.765,0.00,23.18,6.43,-0.22,4861.00,94.13
69.899,0.00,23.18,6.43,-0.22,4861.00,93.09
70.035,0.00,23.18,6.43,-0.22,4861.00,93.09
70.169,0.00,70.86,6.43,-0.22,4861.00,93.09
70.306,0.00,70.86,5.27,-0.22,4861.00,93.09
